Wavelength (nm)	N15 abs e
286.75	11622
287.00	11672
287.25	11531
287.50	11615
287.75	11581
288.00	11703
288.25	11630
288.50	11853
288.75	11716
289.00	11742
289.25	11927
289.50	11912
289.75	12228
290.00	12194
290.25	12239
290.50	12332
290.75	12531
291.00	12364
291.25	12481
291.50	12674
291.75	12413
292.00	12624
292.25	12777
292.50	12917
292.75	12930
293.00	13016
293.25	13084
293.50	13187
293.75	13325
294.00	13286
294.25	13272
294.50	13659
294.75	13790
295.00	13492
295.25	13671
295.50	13687
295.75	13747
296.00	13867
296.25	14141
296.50	13936
296.75	13967
297.00	14071
297.25	13992
297.50	14163
297.75	13979
298.00	13970
298.25	13929
298.50	14067
298.75	13890
299.00	13927
299.25	14131
299.50	13920
299.75	13909
300.00	13937
300.25	14010
300.50	13898
300.75	13879
301.00	13582
301.25	13579
301.50	13628
301.75	13516
302.00	13399
302.25	13554
302.50	13317
302.75	13343
303.00	13219
303.25	13159
303.50	13067
303.75	13245
304.00	13252
304.25	13187
304.50	13025
304.75	13275
305.00	13310
305.25	13194
305.50	13044
305.75	13075
306.00	13066
306.25	12975
306.50	13257
306.75	13239
307.00	13285
307.25	13065
307.50	13255
307.75	13438
308.00	13419
308.25	13670
308.50	13574
308.75	13764
309.00	13839
309.25	13896
309.50	14053
309.75	14072
310.00	14587
310.25	14434
310.50	14317
310.75	13987
311.00	15191
311.25	14608
311.50	14000
311.75	15133
312.00	14067
312.25	14540
312.50	14571
312.75	14258
313.00	14390
313.25	14254
313.50	14675
313.75	14206
314.00	14795
314.25	14719
314.50	14045
314.75	13818
315.00	13497
315.25	13718
315.50	13093
315.75	12836
316.00	13084
316.25	12300
316.50	11472
316.75	12291
317.00	12020
317.25	11564
317.50	11491
317.75	11231
318.00	11310
318.25	10861
318.50	10252
318.75	10142
319.00	10277
319.25	10724
319.50	9795.4
319.75	9134.4
320.00	9750.5
320.25	8575.2
320.50	9454.4
320.75	8267.2
321.00	8183.8
321.25	8312.1
321.50	8093.9
321.75	8029.8
322.00	7700.6
322.25	7622.7
322.50	6684.9
322.75	7177.2
323.00	6767.4
323.25	7003.0
323.50	6849.0
323.75	6494.2
324.00	6133.9
324.25	5884.6
324.50	5955.2
324.75	5920.3
325.00	5463.8
325.25	6054.2
325.50	4661.6
325.75	5254.8
326.00	4715.7
326.25	4340.8
326.50	4749.6
326.75	4603.0
327.00	4498.5
327.25	4218.9
327.50	4673.6
327.75	3318.6
328.00	4019.9
328.25	3436.9
328.50	3993.3
328.75	3681.6
329.00	3472.6
329.25	3403.0
329.50	3930.1
329.75	3379.1
330.00	3577.1
330.25	3422.2
330.50	3436.9
330.75	3352.5
331.00	3204.0
331.25	3277.4
331.50	2741.1
331.75	3124.3
332.00	2981.2
332.25	3843.9
332.50	3105.9
332.75	2726.4
333.00	2492.6
333.25	2462.4
333.50	2262.5
333.75	2915.2
334.00	2558.6
334.25	2456.9
334.50	2607.2
334.75	2468.8
335.00	2686.1
335.25	2261.6
335.50	2003.1
335.75	2130.5
336.00	2070.9
336.25	2158.0
336.50	2315.7
336.75	1854.6
337.00	2590.7
337.25	2330.4
337.50	2226.8
337.75	2316.6
338.00	2591.6
338.25	2441.3
338.50	2048.9
338.75	2630.1
339.00	1750.1
339.25	2272.6
339.50	2111.3
339.75	1665.7
340.00	2130.5
340.25	2317.5
340.50	2147.0
340.75	2323.9
341.00	2290.0
341.25	1882.1
341.50	2313.9
341.75	1869.2
342.00	1946.2
342.25	2148.8
342.50	1998.5
342.75	2105.8
343.00	2342.3
343.25	2279.0
343.50	2359.7
343.75	2341.4
344.00	2494.5
344.25	2445.0
344.50	2406.5
344.75	2360.6
345.00	2720.9
345.25	2496.3
345.50	2465.1
345.75	2920.7
346.00	2794.2
346.25	2789.6
346.50	2873.1
346.75	2603.6
347.00	3057.3
347.25	2665.0
347.50	3019.8
347.75	2799.7
348.00	2712.6
348.25	3076.6
348.50	2869.4
348.75	3173.8
349.00	2841.0
349.25	2901.5
349.50	3833.8
349.75	2713.6
350.00	3378.2
350.25	3242.5
350.50	3065.6
350.75	3152.7
351.00	3309.4
351.25	3445.1
351.50	3129.8
351.75	3065.6
352.00	3623.0
352.25	3341.5
352.50	3019.8
352.75	3418.5
353.00	3493.7
353.25	3237.0
353.50	3088.5
353.75	3401.1
354.00	3294.8
354.25	3265.4
354.50	3358.9
354.75	3461.6
355.00	3688.1
355.25	3397.4
355.50	3898.9
355.75	3380.0
356.00	3489.1
356.25	4021.8
356.50	3672.5
356.75	3683.5
357.00	3726.6
357.25	3947.5
357.50	3646.8
357.75	3766.9
358.00	3767.8
358.25	3852.2
358.50	3998.8
358.75	4072.2
359.00	4315.1
359.25	4303.2
359.50	4079.5
359.75	4678.1
360.00	4583.7
360.25	4816.6
360.50	5064.1
360.75	4394.9
361.00	5041.2
361.25	4737.7
361.50	5066.8
361.75	5054.9
362.00	5472.0
362.25	5241.9
362.50	5211.7
362.75	5554.5
363.00	5880.0
363.25	5852.5
363.50	6100.0
363.75	5851.6
364.00	6025.8
364.25	5906.6
364.50	6184.3
364.75	6266.9
365.00	6419.0
365.25	6640.9
365.50	6739.0
365.75	6530.0
366.00	6765.6
366.25	6733.5
366.50	6649.1
366.75	6947.1
367.00	6787.6
367.25	6692.2
367.50	6922.3
367.75	7052.5
368.00	6996.6
368.25	6988.3
368.50	6695.9
368.75	6928.7
369.00	6832.5
369.25	6790.3
369.50	7028.7
369.75	6654.6
370.00	6574.0
370.25	6603.3
370.50	6208.2
370.75	6103.7
371.00	6106.4
371.25	5995.5
371.50	6069.8
371.75	5687.5
372.00	5788.3
372.25	5433.5
372.50	5281.4
372.75	5363.9
373.00	5189.7
373.25	5332.7
373.50	5064.1
373.75	4932.1
374.00	4790.9
374.25	4446.2
374.50	4223.4
374.75	4283.0
375.00	4298.6
375.25	4210.6
375.50	4192.3
375.75	3850.3
376.00	3914.5
376.25	3791.6
376.50	3447.9
376.75	3451.5
377.00	3040.8
377.25	3233.4
377.50	3130.7
377.75	3004.2
378.00	2765.8
378.25	2566.0
378.50	2632.9
378.75	2382.6
379.00	2595.3
379.25	2102.1
379.50	2302.9
379.75	2352.4
380.00	2235.0
380.25	2248.8
380.50	2173.6
380.75	2044.3
381.00	1896.7
381.25	1812.4
381.50	1905.9
381.75	1661.1
382.00	2015.0
382.25	1677.6
382.50	1438.4
382.75	1352.2
383.00	1328.4
383.25	1380.6
383.50	1578.6
383.75	1130.3
384.00	1652.0
384.25	1572.2
384.50	1220.2
384.75	1544.7
385.00	1387.0
385.25	1222.0
385.50	1434.7
385.75	1189.9
386.00	1178.9
386.25	1112.0
386.50	1372.4
386.75	1487.9
387.00	1486.0
387.25	1334.8
387.50	1263.3
387.75	1417.3
388.00	1266.0
388.25	1200.9
388.50	1281.6
388.75	1270.6
389.00	1221.1
389.25	836.99
389.50	1342.1
389.75	1233.9
390.00	1327.4
390.25	1013.9
390.50	955.25
390.75	1437.5
391.00	1113.8
391.25	1331.1
391.50	913.99
391.75	1003.8
392.00	1231.2
392.25	1145.9
392.50	924.99
392.75	1234.9
393.00	973.58
393.25	1292.6
393.50	1265.1
393.75	1123.0
394.00	1266.9
394.25	1178.0
394.50	1031.3
394.75	1378.8
395.00	1164.3
395.25	1180.8
395.50	1317.4
395.75	1257.8
396.00	1455.8
396.25	1237.6
396.50	1203.7
396.75	1154.2
397.00	1198.2
397.25	1310.9
397.50	1056.1
397.75	1239.4
398.00	1335.7
398.25	1399.9
398.50	1447.5
398.75	1491.5
399.00	1571.3
399.25	1231.2
399.50	1266.9
399.75	1416.4
400.00	1568.5
400.25	1590.5
400.50	1335.7
400.75	1617.1
401.00	1363.2
401.25	1569.5
401.50	1437.5
401.75	1280.7
402.00	1243.1
402.25	1567.6
402.50	1434.7
402.75	1312.8
403.00	1537.4
403.25	1560.3
403.50	1373.3
403.75	1265.1
404.00	1294.4
404.25	1275.2
404.50	1477.8
404.75	1699.6
405.00	1456.7
405.25	1487.0
405.50	1595.1
405.75	1439.3
406.00	1569.5
406.25	1713.4
406.50	1507.1
406.75	1564.0
407.00	1672.1
407.25	1558.5
407.50	1616.2
407.75	1531.9
408.00	1462.2
408.25	1524.5
408.50	1720.7
408.75	1678.6
409.00	1528.2
409.25	1707.9
409.50	1806.9
409.75	1736.3
410.00	2044.3
410.25	1845.4
410.50	1639.1
410.75	1704.2
411.00	1708.8
411.25	2038.8
411.50	2035.2
411.75	1775.7
412.00	1685.9
412.25	2033.3
412.50	1943.5
412.75	1898.6
413.00	1860.1
413.25	1847.2
413.50	1758.3
413.75	1845.4
414.00	1816.1
414.25	1923.3
414.50	2060.8
414.75	1887.6
415.00	1746.4
415.25	1806.9
415.50	2002.2
415.75	1929.7
416.00	1898.6
416.25	2185.5
416.50	2074.6
416.75	2109.4
417.00	2011.3
417.25	1913.2
417.50	2171.8
417.75	1998.5
418.00	2251.5
418.25	2181.8
418.50	2080.1
418.75	1912.3
419.00	1951.7
419.25	1916.0
419.50	1889.4
419.75	1995.7
420.00	2032.4
420.25	2124.1
420.50	2180.9
420.75	1997.6
421.00	2258.9
421.25	2118.6
421.50	2026.0
421.75	2085.6
422.00	2263.4
422.25	2070.0
422.50	1949.0
422.75	1945.3
423.00	2023.3
423.25	2120.4
423.50	1974.7
423.75	2166.3
424.00	2036.1
424.25	2121.3
424.50	2054.4
424.75	1861.9
425.00	2049.8
425.25	2095.7
425.50	2063.6
425.75	1875.7
426.00	1937.1
426.25	2074.6
426.50	1936.2
426.75	2011.3
427.00	1893.1
427.25	1967.3
427.50	1828.9
427.75	2096.6
428.00	1950.8
428.25	1932.5
428.50	1683.1
428.75	1807.8
429.00	1900.4
429.25	1773.9
429.50	1783.1
429.75	2025.1
430.00	1932.5
430.25	1989.3
430.50	1987.5
430.75	1914.2
431.00	1924.2
431.25	1849.1
431.50	1606.1
431.75	1889.4
432.00	1726.2
432.25	1694.1
432.50	1851.8
432.75	1824.3
433.00	1828.0
433.25	1799.6
433.50	1412.7
433.75	1582.3
434.00	1780.3
434.25	1606.1
434.50	1697.8
434.75	1746.4
435.00	1509.9
435.25	1734.5
435.50	1783.1
435.75	1627.2
436.00	1758.3
436.25	1658.4
436.50	1584.1
436.75	1652.9
437.00	1678.6
437.25	1774.8
437.50	1814.2
437.75	1598.8
438.00	1978.3
438.25	1749.1
438.50	1720.7
438.75	1523.6
439.00	1582.3
439.25	1551.1
439.50	1733.6
439.75	1599.7
440.00	1823.4
440.25	1534.6
440.50	1571.3
440.75	1607.1
441.00	1787.6
441.25	1564.9
441.50	1891.2
441.75	1811.5
442.00	1736.3
442.25	1602.5
442.50	1872.9
442.75	1681.3
443.00	1800.5
443.25	1634.6
443.50	1685.0
443.75	1599.7
444.00	1746.4
444.25	1820.7
444.50	1467.7
444.75	1667.6
445.00	1475.0
445.25	1573.1
445.50	1561.2
445.75	1470.5
446.00	1554.8
446.25	1785.8
446.50	1602.5
446.75	1619.9
447.00	1661.1
447.25	1597.0
447.50	1632.7
447.75	1849.1
448.00	1705.1
448.25	1538.3
448.50	1628.1
448.75	1706.1
449.00	1453.0
449.25	1686.8
449.50	1498.0
449.75	1514.5
450.00	1674.0
450.25	1708.8
450.50	1449.4
450.75	1587.8
451.00	1628.1
451.25	1438.4
451.50	1667.6
451.75	1295.4
452.00	1862.8
452.25	1730.8
452.50	1535.5
452.75	1707.0
453.00	1509.0
453.25	1532.8
453.50	1598.8
453.75	1481.5
454.00	1356.8
454.25	1578.6
454.50	1567.6
454.75	1516.3
455.00	1631.8
455.25	1544.7
455.50	1441.1
455.75	1622.6
456.00	1624.5
456.25	1351.3
456.50	1353.1
456.75	1673.1
457.00	1534.6
457.25	1573.1
457.50	1679.5
457.75	1396.2
458.00	1398.9
458.25	1348.5
458.50	1562.1
458.75	1464.0
459.00	1502.5
459.25	1554.8
459.50	1506.2
459.75	1474.1
460.00	1479.6
460.25	1661.1
460.50	1611.6
460.75	1606.1
461.00	1359.5
461.25	1299.9
461.50	1466.8
461.75	1475.0
462.00	1544.7
462.25	1623.6
462.50	1651.1
462.75	1440.2
463.00	1511.7
463.25	1527.3
463.50	1483.3
463.75	1423.7
464.00	1539.2
464.25	1288.0
464.50	1310.9
464.75	1656.6
465.00	1453.0
465.25	1387.9
465.50	1456.7
465.75	1456.7
466.00	1604.3
466.25	1557.5
466.50	1609.8
466.75	1534.6
467.00	1509.9
467.25	1641.0
467.50	1410.9
467.75	1501.6
468.00	1443.9
468.25	1707.0
468.50	1504.4
468.75	1318.3
469.00	1493.4
469.25	1652.0
469.50	1659.3
469.75	1498.0
470.00	1499.8
470.25	1431.0
470.50	1594.2
470.75	1564.9
471.00	1558.5
471.25	1565.8
471.50	1563.0
471.75	1729.0
472.00	1714.3
472.25	1666.6
472.50	1842.7
472.75	1770.2
473.00	1946.2
473.25	1725.3
473.50	1647.4
473.75	2067.3
474.00	1865.6
474.25	1644.6
474.50	1887.6
474.75	1707.0
475.00	1960.0
475.25	1855.5
475.50	2152.5
475.75	1817.9
476.00	1969.2
476.25	2165.3
476.50	2106.7
476.75	2026.9
477.00	1995.7
477.25	2166.3
477.50	2079.2
477.75	2187.3
478.00	2026.9
478.25	2103.9
478.50	2126.8
478.75	2378.9
479.00	2157.1
479.25	2522.0
479.50	2465.1
479.75	2381.7
480.00	2544.0
480.25	2552.2
480.50	2731.9
480.75	2799.7
481.00	2687.0
481.25	2900.6
481.50	2741.1
481.75	2799.7
482.00	2966.6
482.25	2851.1
482.50	2995.9
482.75	2981.2
483.00	3112.3
483.25	2877.7
483.50	3001.4
483.75	3030.8
484.00	3196.7
484.25	3133.4
484.50	3203.1
484.75	3424.0
485.00	3342.4
485.25	3666.1
485.50	3499.2
485.75	3418.5
486.00	3607.4
486.25	3625.7
486.50	3463.5
486.75	3574.4
487.00	3831.1
487.25	3777.0
487.50	3733.9
487.75	3891.6
488.00	3917.2
488.25	4039.2
488.50	4080.4
488.75	4194.1
489.00	4026.3
489.25	4230.8
489.50	4224.4
489.75	4096.0
490.00	4332.5
490.25	4366.4
490.50	4490.2
490.75	4434.3
491.00	4463.6
491.25	4601.1
491.50	4768.9
491.75	4779.0
492.00	4760.6
492.25	4905.5
492.50	4612.1
492.75	5010.0
493.00	5089.8
493.25	5002.7
493.50	5201.6
493.75	4867.0
494.00	5316.2
494.25	5373.0
494.50	5205.3
494.75	5504.1
495.00	5359.3
495.25	5389.5
495.50	5321.7
495.75	5631.6
496.00	5428.0
496.25	5536.2
496.50	5642.6
496.75	5730.6
497.00	5715.9
497.25	5793.8
497.50	5649.0
497.75	5788.3
498.00	5770.9
498.25	5991.8
498.50	5791.1
498.75	6086.3
499.00	6078.9
499.25	6067.0
499.50	6281.5
499.75	6282.4
500.00	6274.2
500.25	6198.1
500.50	6437.4
500.75	6652.8
501.00	6582.2
501.25	6599.6
501.50	6638.1
501.75	6761.0
502.00	6780.2
502.25	6759.1
502.50	6722.5
502.75	7103.8
503.00	6995.7
503.25	7056.2
503.50	6925.1
503.75	6993.8
504.00	7207.4
504.25	7278.9
504.50	7532.9
504.75	7477.9
505.00	7611.7
505.25	7517.3
505.50	7932.6
505.75	7773.1
506.00	7680.5
506.25	8036.2
506.50	7875.7
506.75	8224.1
507.00	7990.3
507.25	8138.8
507.50	8296.5
507.75	8305.7
508.00	8428.5
508.25	8680.6
508.50	8799.8
508.75	8906.2
509.00	8932.7
509.25	9155.5
509.50	9052.8
509.75	9435.1
510.00	9525.9
510.25	9566.2
510.50	9662.5
510.75	10025
511.00	10052
511.25	10121
511.50	10198
511.75	10418
512.00	10568
512.25	10803
512.50	10964
512.75	11331
513.00	11317
513.25	11346
513.50	11509
513.75	11726
514.00	11710
514.25	12223
514.50	12294
514.75	12634
515.00	12665
515.25	13159
515.50	13288
515.75	13568
516.00	13911
516.25	14044
516.50	14055
516.75	14655
517.00	14875
517.25	15179
517.50	15193
517.75	15477
518.00	15954
518.25	15942
518.50	16486
518.75	16555
519.00	16804
519.25	16837
519.50	17251
519.75	17345
520.00	17640
520.25	17862
520.50	18087
520.75	18548
521.00	18747
521.25	18936
521.50	19196
521.75	19605
522.00	19755
522.25	20055
522.50	20424
522.75	20480
523.00	20776
523.25	21264
523.50	21428
523.75	21802
524.00	21957
524.25	22597
524.50	22442
524.75	22858
525.00	23173
525.25	23474
525.50	23594
525.75	23701
526.00	23958
526.25	24238
526.50	24815
526.75	24794
527.00	24901
527.25	25406
527.50	25688
527.75	25782
528.00	25972
528.25	26258
528.50	26484
528.75	26936
529.00	27079
529.25	27195
529.50	27302
529.75	27647
530.00	27808
530.25	27565
530.50	28185
530.75	28355
531.00	28551
531.25	28455
531.50	28790
531.75	28871
532.00	29038
532.25	29183
532.50	29019
532.75	29161
533.00	29344
533.25	29551
533.50	29551
533.75	29346
534.00	29730
534.25	29605
534.50	29923
534.75	29646
535.00	29790
535.25	29910
535.50	29826
535.75	30033
536.00	30077
536.25	30067
536.50	30113
536.75	30134
537.00	30068
537.25	30137
537.50	30072
537.75	30053
538.00	30188
538.25	30087
538.50	30091
538.75	30193
539.00	30158
539.25	30313
539.50	29915
539.75	30056
540.00	30325
540.25	29677
540.50	29878
540.75	29948
541.00	30098
541.25	29983
541.50	30058
541.75	29870
542.00	29946
542.25	30074
542.50	29902
542.75	30017
543.00	30144
543.25	30407
543.50	30417
543.75	30492
544.00	30317
544.25	30562
544.50	30610
544.75	30243
545.00	30337
545.25	30568
545.50	30941
545.75	31004
546.00	30854
546.25	31195
546.50	31273
546.75	31480
547.00	31489
547.25	31704
547.50	32045
547.75	32300
548.00	32529
548.25	32488
548.50	33025
548.75	33133
549.00	33443
549.25	33498
549.50	33931
549.75	34066
550.00	34466
550.25	34677
550.50	34849
550.75	35453
551.00	35765
551.25	36232
551.50	36776
551.75	36897
552.00	37563
552.25	38063
552.50	38548
552.75	38815
553.00	39442
553.25	39906
553.50	40454
553.75	40996
554.00	41454
554.25	42068
554.50	42805
554.75	43206
555.00	43944
555.25	45006
555.50	45767
555.75	46505
556.00	47094
556.25	47780
556.50	48669
556.75	49562
557.00	50255
557.25	51048
557.50	51705
557.75	52421
558.00	53269
558.25	53948
558.50	54715
558.75	55760
559.00	56386
559.25	57093
559.50	58035
559.75	59106
560.00	60040
560.25	60882
560.50	61820
560.75	62670
561.00	63645
561.25	64387
561.50	65478
561.75	66333
562.00	67197
562.25	68312
562.50	69296
562.75	69927
563.00	71193
563.25	72424
563.50	73340
563.75	74114
564.00	75114
564.25	76649
564.50	77550
564.75	78525
565.00	79418
565.25	80347
565.50	81538
565.75	82511
566.00	83430
566.25	84595
566.50	85512
566.75	86729
567.00	87675
567.25	88514
567.50	89595
567.75	90733
568.00	91667
568.25	92681
568.50	93320
568.75	94870
569.00	95385
569.25	96445
569.50	97255
569.75	97811
570.00	99193
570.25	1.0011e+05
570.50	1.0097e+05
570.75	1.0162e+05
571.00	1.0231e+05
571.25	1.0319e+05
571.50	1.0415e+05
571.75	1.0471e+05
572.00	1.0508e+05
572.25	1.0561e+05
572.50	1.0618e+05
572.75	1.0703e+05
573.00	1.0718e+05
573.25	1.0776e+05
573.50	1.0780e+05
573.75	1.0834e+05
574.00	1.0854e+05
574.25	1.0886e+05
574.50	1.0900e+05
574.75	1.0972e+05
575.00	1.0957e+05
575.25	1.0956e+05
575.50	1.0994e+05
575.75	1.0974e+05
576.00	1.1000e+05
576.25	1.0960e+05
576.50	1.0991e+05
576.75	1.0920e+05
577.00	1.0918e+05
577.25	1.0905e+05
577.50	1.0849e+05
577.75	1.0836e+05
578.00	1.0806e+05
578.25	1.0744e+05
578.50	1.0678e+05
578.75	1.0631e+05
579.00	1.0562e+05
579.25	1.0498e+05
579.50	1.0441e+05
579.75	1.0372e+05
580.00	1.0267e+05
580.25	1.0163e+05
580.50	1.0072e+05
580.75	99800
581.00	98360
581.25	97637
581.50	96642
581.75	95369
582.00	94643
582.25	93158
582.50	91295
582.75	90619
583.00	89215
583.25	87839
583.50	86613
583.75	85041
584.00	83661
584.25	82550
584.50	80730
584.75	79362
585.00	78066
585.25	76347
585.50	75229
585.75	73335
586.00	72260
586.25	70572
586.50	69013
586.75	67676
587.00	66171
587.25	64636
587.50	63370
587.75	61824
588.00	60276
588.25	59022
588.50	57406
588.75	55882
589.00	54571
589.25	53122
589.50	51591
589.75	50238
590.00	49156
590.25	47430
590.50	46115
590.75	45096
591.00	43603
591.25	42640
591.50	41060
591.75	39947
592.00	38590
592.25	37433
592.50	36435
592.75	35084
593.00	34064
593.25	32947
593.50	31732
593.75	30843
594.00	29826
594.25	28806
594.50	27465
594.75	26510
595.00	25142
595.25	24367
595.50	23230
595.75	22343
596.00	21610
596.25	20941
596.50	20206
596.75	19297
597.00	18897
597.25	17999
597.50	17453
597.75	16764
598.00	15991
598.25	15555
598.50	14958
598.75	14535
599.00	13884
599.25	13269
599.50	12797
599.75	12582
600.00	11712
600.25	11559
600.50	11188
600.75	10672
601.00	10038
601.25	9628.6
601.50	9486.5
601.75	9245.4
602.00	8791.6
602.25	8569.7
602.50	7982.1
602.75	7883.1
603.00	7615.4
603.25	7166.2
603.50	6854.5
603.75	6605.1
604.00	6518.0
604.25	6153.2
604.50	5865.3
604.75	5549.0
605.00	5450.0
605.25	5395.0
605.50	5015.5
605.75	4842.2
606.00	4794.6
606.25	4685.5
606.50	4327.0
606.75	3999.8
607.00	3906.2
607.25	3773.3
607.50	3903.5
607.75	3429.5
608.00	3451.5
608.25	3480.0
608.50	3092.2
608.75	3182.9
609.00	2861.2
609.25	2885.9
609.50	2546.7
609.75	2718.1
610.00	2392.7
610.25	2432.1
610.50	2266.2
610.75	2275.4
611.00	2010.4
611.25	1870.2
611.50	1944.4
611.75	2004.9
612.00	1949.9
612.25	1840.8
612.50	1537.4
612.75	1762.9
613.00	1585.0
613.25	1580.5
613.50	1297.2
613.75	1459.5
614.00	1499.8
614.25	1254.1
614.50	1273.4
614.75	1035.0
615.00	1477.8
615.25	1104.7
615.50	1164.3
615.75	1220.2
616.00	971.75
616.25	956.16
616.50	917.66
616.75	960.75
617.00	794.82
617.25	784.73
617.50	866.32
617.75	789.32
618.00	651.80
618.25	689.39
618.50	897.49
618.75	836.99
619.00	824.15
619.25	636.22
619.50	669.22
619.75	567.46
620.00	499.62
620.25	491.37
620.50	302.53
620.75	627.97
621.00	660.97
621.25	419.87
621.50	553.71
621.75	443.70
622.00	572.05
622.25	558.30
622.50	450.12
622.75	477.62
623.00	392.37
623.25	442.79
623.50	197.10
623.75	396.95
624.00	365.78
624.25	390.53
624.50	264.94
624.75	441.87
625.00	479.46
625.25	488.62
625.50	160.43
625.75	387.78
626.00	241.10
626.25	408.87
626.50	349.28
626.75	500.54
627.00	280.52
627.25	297.94
627.50	240.19
627.75	217.27
628.00	-23.835
628.25	99.008
628.50	435.45
628.75	-77.006
629.00	306.19
629.25	239.27
629.50	105.43
629.75	-75.173
630.00	293.36
630.25	341.03
630.50	197.10
630.75	239.27
631.00	133.84
631.25	183.35
631.50	137.51
631.75	291.52
632.00	346.53
632.25	68.756
632.50	261.27
632.75	86.174
633.00	182.43
633.25	110.93
633.50	114.59
633.75	162.26
634.00	221.85
634.25	75.173
634.50	158.60
634.75	183.35
635.00	103.59
635.25	429.04
635.50	245.69
635.75	102.68
636.00	297.02
636.25	14.668
636.50	66.006
636.75	205.35
637.00	132.01
637.25	60.505
637.50	145.76
637.75	281.44
638.00	129.26
638.25	232.85
638.50	263.11
638.75	66.006
639.00	418.95
639.25	43.087
639.50	191.60
639.75	7.3339
640.00	287.86
640.25	-128.34
640.50	64.172
640.75	-14.668
641.00	78.840
641.25	253.02
641.50	136.59
641.75	44.920
642.00	184.27
642.25	13.751
642.50	-59.588
642.75	177.85
643.00	18.335
643.25	153.10
643.50	176.01
643.75	1.8335
644.00	203.52
644.25	275.02
644.50	28.419
644.75	146.68
645.00	142.10
645.25	305.28
645.50	434.54
645.75	402.45
646.00	-18.335
646.25	110.93
646.50	392.37
646.75	136.59
647.00	94.425
647.25	12.834
647.50	239.27
