Wavelength (nm)	Q03 abs e
300.00	12596
301.00	12886
302.00	13428
303.00	13837
304.00	14249
305.00	14657
306.00	14994
307.00	15232
308.00	15423
309.00	15443
310.00	15297
311.00	14972
312.00	14548
313.00	14069
314.00	13588
315.00	13166
316.00	12601
317.00	12023
318.00	11543
319.00	11161
320.00	10795
321.00	10536
322.00	10216
323.00	10072
324.00	9736.9
325.00	9543.2
326.00	9468.2
327.00	9345.0
328.00	9249.8
329.00	9156.4
330.00	9202.9
331.00	9165.2
332.00	9218.8
333.00	9204.4
334.00	9171.3
335.00	9361.3
336.00	9421.0
337.00	9372.2
338.00	9457.9
339.00	9576.6
340.00	9643.0
341.00	9771.3
342.00	9820.5
343.00	9804.2
344.00	9913.3
345.00	9952.0
346.00	10071
347.00	10080
348.00	10194
349.00	10208
350.00	10162
351.00	10071
352.00	10150
353.00	10072
354.00	10069
355.00	10080
356.00	10027
357.00	9938.8
358.00	9856.0
359.00	9956.1
360.00	10047
361.00	10240
362.00	10301
363.00	10515
364.00	10620
365.00	10762
366.00	11384
367.00	12074
368.00	12927
369.00	14076
370.00	15546
371.00	17260
372.00	19482
373.00	21970
374.00	24600
375.00	27669
376.00	30815
377.00	33586
378.00	36187
379.00	38152
380.00	39729
381.00	41219
382.00	42606
383.00	44290
384.00	46980
385.00	51182
386.00	57304
387.00	65728
388.00	76397
389.00	89370
390.00	1.0755e+05
391.00	1.3021e+05
392.00	1.5817e+05
393.00	1.8938e+05
394.00	2.2276e+05
395.00	2.6030e+05
396.00	2.9931e+05
397.00	3.3694e+05
398.00	3.6546e+05
399.00	3.8000e+05
400.00	3.7705e+05
401.00	3.5748e+05
402.00	3.2589e+05
403.00	2.8171e+05
404.00	2.3271e+05
405.00	1.8517e+05
406.00	1.4370e+05
407.00	1.0784e+05
408.00	77299
409.00	56024
410.00	40282
411.00	29373
412.00	21315
413.00	16040
414.00	12771
415.00	10426
416.00	8847.3
417.00	7597.3
418.00	6816.2
419.00	6192.3
420.00	5529.4
421.00	5073.2
422.00	4722.9
423.00	4343.4
424.00	4180.5
425.00	3940.5
426.00	3758.7
427.00	3559.5
428.00	3458.9
429.00	3069.0
430.00	2998.3
431.00	2830.1
432.00	2687.0
433.00	2509.6
434.00	2572.9
435.00	2454.6
436.00	2258.2
437.00	2173.5
438.00	2183.5
439.00	2076.3
440.00	1920.5
441.00	2003.7
442.00	2030.1
443.00	1941.1
444.00	1975.0
445.00	1944.6
446.00	1783.9
447.00	1728.2
448.00	1616.4
449.00	1683.6
450.00	1764.4
451.00	1693.0
452.00	1724.8
453.00	1707.2
454.00	1755.4
455.00	1606.0
456.00	1666.1
457.00	1611.3
458.00	1702.1
459.00	1553.1
460.00	1537.6
461.00	1420.8
462.00	1272.1
463.00	1384.6
464.00	1599.6
465.00	1507.6
466.00	1419.6
467.00	1293.5
468.00	1409.9
469.00	1429.7
470.00	1428.6
471.00	1401.4
472.00	1506.4
473.00	1462.7
474.00	1547.8
475.00	1527.0
476.00	1653.9
477.00	1745.2
478.00	1454.7
479.00	1805.8
480.00	1852.5
481.00	1811.1
482.00	1864.0
483.00	1960.0
484.00	2160.2
485.00	1765.4
486.00	2072.0
487.00	2119.5
488.00	2014.5
489.00	2147.1
490.00	2199.9
491.00	2340.2
492.00	2275.2
493.00	2247.7
494.00	2156.6
495.00	2073.0
496.00	2237.0
497.00	2281.9
498.00	2215.2
499.00	2354.5
500.00	2516.7
501.00	2466.1
502.00	2636.8
503.00	2788.3
504.00	2878.2
505.00	3088.5
506.00	3354.7
507.00	3732.1
508.00	4116.8
509.00	4744.1
510.00	4980.6
511.00	5778.9
512.00	6197.7
513.00	7048.9
514.00	7897.9
515.00	8819.9
516.00	10090
517.00	10927
518.00	11785
519.00	12626
520.00	13706
521.00	14735
522.00	15198
523.00	16264
524.00	16855
525.00	17178
526.00	17428
527.00	17285
528.00	16593
529.00	16228
530.00	15310
531.00	14633
532.00	13300
533.00	12432
534.00	11250
535.00	10288
536.00	9358.6
537.00	8685.1
538.00	8135.1
539.00	7450.2
540.00	6921.0
541.00	6379.2
542.00	5690.3
543.00	5012.6
544.00	4718.4
545.00	4470.8
546.00	4126.3
547.00	4133.9
548.00	4216.2
549.00	4098.9
550.00	4038.2
551.00	4491.3
552.00	4792.1
553.00	5116.1
554.00	5656.3
555.00	6107.9
556.00	6765.1
557.00	7260.8
558.00	7594.6
559.00	7942.4
560.00	8125.1
561.00	7886.7
562.00	7310.0
563.00	6546.8
564.00	5714.9
565.00	4703.8
566.00	4047.5
567.00	3003.2
568.00	2455.7
569.00	1991.8
570.00	1612.1
571.00	1189.7
572.00	1013.1
573.00	759.26
574.00	631.01
575.00	597.63
576.00	507.70
577.00	458.32
578.00	388.12
579.00	303.36
