Wavelength (nm)	Q25 abs e
550.00	2904.8
551.00	2951.2
552.00	2931.3
553.00	2921.3
554.00	2888.2
555.00	2911.4
556.00	2898.2
557.00	2888.2
558.00	2861.7
559.00	2848.5
560.00	2785.5
561.00	2812.0
562.00	2785.5
563.00	2805.4
564.00	2788.9
565.00	2855.1
566.00	2908.1
567.00	2981.0
568.00	3096.9
569.00	3222.7
570.00	3404.9
571.00	3693.1
572.00	4014.4
573.00	4501.2
574.00	5070.9
575.00	5846.0
576.00	6720.4
577.00	7697.5
578.00	8730.9
579.00	9711.3
580.00	10596
581.00	11407
582.00	12199
583.00	13166
584.00	14017
585.00	14895
586.00	15633
587.00	16339
588.00	16889
589.00	17502
590.00	18065
591.00	18760
592.00	19310
593.00	19688
594.00	19903
595.00	19810
596.00	19552
597.00	19088
598.00	18608
599.00	18098
600.00	17525
601.00	16929
602.00	16286
603.00	15455
604.00	14590
605.00	13666
606.00	12884
607.00	12152
608.00	11540
609.00	11013
610.00	10586
611.00	10278
612.00	10112
613.00	10023
614.00	10052
615.00	10158
616.00	10443
617.00	10639
618.00	10960
619.00	11374
620.00	11950
621.00	12805
622.00	14004
623.00	15600
624.00	17796
625.00	20704
626.00	24487
627.00	29329
628.00	35516
629.00	43605
630.00	53651
631.00	65959
632.00	79542
633.00	93172
634.00	1.0502e+05
635.00	1.1363e+05
636.00	1.1905e+05
637.00	1.2176e+05
638.00	1.2324e+05
639.00	1.2458e+05
640.00	1.2663e+05
641.00	1.2949e+05
642.00	1.3248e+05
643.00	1.3444e+05
644.00	1.3429e+05
645.00	1.3077e+05
646.00	1.2409e+05
647.00	1.1428e+05
648.00	1.0265e+05
649.00	89992
650.00	77402
651.00	65598
652.00	54790
653.00	45330
654.00	37222
655.00	30432
656.00	24722
657.00	20082
658.00	16309
659.00	13262
660.00	10844
661.00	8913.1
662.00	7343.1
663.00	6183.8
664.00	5196.8
665.00	4458.2
666.00	3871.9
667.00	3348.6
668.00	2904.8
669.00	2566.9
670.00	2278.8
671.00	2027.1
672.00	1861.4
673.00	1666.0
674.00	1536.9
675.00	1454.0
676.00	1341.4
677.00	1232.1
678.00	1142.7
679.00	1109.6
680.00	1040.0
681.00	996.97
682.00	910.85
683.00	934.03
684.00	837.98
685.00	801.55
686.00	804.86
687.00	775.05
688.00	741.93
689.00	738.62
690.00	682.31
691.00	731.99
692.00	705.49
693.00	702.18
694.00	679.00
695.00	652.50
696.00	645.87
697.00	675.68
698.00	632.63
699.00	632.63
700.00	698.87
701.00	642.56
702.00	606.13
703.00	602.82
704.00	599.50
705.00	563.07
706.00	569.69
707.00	559.76
708.00	573.01
709.00	543.20
710.00	536.57
711.00	539.88
712.00	563.07
713.00	563.07
714.00	529.95
715.00	536.57
716.00	523.32
717.00	483.58
718.00	546.51
719.00	476.95
720.00	490.20
721.00	493.51
722.00	423.96
723.00	483.58
724.00	437.21
725.00	447.14
726.00	437.21
727.00	387.52
728.00	410.71
729.00	404.09
730.00	407.40
731.00	357.72
732.00	417.33
733.00	380.90
734.00	400.77
735.00	337.84
736.00	298.10
737.00	308.03
738.00	314.66
739.00	351.09
740.00	321.28
741.00	321.28
742.00	308.03
743.00	304.72
744.00	321.28
745.00	308.03
746.00	271.60
747.00	245.10
748.00	291.47
749.00	268.29
750.00	274.91
751.00	264.97
752.00	304.72
753.00	228.54
754.00	264.97
755.00	258.35
756.00	248.41
757.00	215.29
758.00	228.54
759.00	208.67
760.00	182.17
761.00	215.29
762.00	208.67
763.00	215.29
764.00	211.98
765.00	182.17
766.00	172.23
767.00	175.55
768.00	228.54
769.00	192.11
770.00	152.36
771.00	192.11
772.00	202.04
773.00	162.30
774.00	178.86
775.00	165.61
776.00	135.80
777.00	202.04
778.00	158.98
779.00	202.04
780.00	172.23
781.00	158.98
782.00	102.68
783.00	149.05
784.00	142.42
785.00	135.80
786.00	132.49
787.00	158.98
788.00	122.55
789.00	135.80
790.00	145.74
791.00	132.49
792.00	89.429
793.00	119.24
794.00	92.741
795.00	92.741
796.00	79.492
797.00	72.868
798.00	66.244
799.00	79.492
800.00	56.307
