Wavelength (nm)	Q15 abs e
349.75	15086
350.00	16709
350.25	16458
350.50	15880
350.75	15753
351.00	15734
351.25	15558
351.50	16478
351.75	17147
352.00	16734
352.25	15145
352.50	16008
352.75	17332
353.00	16433
353.25	19056
353.50	18074
353.75	18017
354.00	18573
354.25	19920
354.50	19742
354.75	17558
355.00	17752
355.25	18887
355.50	18728
355.75	19331
356.00	18259
356.25	17770
356.50	19411
356.75	20748
357.00	19412
357.25	20010
357.50	20727
357.75	19967
358.00	21152
358.25	19673
358.50	19934
358.75	21608
359.00	21108
359.25	21213
359.50	20148
359.75	20728
360.00	21189
360.25	20611
360.50	21677
360.75	23246
361.00	20989
361.25	21245
361.50	22909
361.75	21312
362.00	23725
362.25	22911
362.50	22490
362.75	23189
363.00	22456
363.25	22975
363.50	23794
363.75	22983
364.00	23092
364.25	23047
364.50	24561
364.75	23900
365.00	23741
365.25	24582
365.50	24124
365.75	24847
366.00	24511
366.25	24812
366.50	24986
366.75	24367
367.00	25244
367.25	25004
367.50	24977
367.75	25580
368.00	25712
368.25	25540
368.50	26357
368.75	26144
369.00	26559
369.25	26739
369.50	26735
369.75	26361
370.00	26480
370.25	26797
370.50	26942
370.75	27469
371.00	27598
371.25	27303
371.50	27390
371.75	28044
372.00	28122
372.25	28205
372.50	27858
372.75	28446
373.00	27463
373.25	28419
373.50	27799
373.75	28290
374.00	28201
374.25	28409
374.50	28875
374.75	28658
375.00	28779
375.25	29062
375.50	29197
375.75	29098
376.00	29566
376.25	29049
376.50	28778
376.75	29863
377.00	29686
377.25	29826
377.50	30425
377.75	30241
378.00	30034
378.25	30639
378.50	30627
378.75	30588
379.00	31192
379.25	31439
379.50	31220
379.75	31454
380.00	31948
380.25	32145
380.50	32045
380.75	31886
381.00	32380
381.25	32790
381.50	32348
381.75	32638
382.00	33356
382.25	33713
382.50	33929
382.75	34178
383.00	33926
383.25	34214
383.50	34682
383.75	34477
384.00	35876
384.25	35487
384.50	35850
384.75	35396
385.00	36069
385.25	37540
385.50	36874
385.75	37480
386.00	37494
386.25	38029
386.50	38514
386.75	38460
387.00	39172
387.25	39863
387.50	40013
387.75	39922
388.00	40516
388.25	41194
388.50	41132
388.75	42471
389.00	42777
389.25	43119
389.50	44092
389.75	43851
390.00	44275
390.25	45204
390.50	45305
390.75	46159
391.00	46608
391.25	47606
391.50	48267
391.75	48973
392.00	49770
392.25	50369
392.50	51364
392.75	52373
393.00	53041
393.25	53767
393.50	54921
393.75	55600
394.00	56329
394.25	57323
394.50	58066
394.75	59357
395.00	59719
395.25	60615
395.50	61235
395.75	62535
396.00	62863
396.25	63757
396.50	64948
396.75	65913
397.00	66645
397.25	67927
397.50	67995
397.75	69027
398.00	69928
398.25	70482
398.50	71435
398.75	72094
399.00	72751
399.25	73746
399.50	74007
399.75	75168
400.00	75866
400.25	76532
400.50	77569
400.75	78443
401.00	78468
401.25	80271
401.50	80849
401.75	81314
402.00	82574
402.25	83358
402.50	84329
402.75	84430
403.00	85449
403.25	86102
403.50	87404
403.75	88574
404.00	89228
404.25	90493
404.50	91596
404.75	92642
405.00	92764
405.25	94981
405.50	95425
405.75	96146
406.00	97898
406.25	98486
406.50	1.0059e+05
406.75	1.0170e+05
407.00	1.0260e+05
407.25	1.0393e+05
407.50	1.0487e+05
407.75	1.0695e+05
408.00	1.0848e+05
408.25	1.0933e+05
408.50	1.1129e+05
408.75	1.1357e+05
409.00	1.1461e+05
409.25	1.1610e+05
409.50	1.1785e+05
409.75	1.1966e+05
410.00	1.2183e+05
410.25	1.2285e+05
410.50	1.2513e+05
410.75	1.2667e+05
411.00	1.2899e+05
411.25	1.3077e+05
411.50	1.3256e+05
411.75	1.3392e+05
412.00	1.3476e+05
412.25	1.3598e+05
412.50	1.3789e+05
412.75	1.4011e+05
413.00	1.4161e+05
413.25	1.4363e+05
413.50	1.4550e+05
413.75	1.4670e+05
414.00	1.4965e+05
414.25	1.5180e+05
414.50	1.5437e+05
414.75	1.5608e+05
415.00	1.5800e+05
415.25	1.5947e+05
415.50	1.6256e+05
415.75	1.6335e+05
416.00	1.6589e+05
416.25	1.6774e+05
416.50	1.6925e+05
416.75	1.7183e+05
417.00	1.7336e+05
417.25	1.7550e+05
417.50	1.7578e+05
417.75	1.7742e+05
418.00	1.7865e+05
418.25	1.7894e+05
418.50	1.8072e+05
418.75	1.8225e+05
419.00	1.8374e+05
419.25	1.8417e+05
419.50	1.8400e+05
419.75	1.8495e+05
420.00	1.8399e+05
420.25	1.8482e+05
420.50	1.8524e+05
420.75	1.8600e+05
421.00	1.8565e+05
421.25	1.8444e+05
421.50	1.8431e+05
421.75	1.8350e+05
422.00	1.8303e+05
422.25	1.8259e+05
422.50	1.8205e+05
422.75	1.8058e+05
423.00	1.7938e+05
423.25	1.7785e+05
423.50	1.7583e+05
423.75	1.7373e+05
424.00	1.7306e+05
424.25	1.7103e+05
424.50	1.6913e+05
424.75	1.6737e+05
425.00	1.6542e+05
425.25	1.6353e+05
425.50	1.6178e+05
425.75	1.5887e+05
426.00	1.5726e+05
426.25	1.5540e+05
426.50	1.5243e+05
426.75	1.4999e+05
427.00	1.4771e+05
427.25	1.4526e+05
427.50	1.4220e+05
427.75	1.3960e+05
428.00	1.3719e+05
428.25	1.3502e+05
428.50	1.3206e+05
428.75	1.2947e+05
429.00	1.2700e+05
429.25	1.2379e+05
429.50	1.2106e+05
429.75	1.1816e+05
430.00	1.1599e+05
430.25	1.1331e+05
430.50	1.1033e+05
430.75	1.0802e+05
431.00	1.0561e+05
431.25	1.0307e+05
431.50	1.0035e+05
431.75	97270
432.00	94432
432.25	91346
432.50	88344
432.75	85457
433.00	83032
433.25	81133
433.50	78007
433.75	75659
434.00	73053
434.25	71022
434.50	69054
434.75	66752
435.00	65273
435.25	63302
435.50	61164
435.75	59402
436.00	57779
436.25	55935
436.50	54843
436.75	52600
437.00	51812
437.25	50178
437.50	48275
437.75	47191
438.00	46370
438.25	44567
438.50	43705
438.75	42677
439.00	41556
439.25	39997
439.50	39129
439.75	37980
440.00	37126
440.25	35804
440.50	34989
440.75	34145
441.00	33473
441.25	32514
441.50	31424
441.75	30856
442.00	29750
442.25	29143
442.50	28499
442.75	27491
443.00	26885
443.25	26117
443.50	25039
443.75	24844
444.00	24063
444.25	23639
444.50	23144
444.75	22337
445.00	21970
445.25	21844
445.50	20859
445.75	20434
446.00	19787
446.25	19053
446.50	18944
446.75	18348
447.00	17960
447.25	17521
447.50	17204
447.75	16597
448.00	16648
448.25	16339
448.50	15575
448.75	15213
449.00	15101
449.25	14558
449.50	14311
449.75	13947
450.00	13312
450.25	13300
450.50	13074
450.75	12746
451.00	12583
451.25	12108
451.50	12071
451.75	11799
452.00	11782
452.25	11481
452.50	11338
452.75	11234
453.00	10756
453.25	10607
453.50	10600
453.75	10156
454.00	10052
454.25	9888.2
454.50	9354.7
454.75	9291.3
455.00	9437.2
455.25	9173.3
455.50	8843.4
455.75	8687.9
456.00	8657.1
456.25	8318.4
456.50	7896.0
456.75	7829.5
457.00	7803.6
457.25	7666.8
457.50	7540.3
457.75	7422.7
458.00	7254.9
458.25	7005.6
458.50	7038.9
458.75	6834.3
459.00	6621.9
459.25	6404.7
459.50	6497.6
459.75	6273.0
460.00	6517.3
460.25	6191.0
460.50	5846.0
460.75	5886.8
461.00	5982.1
461.25	5863.6
461.50	5683.6
461.75	5538.1
462.00	5231.9
462.25	5376.5
462.50	5429.5
462.75	5212.8
463.00	5162.5
463.25	4882.3
463.50	5068.6
463.75	4795.6
464.00	4879.5
464.25	4859.3
464.50	4937.6
464.75	4667.6
465.00	4828.0
465.25	4612.8
465.50	4655.2
465.75	4529.6
466.00	4337.0
466.25	4311.5
466.50	3941.1
466.75	4459.8
467.00	4003.9
467.25	4074.2
467.50	4108.1
467.75	4096.3
468.00	3997.4
468.25	3987.2
468.50	3944.0
468.75	4060.0
469.00	3924.4
469.25	3853.5
469.50	3574.9
469.75	3551.7
470.00	3785.5
470.25	3528.1
470.50	3619.5
470.75	3542.8
471.00	3916.0
471.25	3696.9
471.50	3443.3
471.75	3415.2
472.00	3409.6
472.25	3720.4
472.50	3582.1
472.75	3416.9
473.00	3578.9
473.25	3689.6
473.50	3458.5
473.75	3516.2
474.00	3433.2
474.25	3486.4
474.50	3623.7
474.75	3366.9
475.00	3409.0
475.25	3278.8
475.50	3366.4
475.75	3279.4
476.00	3585.7
476.25	3435.4
476.50	3207.2
476.75	3481.0
477.00	3276.6
477.25	3267.1
477.50	3218.1
477.75	3503.6
478.00	3219.2
478.25	3303.1
478.50	3202.7
478.75	3442.7
479.00	3513.3
479.25	3150.1
479.50	3000.1
479.75	3090.5
480.00	3194.7
480.25	3071.0
480.50	3117.4
480.75	3112.8
481.00	3351.8
481.25	3262.0
481.50	3011.0
481.75	2904.2
482.00	3250.6
482.25	3245.6
482.50	2905.7
482.75	3050.3
483.00	2988.7
483.25	2734.9
483.50	3077.9
483.75	2994.0
484.00	3189.9
484.25	2860.9
484.50	2889.0
484.75	3104.2
485.00	3138.6
485.25	2866.5
485.50	3094.4
485.75	2842.2
486.00	3112.6
486.25	2857.5
486.50	3079.9
486.75	2891.5
487.00	3116.5
487.25	3125.0
487.50	2843.9
487.75	2934.0
488.00	2746.1
488.25	2801.5
488.50	2887.2
488.75	2988.8
489.00	2662.2
489.25	2565.1
489.50	2914.5
489.75	2932.2
490.00	2792.9
490.25	2880.9
490.50	2791.6
490.75	2995.9
491.00	2638.4
491.25	2934.7
491.50	2924.3
491.75	3170.2
492.00	2847.2
492.25	2827.8
492.50	2964.4
492.75	2923.4
493.00	3107.6
493.25	3189.2
493.50	2960.1
493.75	3121.5
494.00	3443.8
494.25	3279.7
494.50	3572.6
494.75	3724.9
495.00	3984.0
495.25	3615.0
495.50	3706.4
495.75	4012.4
496.00	4283.2
496.25	4305.9
496.50	4258.2
496.75	4372.0
497.00	4494.9
497.25	4713.4
497.50	4726.3
497.75	4694.7
498.00	5188.4
498.25	5163.9
498.50	5120.2
498.75	5619.9
499.00	5512.6
499.25	5697.9
499.50	5804.2
499.75	6099.9
500.00	6561.6
500.25	6251.9
500.50	6593.4
500.75	7089.2
501.00	7004.8
501.25	6905.1
501.50	7430.8
501.75	7591.3
502.00	7535.1
502.25	7656.0
502.50	7756.8
502.75	8352.7
503.00	8420.4
503.25	8421.1
503.50	8799.8
503.75	9073.0
504.00	9163.6
504.25	9117.9
504.50	9344.7
504.75	9666.0
505.00	9795.2
505.25	10164
505.50	10329
505.75	10863
506.00	10809
506.25	10928
506.50	10802
506.75	11177
507.00	11422
507.25	11735
507.50	11695
507.75	12245
508.00	12513
508.25	12452
508.50	12622
508.75	13065
509.00	12941
509.25	12971
509.50	13509
509.75	13762
510.00	13625
510.25	14117
510.50	13973
510.75	14001
511.00	14478
511.25	14807
511.50	14587
511.75	14608
512.00	14857
512.25	15024
512.50	15026
512.75	15022
513.00	15051
513.25	15057
513.50	15053
513.75	14932
514.00	14840
514.25	15017
514.50	15068
514.75	15190
515.00	15152
515.25	15128
515.50	14807
515.75	14676
516.00	14770
516.25	14328
516.50	14574
516.75	14231
517.00	14285
517.25	14112
517.50	14177
517.75	13747
518.00	13763
518.25	13572
518.50	13279
518.75	13209
519.00	13163
519.25	12842
519.50	12263
519.75	12134
520.00	12119
520.25	11606
520.50	11713
520.75	11519
521.00	10897
521.25	10973
521.50	10636
521.75	10533
522.00	10294
522.25	10090
522.50	10033
522.75	9665.5
523.00	9801.6
523.25	9473.7
523.50	9184.7
523.75	8787.5
524.00	8751.7
524.25	8509.7
524.50	8119.0
524.75	7660.8
525.00	7721.6
525.25	7465.5
525.50	7230.9
525.75	7396.1
526.00	6892.1
526.25	6507.4
526.50	6398.8
526.75	6264.3
527.00	6256.7
527.25	5755.4
527.50	5586.1
527.75	5613.6
528.00	5700.5
528.25	5363.3
528.50	4901.8
528.75	5158.8
529.00	4752.8
529.25	4812.4
529.50	4874.0
529.75	4556.1
530.00	4525.9
530.25	4134.3
530.50	4245.2
530.75	3863.9
531.00	3579.6
531.25	3914.7
531.50	3691.7
531.75	3574.5
532.00	3634.4
532.25	3854.2
532.50	3447.0
532.75	3112.6
533.00	3321.6
533.25	3243.7
533.50	2914.7
533.75	3283.5
534.00	2921.6
534.25	2993.9
534.50	2716.5
534.75	2800.0
535.00	2980.6
535.25	2761.0
535.50	3016.6
535.75	2650.3
536.00	2910.5
536.25	2751.5
536.50	2853.7
536.75	2894.5
537.00	2559.4
537.25	2601.3
537.50	2931.0
537.75	2703.1
538.00	2855.6
538.25	2944.3
538.50	2763.8
538.75	2879.2
539.00	3135.5
539.25	3025.2
539.50	2592.0
539.75	2988.2
540.00	3016.2
540.25	3267.5
540.50	3102.7
540.75	3010.7
541.00	3247.8
541.25	3297.9
541.50	2906.1
541.75	3439.5
542.00	3366.2
542.25	3408.6
542.50	3512.3
542.75	3386.2
543.00	3235.0
543.25	3803.6
543.50	3733.6
543.75	3887.9
544.00	3627.7
544.25	3661.2
544.50	3829.3
544.75	3907.5
545.00	3782.2
545.25	3797.8
545.50	4048.9
545.75	3896.4
546.00	3800.0
546.25	3985.1
546.50	4126.2
546.75	3839.1
547.00	4075.6
547.25	4062.8
547.50	4099.9
547.75	4064.9
548.00	3987.8
548.25	4162.3
548.50	4066.6
548.75	4186.4
549.00	3903.9
549.25	4026.1
549.50	3945.2
549.75	4013.3
550.00	3967.5
550.25	4010.0
550.50	4183.0
550.75	3962.3
551.00	3829.4
551.25	3948.6
551.50	3791.7
551.75	3823.5
552.00	3662.7
552.25	3645.5
552.50	3620.8
552.75	3903.7
553.00	3490.3
553.25	3442.1
553.50	3447.1
553.75	3136.1
554.00	3318.5
554.25	3114.4
554.50	3257.5
554.75	3105.6
555.00	2867.4
555.25	3110.8
555.50	3284.5
555.75	2706.9
556.00	2790.4
556.25	2700.3
556.50	2512.4
556.75	2743.3
557.00	2445.6
557.25	2528.4
557.50	2512.2
557.75	2412.0
558.00	2043.4
558.25	2211.1
558.50	2043.4
558.75	2101.3
559.00	2016.8
559.25	2029.9
559.50	1943.3
559.75	2030.8
560.00	2002.3
560.25	1983.1
560.50	1766.0
560.75	1903.0
561.00	1826.5
561.25	1441.3
561.50	1707.4
561.75	1442.8
562.00	1554.3
562.25	1355.6
562.50	1500.5
562.75	1599.4
563.00	1323.0
563.25	1237.0
563.50	1228.2
563.75	1324.0
564.00	1179.7
564.25	1419.8
564.50	1472.1
564.75	1067.0
565.00	1447.5
565.25	1204.8
565.50	1228.6
565.75	1121.2
566.00	1162.6
566.25	998.53
566.50	1116.3
566.75	1001.7
567.00	1283.7
567.25	1341.8
567.50	1189.3
567.75	953.97
568.00	1031.6
568.25	1132.2
568.50	1239.7
568.75	1000.7
569.00	926.16
569.25	1090.3
569.50	1254.8
569.75	1121.2
570.00	1173.6
570.25	1308.5
570.50	888.37
570.75	1076.7
571.00	1203.6
571.25	1089.6
571.50	1324.5
571.75	1386.3
572.00	1243.1
572.25	1270.8
572.50	1423.1
572.75	1339.2
573.00	1491.6
573.25	1323.7
573.50	1143.5
573.75	1468.5
574.00	1264.4
574.25	1337.3
574.50	1542.0
574.75	1265.0
575.00	1734.1
575.25	1704.4
575.50	1492.4
575.75	1674.9
576.00	1569.7
576.25	1552.3
576.50	1754.2
576.75	1818.2
577.00	1835.4
577.25	2001.6
577.50	2071.3
577.75	1999.6
578.00	1879.2
578.25	1951.9
578.50	2238.6
578.75	2338.5
579.00	2021.5
579.25	2163.7
579.50	2430.5
579.75	2238.8
580.00	2482.1
580.25	2633.9
580.50	2521.7
580.75	2613.5
581.00	2722.9
581.25	2992.0
581.50	3374.6
581.75	3173.1
582.00	3411.7
582.25	3102.4
582.50	3353.3
582.75	3416.7
583.00	3057.1
583.25	3556.8
583.50	3691.7
583.75	3816.8
584.00	3650.3
584.25	3778.5
584.50	3950.3
584.75	3932.9
585.00	3919.4
585.25	4135.6
585.50	4301.8
585.75	4297.5
586.00	4269.4
586.25	4250.4
586.50	4705.5
586.75	4074.4
587.00	4576.2
587.25	4423.0
587.50	4568.0
587.75	4570.1
588.00	4603.3
588.25	4775.2
588.50	4559.9
588.75	4476.9
589.00	4705.4
589.25	4578.1
589.50	4659.3
589.75	4437.6
590.00	4549.0
590.25	4820.0
590.50	4741.5
590.75	4641.3
591.00	4545.8
591.25	4868.7
591.50	4816.0
591.75	4732.5
592.00	4694.8
592.25	4608.7
592.50	4494.0
592.75	4760.2
593.00	4357.4
593.25	4450.6
593.50	4412.0
593.75	4380.0
594.00	4436.4
594.25	4307.0
594.50	4187.4
594.75	4407.1
595.00	4240.5
595.25	4371.8
595.50	4105.8
595.75	4158.0
596.00	3625.3
596.25	3741.3
596.50	3971.5
596.75	3780.8
597.00	3986.5
597.25	3596.4
597.50	3528.6
597.75	3511.4
598.00	3432.2
598.25	3179.7
598.50	3334.9
598.75	3145.2
599.00	3048.1
599.25	3024.6
599.50	3202.1
599.75	3170.8
600.00	2904.8
600.25	2914.1
600.50	3012.4
600.75	2889.9
601.00	2821.4
601.25	2831.7
601.50	2734.2
601.75	2503.0
602.00	2565.8
602.25	2667.4
602.50	2434.8
602.75	2730.6
603.00	2254.2
603.25	2772.8
603.50	2395.8
603.75	2210.7
604.00	2263.6
604.25	2453.4
604.50	2119.9
604.75	1914.9
605.00	2074.8
605.25	1967.8
605.50	2300.6
605.75	2016.0
606.00	1818.2
606.25	1730.5
606.50	1736.5
606.75	1783.6
607.00	1719.4
607.25	1745.1
607.50	1617.4
607.75	1547.4
608.00	1865.8
608.25	1394.7
608.50	1429.2
608.75	1587.7
609.00	1506.9
609.25	1353.3
609.50	1536.0
609.75	1443.7
610.00	1403.3
610.25	1367.3
610.50	1365.7
610.75	1369.7
611.00	1132.5
611.25	1122.5
611.50	1293.2
611.75	1468.8
612.00	1505.2
612.25	1075.7
612.50	1070.5
612.75	1016.8
613.00	1473.6
613.25	954.95
613.50	1227.5
613.75	1351.8
614.00	972.78
614.25	1173.6
614.50	1306.9
614.75	980.55
615.00	1370.1
615.25	978.14
615.50	885.31
615.75	801.49
616.00	657.01
616.25	616.53
616.50	477.14
616.75	1104.8
617.00	769.77
617.25	825.40
617.50	894.56
617.75	750.64
618.00	531.82
618.25	621.91
618.50	878.37
618.75	642.52
619.00	702.35
619.25	488.02
619.50	569.07
619.75	943.17
620.00	426.47
620.25	767.99
620.50	440.63
620.75	512.07
621.00	552.37
621.25	812.00
621.50	492.05
621.75	859.14
622.00	418.04
622.25	513.45
622.50	440.87
622.75	724.47
623.00	572.48
623.25	493.64
623.50	696.08
623.75	405.04
624.00	603.98
624.25	642.78
624.50	623.12
624.75	870.91
625.00	594.55
625.25	277.17
625.50	708.64
625.75	271.55
626.00	475.84
626.25	557.67
626.50	917.57
626.75	458.66
627.00	627.59
627.25	770.35
627.50	502.67
627.75	339.27
628.00	747.01
628.25	893.96
628.50	731.86
628.75	630.26
629.00	959.30
629.25	606.52
629.50	748.08
629.75	979.81
630.00	482.60
630.25	729.30
630.50	463.77
630.75	535.07
631.00	737.83
631.25	803.45
631.50	906.59
631.75	780.08
632.00	937.17
632.25	1118.4
632.50	704.49
632.75	762.09
633.00	1110.0
633.25	1288.4
633.50	829.00
633.75	1215.9
634.00	929.77
634.25	695.31
634.50	873.89
634.75	1030.9
635.00	1088.4
635.25	995.27
635.50	658.26
635.75	1313.1
636.00	1157.5
636.25	1543.7
636.50	1046.9
636.75	1146.0
637.00	1102.9
637.25	1403.2
637.50	1419.4
637.75	1400.9
638.00	1356.6
638.25	1296.5
638.50	1223.7
638.75	1695.5
639.00	1541.1
639.25	1431.2
639.50	1724.7
639.75	1831.1
640.00	1615.2
640.25	1864.7
640.50	1807.5
640.75	1484.5
641.00	1991.2
641.25	2019.9
641.50	1783.2
641.75	1505.2
642.00	2406.9
642.25	1860.4
642.50	2023.9
642.75	1628.3
643.00	2275.3
643.25	1952.6
643.50	2346.9
643.75	2387.9
644.00	2532.0
644.25	2386.6
644.50	2367.0
644.75	2307.1
645.00	2839.8
645.25	2532.9
645.50	2157.4
645.75	2213.5
646.00	2259.6
646.25	2452.8
646.50	1959.4
646.75	2390.8
647.00	2346.2
647.25	2606.0
647.50	2343.4
647.75	2643.3
648.00	2317.8
648.25	2548.4
648.50	2839.1
648.75	2499.6
649.00	2529.9
649.25	2576.4
649.50	2620.6
649.75	2658.2
650.00	2946.4
650.25	2369.8
650.50	2522.3
650.75	2459.3
651.00	2893.7
651.25	2747.4
651.50	2806.3
651.75	2559.5
652.00	2436.5
652.25	2465.3
652.50	2745.6
652.75	2559.3
653.00	2893.8
653.25	2447.0
653.50	2294.5
653.75	2509.1
654.00	2200.6
654.25	2193.9
654.50	2392.4
654.75	2239.9
655.00	2656.9
655.25	2219.7
655.50	2086.4
655.75	2172.1
656.00	2219.2
656.25	1951.4
656.50	2137.4
656.75	2269.9
657.00	1647.3
657.25	1825.9
657.50	1414.9
657.75	1776.6
658.00	1612.3
658.25	1343.8
658.50	1144.5
658.75	1508.7
659.00	1822.4
659.25	1698.5
659.50	1050.0
659.75	1474.0
660.00	1184.7
660.25	1109.1
660.50	1252.2
660.75	1009.7
661.00	1133.4
661.25	909.00
661.50	1181.4
661.75	863.56
662.00	659.32
662.25	1186.5
662.50	773.26
662.75	666.02
663.00	964.26
663.25	956.36
663.50	700.77
663.75	650.82
664.00	892.48
664.25	723.56
664.50	373.14
664.75	986.09
665.00	599.88
665.25	981.87
665.50	847.56
665.75	885.00
666.00	803.33
666.25	662.76
666.50	436.66
666.75	580.85
667.00	143.14
667.25	938.00
667.50	216.10
667.75	295.56
668.00	587.50
668.25	118.27
668.50	543.66
668.75	192.46
669.00	248.93
669.25	481.80
669.50	511.21
669.75	752.23
670.00	358.41
670.25	399.57
670.50	360.05
670.75	383.92
671.00	898.06
671.25	380.46
671.50	800.35
671.75	237.05
672.00	409.61
672.25	351.80
672.50	633.41
672.75	448.27
673.00	445.21
673.25	213.37
673.50	112.43
673.75	191.40
674.00	30.555
674.25	18.733
674.50	278.47
674.75	45.746
675.00	20.741
675.25	402.17
675.50	264.26
675.75	46.079
676.00	587.95
676.25	451.20
676.50	216.14
676.75	283.73
677.00	134.91
677.25	201.91
677.50	307.45
677.75	255.63
678.00	353.17
678.25	521.09
678.50	158.17
678.75	460.19
679.00	551.03
679.25	256.31
679.50	167.24
679.75	447.43
680.00	461.91
680.25	306.22
680.50	325.49
680.75	152.49
681.00	401.26
681.25	691.03
681.50	337.54
681.75	364.36
682.00	838.87
682.25	481.99
682.50	20.572
682.75	430.61
683.00	328.42
683.25	352.47
683.50	23.242
683.75	215.09
684.00	112.04
684.25	22.204
684.50	240.83
684.75	397.80
685.00	552.57
685.25	151.63
685.50	278.34
685.75	118.09
686.00	375.69
686.25	233.91
686.50	446.70
686.75	429.86
687.00	240.21
687.25	179.29
687.50	251.58
687.75	186.87
688.00	349.33
688.25	774.60
688.50	158.82
688.75	414.06
689.00	695.05
689.25	271.24
689.50	170.30
689.75	335.80
690.00	344.95
690.25	177.69
690.50	300.86
690.75	326.44
691.00	234.51
691.25	473.88
691.50	263.99
691.75	37.227
692.00	134.06
692.25	274.67
692.50	134.29
692.75	441.86
693.00	356.60
693.25	530.51
693.50	31.036
693.75	47.139
694.00	225.69
694.25	651.64
694.50	303.70
694.75	118.08
695.00	534.56
695.25	310.00
695.50	229.03
695.75	231.59
696.00	598.91
696.25	409.63
696.50	214.83
696.75	626.37
697.00	196.08
697.25	71.518
697.50	492.05
697.75	177.40
698.00	281.75
698.25	153.69
698.50	98.196
698.75	441.06
699.00	262.38
699.25	366.43
699.50	276.46
699.75	238.56
700.00	251.41
