Wavelength (nm)	I14 abs e
356.00	1248.7
357.00	1228.4
358.00	1211.8
359.00	1224.2
360.00	1189.3
361.00	1152.3
362.00	1136.2
363.00	1118.8
364.00	1099.4
365.00	1080.6
366.00	1078.4
367.00	1078.9
368.00	1062.4
369.00	1055.0
370.00	1044.4
371.00	1023.1
372.00	1046.2
373.00	1069.2
374.00	1076.8
375.00	1047.4
376.00	1049.4
377.00	1078.5
378.00	1057.3
379.00	1044.0
380.00	1059.1
381.00	1031.3
382.00	1029.2
383.00	988.19
384.00	953.90
385.00	938.25
386.00	865.49
387.00	837.97
388.00	801.38
389.00	764.65
390.00	684.89
391.00	679.86
392.00	606.40
393.00	592.08
394.00	557.27
395.00	516.54
396.00	475.59
397.00	432.31
398.00	421.65
399.00	379.04
400.00	362.91
401.00	357.84
402.00	330.95
403.00	338.09
404.00	335.80
405.00	336.09
406.00	364.65
407.00	337.28
408.00	348.78
409.00	332.50
410.00	321.00
411.00	356.77
412.00	351.11
413.00	398.98
414.00	392.73
415.00	402.01
416.00	409.37
417.00	423.87
418.00	456.06
419.00	462.16
420.00	456.65
421.00	472.15
422.00	507.14
423.00	503.56
424.00	558.90
425.00	555.12
426.00	594.93
427.00	594.30
428.00	637.65
429.00	651.78
430.00	665.40
431.00	712.79
432.00	733.46
433.00	752.29
434.00	792.39
435.00	816.44
436.00	852.80
437.00	873.74
438.00	918.02
439.00	955.90
440.00	977.13
441.00	1021.5
442.00	1061.9
443.00	1064.3
444.00	1123.5
445.00	1172.2
446.00	1206.5
447.00	1260.2
448.00	1258.4
449.00	1287.1
450.00	1342.8
451.00	1388.6
452.00	1427.1
453.00	1442.3
454.00	1445.9
455.00	1501.4
456.00	1558.7
457.00	1594.5
458.00	1652.4
459.00	1650.0
460.00	1691.5
461.00	1775.4
462.00	1768.9
463.00	1826.9
464.00	1887.1
465.00	1910.9
466.00	1976.1
467.00	2018.8
468.00	2068.2
469.00	2114.9
470.00	2156.2
471.00	2190.6
472.00	2249.3
473.00	2289.9
474.00	2320.8
475.00	2356.7
476.00	2401.6
477.00	2425.8
478.00	2464.9
479.00	2489.7
480.00	2521.1
481.00	2541.1
482.00	2588.6
483.00	2558.3
484.00	2580.0
485.00	2585.7
486.00	2612.5
487.00	2588.6
488.00	2613.8
489.00	2613.0
490.00	2618.9
491.00	2609.9
492.00	2639.6
493.00	2610.8
494.00	2600.2
495.00	2613.1
496.00	2621.8
497.00	2628.4
498.00	2616.3
499.00	2664.3
500.00	2635.1
501.00	2695.1
502.00	2733.9
503.00	2688.7
504.00	2743.8
505.00	2756.7
506.00	2803.4
507.00	2862.7
508.00	2915.0
509.00	2935.8
510.00	2985.2
511.00	3042.8
512.00	3094.2
513.00	3161.9
514.00	3240.5
515.00	3312.4
516.00	3371.1
517.00	3450.0
518.00	3576.3
519.00	3660.7
520.00	3781.8
521.00	3875.5
522.00	3956.3
523.00	4059.9
524.00	4189.3
525.00	4342.2
526.00	4444.7
527.00	4626.8
528.00	4737.4
529.00	4854.4
530.00	5035.6
531.00	5184.5
532.00	5349.0
533.00	5552.2
534.00	5743.9
535.00	5948.4
536.00	6127.4
537.00	6345.2
538.00	6581.1
539.00	6772.1
540.00	7006.4
541.00	7275.1
542.00	7504.4
543.00	7816.5
544.00	8081.1
545.00	8349.4
546.00	8649.3
547.00	8994.9
548.00	9329.3
549.00	9682.6
550.00	10022
551.00	10414
552.00	10824
553.00	11241
554.00	11648
555.00	12115
556.00	12587
557.00	13122
558.00	13627
559.00	14153
560.00	14688
561.00	15216
562.00	15834
563.00	16465
564.00	17035
565.00	17654
566.00	18340
567.00	19002
568.00	19692
569.00	20389
570.00	21049
571.00	21758
572.00	22430
573.00	23138
574.00	23870
575.00	24543
576.00	25227
577.00	25976
578.00	26614
579.00	27237
580.00	27929
581.00	28577
582.00	29141
583.00	29650
584.00	30339
585.00	30908
586.00	31411
587.00	32010
588.00	32563
589.00	33075
590.00	33709
591.00	34319
592.00	35010
593.00	35743
594.00	36410
595.00	37144
596.00	37904
597.00	38816
598.00	39754
599.00	40698
600.00	41629
601.00	42683
602.00	43705
603.00	44844
604.00	45876
605.00	47043
606.00	48278
607.00	49542
608.00	50847
609.00	52148
610.00	53619
611.00	54917
612.00	56423
613.00	57982
614.00	59466
615.00	60936
616.00	62328
617.00	63847
618.00	65318
619.00	66605
620.00	68131
621.00	69071
622.00	70330
623.00	71306
624.00	72217
625.00	72955
626.00	73503
627.00	73881
628.00	74000
629.00	73945
630.00	73706
631.00	73246
632.00	72258
633.00	70998
634.00	69485
635.00	67845
636.00	66172
637.00	64271
638.00	62191
639.00	59927
640.00	57601
641.00	54841
642.00	52209
643.00	49425
644.00	46609
645.00	43627
646.00	40698
647.00	38003
648.00	35202
649.00	32589
650.00	30123
651.00	27702
652.00	25442
653.00	23299
654.00	21438
655.00	18787
656.00	17479
657.00	17158
658.00	15220
659.00	13622
660.00	12377
661.00	11189
662.00	10080
663.00	9163.9
664.00	8305.3
665.00	7468.1
666.00	6739.8
667.00	6071.5
668.00	5505.3
669.00	4938.1
670.00	4450.7
671.00	3997.9
672.00	3599.0
673.00	3264.3
674.00	2935.3
675.00	2640.3
676.00	2384.0
677.00	2145.6
678.00	1937.9
679.00	1754.0
680.00	1597.1
681.00	1448.5
682.00	1320.4
683.00	1204.6
684.00	1095.5
685.00	990.78
686.00	910.03
687.00	846.70
688.00	798.13
689.00	732.35
690.00	667.06
691.00	633.99
692.00	581.54
693.00	555.60
694.00	513.77
695.00	508.18
696.00	427.39
697.00	419.14
698.00	411.96
699.00	394.47
700.00	380.70
701.00	348.85
702.00	340.86
703.00	331.65
704.00	307.46
705.00	298.69
706.00	303.50
707.00	285.12
708.00	258.07
709.00	263.88
710.00	266.51
711.00	252.56
712.00	246.94
713.00	239.76
714.00	243.09
715.00	230.29
716.00	220.31
717.00	214.90
718.00	209.36
719.00	210.54
720.00	203.88
721.00	189.90
722.00	203.44
723.00	193.04
724.00	187.86
725.00	179.72
726.00	189.45
727.00	178.80
728.00	172.92
729.00	170.77
730.00	152.39
731.00	165.04
732.00	186.53
733.00	151.61
734.00	164.52
735.00	152.24
736.00	142.47
737.00	141.59
738.00	144.03
739.00	152.76
740.00	163.23
741.00	140.44
742.00	160.23
743.00	125.86
744.00	134.19
745.00	129.38
746.00	142.66
747.00	138.03
748.00	154.53
749.00	135.44
750.00	119.46
751.00	142.58
752.00	126.83
753.00	120.54
754.00	115.58
755.00	141.81
756.00	123.31
757.00	119.76
758.00	109.81
759.00	127.82
760.00	110.36
761.00	99.044
762.00	99.192
763.00	87.318
764.00	98.526
765.00	105.85
766.00	105.96
767.00	115.91
768.00	122.31
769.00	95.752
770.00	94.457
771.00	109.62
772.00	104.48
773.00	92.903
774.00	99.118
775.00	95.678
776.00	89.944
777.00	88.205
778.00	113.21
779.00	112.51
780.00	87.207
781.00	88.094
782.00	85.135
783.00	65.936
784.00	91.054
785.00	69.561
786.00	85.431
787.00	82.213
788.00	79.512
789.00	83.581
790.00	101.41
791.00	85.135
792.00	75.073
793.00	85.764
794.00	77.958
795.00	80.881
796.00	89.019
797.00	88.834
798.00	72.484
799.00	51.324
800.00	69.672
