Wavelength (nm)	Q19 abs e
430.75	80950
431.00	82781
431.25	85004
431.50	86453
431.75	89678
432.00	92496
432.25	95011
432.50	97691
432.75	1.0189e+05
433.00	1.0612e+05
433.25	1.1030e+05
433.50	1.1530e+05
433.75	1.2051e+05
434.00	1.2531e+05
434.25	1.3224e+05
434.50	1.3909e+05
434.75	1.4569e+05
435.00	1.5219e+05
435.25	1.6010e+05
435.50	1.6964e+05
435.75	1.7762e+05
436.00	1.8517e+05
436.25	1.9432e+05
436.50	2.0308e+05
436.75	2.1432e+05
437.00	2.2272e+05
437.25	2.3290e+05
437.50	2.4238e+05
437.75	2.5258e+05
438.00	2.6189e+05
438.25	2.7126e+05
438.50	2.8073e+05
438.75	2.9114e+05
439.00	3.0062e+05
439.25	3.1054e+05
439.50	3.1878e+05
439.75	3.2986e+05
440.00	3.3736e+05
440.25	3.4661e+05
440.50	3.5588e+05
440.75	3.6525e+05
441.00	3.7197e+05
441.25	3.7946e+05
441.50	3.8500e+05
441.75	3.9106e+05
442.00	3.9677e+05
442.25	4.0197e+05
442.50	4.0776e+05
442.75	4.1179e+05
443.00	4.1667e+05
443.25	4.1963e+05
443.50	4.2088e+05
443.75	4.2381e+05
444.00	4.2738e+05
444.25	4.2836e+05
444.50	4.3100e+05
444.75	4.2793e+05
445.00	4.2973e+05
445.25	4.3036e+05
445.50	4.2590e+05
445.75	4.2757e+05
446.00	4.2440e+05
446.25	4.1991e+05
446.50	4.1710e+05
446.75	4.1303e+05
447.00	4.0763e+05
447.25	4.0418e+05
447.50	3.9636e+05
447.75	3.9154e+05
448.00	3.8537e+05
448.25	3.7899e+05
448.50	3.7062e+05
448.75	3.6315e+05
449.00	3.5448e+05
449.25	3.4672e+05
449.50	3.3845e+05
449.75	3.2947e+05
450.00	3.2208e+05
450.25	3.1181e+05
450.50	3.0142e+05
450.75	2.9356e+05
451.00	2.8426e+05
451.25	2.7338e+05
451.50	2.6541e+05
451.75	2.5661e+05
452.00	2.4904e+05
452.25	2.4040e+05
452.50	2.3243e+05
452.75	2.2571e+05
453.00	2.1775e+05
453.25	2.1022e+05
453.50	2.0236e+05
453.75	1.9303e+05
454.00	1.8596e+05
454.25	1.7809e+05
454.50	1.6975e+05
454.75	1.6202e+05
455.00	1.5367e+05
455.25	1.4736e+05
455.50	1.4013e+05
455.75	1.3281e+05
456.00	1.2646e+05
456.25	1.2008e+05
456.50	1.1368e+05
456.75	1.0820e+05
457.00	1.0254e+05
457.25	96918
457.50	92156
457.75	86876
458.00	81768
458.25	77323
458.50	73512
458.75	69573
459.00	65805
459.25	62399
459.50	58910
459.75	55932
460.00	52785
460.25	50595
460.50	47434
460.75	44692
461.00	42217
461.25	40032
461.50	38540
461.75	35715
462.00	34145
462.25	32183
462.50	30810
462.75	29005
463.00	27408
463.25	26422
463.50	25371
463.75	24400
464.00	22440
464.25	22143
464.50	20934
464.75	19222
465.00	18890
465.25	16978
465.50	17125
465.75	16461
466.00	15490
466.25	14978
466.50	14959
466.75	14082
467.00	13162
467.25	12864
467.50	12323
467.75	12199
468.00	11183
468.25	10710
468.50	10850
468.75	10383
469.00	9741.8
469.25	9746.8
469.50	9015.4
469.75	9059.4
470.00	8665.8
470.25	7391.9
470.50	8465.8
470.75	7751.9
471.00	7984.2
471.25	7443.0
471.50	6940.9
471.75	6666.3
472.00	6356.0
472.25	5915.7
472.50	6323.1
472.75	6345.9
473.00	5499.3
473.25	5391.4
473.50	4925.5
473.75	5654.5
474.00	4594.4
474.25	4656.9
474.50	4792.4
474.75	4375.9
475.00	4103.7
475.25	4005.2
475.50	4487.9
475.75	4179.0
476.00	3844.5
476.25	3710.1
476.50	3380.4
476.75	3249.9
477.00	2663.7
477.25	3074.5
477.50	2879.2
477.75	3018.0
478.00	3573.6
478.25	3095.3
478.50	3425.1
478.75	2039.9
479.00	2893.3
479.25	2308.8
479.50	2628.8
479.75	2948.4
480.00	2573.7
480.25	1912.5
480.50	1897.1
480.75	2378.0
481.00	1725.6
481.25	2457.7
481.50	2509.8
481.75	1835.5
482.00	1239.9
482.25	1540.4
482.50	1713.5
482.75	1882.3
483.00	2127.6
483.25	1416.4
483.50	1665.8
483.75	1517.2
484.00	1616.1
484.25	1532.0
484.50	825.51
484.75	1415.7
485.00	1271.9
485.25	1664.8
485.50	893.07
485.75	1163.3
486.00	1239.3
486.25	876.60
486.50	859.12
486.75	1747.5
487.00	944.83
487.25	1214.7
487.50	1002.3
487.75	989.20
488.00	993.57
488.25	955.92
488.50	673.25
488.75	1517.6
489.00	526.03
489.25	1328.7
489.50	1152.6
489.75	1245.0
490.00	1291.0
490.25	1190.9
490.50	610.39
490.75	1718.2
491.00	1248.0
491.25	1629.2
491.50	577.12
491.75	1073.9
492.00	920.97
492.25	717.62
492.50	1111.9
492.75	734.42
493.00	1261.1
493.25	1068.5
493.50	1220.8
493.75	857.78
494.00	861.81
494.25	987.86
494.50	1239.3
494.75	892.40
495.00	1153.2
495.25	1191.5
495.50	1003.7
495.75	765.34
496.00	657.45
496.25	819.80
496.50	546.53
496.75	471.58
497.00	1231.5
497.25	1399.9
497.50	1569.0
497.75	616.78
498.00	608.04
498.25	614.76
498.50	640.31
498.75	554.60
499.00	1621.8
499.25	643.00
499.50	782.82
499.75	453.43
500.00	357.29
500.25	1212.0
500.50	1616.4
500.75	1486.7
501.00	1852.0
501.25	1594.6
501.50	1086.0
501.75	1199.3
502.00	805.34
502.25	801.31
502.50	1196.6
502.75	1023.1
503.00	1096.8
503.25	1013.1
503.50	1375.7
503.75	779.12
504.00	1189.5
504.25	867.19
504.50	1635.6
504.75	1288.0
505.00	1196.9
505.25	1321.6
505.50	1487.7
505.75	1387.8
506.00	1238.9
506.25	1189.9
506.50	1160.3
506.75	634.59
507.00	907.52
507.25	1354.9
507.50	1055.1
507.75	1157.6
508.00	1099.8
508.25	319.99
508.50	1218.8
508.75	1490.0
509.00	391.24
509.25	872.90
509.50	500.82
509.75	1252.7
510.00	979.45
510.25	731.73
510.50	805.01
510.75	1774.7
511.00	1332.7
511.25	1289.4
511.50	851.39
511.75	999.62
512.00	1507.2
512.25	963.65
512.50	1312.9
512.75	1830.5
513.00	898.78
513.25	1521.6
513.50	1191.5
513.75	1334.1
514.00	1013.1
514.25	1035.6
514.50	1602.3
514.75	725.35
515.00	1408.7
515.25	1508.2
515.50	1536.7
515.75	1407.7
516.00	1470.5
516.25	1360.9
516.50	884.33
516.75	1308.5
517.00	1828.2
517.25	1557.2
517.50	1465.5
517.75	1428.2
518.00	1114.9
518.25	1341.1
518.50	1346.5
518.75	1303.8
519.00	1496.7
519.25	963.32
519.50	1340.4
519.75	805.01
520.00	1685.0
520.25	1469.5
520.50	1120.3
520.75	1225.8
521.00	1100.5
521.25	1028.2
521.50	1061.1
521.75	926.68
522.00	1437.9
522.25	1337.1
522.50	1665.1
522.75	1511.9
523.00	854.08
523.25	866.52
523.50	1297.4
523.75	1304.5
524.00	944.83
524.25	945.50
524.50	1244.7
524.75	1139.8
525.00	1842.6
525.25	1283.6
525.50	845.00
525.75	993.23
526.00	1177.1
526.25	1329.4
526.50	681.99
526.75	1980.4
527.00	1762.6
527.25	1746.1
527.50	1690.7
527.75	1291.0
528.00	823.83
528.25	1748.8
528.50	2178.1
528.75	1968.7
529.00	1339.1
529.25	1470.2
529.50	1451.0
529.75	1125.7
530.00	1451.0
530.25	1122.0
530.50	1014.1
530.75	1706.1
531.00	1297.1
531.25	1518.6
531.50	1306.8
531.75	1823.1
532.00	1060.8
532.25	1063.8
532.50	1811.0
532.75	1269.9
533.00	1398.3
533.25	1763.3
533.50	1694.4
533.75	1432.9
534.00	1788.8
534.25	1486.7
534.50	1775.4
534.75	1353.9
535.00	1312.2
535.25	1724.3
535.50	1077.3
535.75	1723.3
536.00	1702.1
536.25	1132.7
536.50	1397.2
536.75	1622.8
537.00	1444.0
537.25	1557.6
537.50	1255.7
537.75	2257.0
538.00	1127.7
538.25	1640.9
538.50	1709.5
538.75	1479.9
539.00	1846.0
539.25	2072.2
539.50	1736.4
539.75	2577.4
540.00	1799.2
540.25	1662.4
540.50	1567.0
540.75	1668.5
541.00	1820.1
541.25	2206.3
541.50	2191.2
541.75	2657.0
542.00	1667.8
542.25	2027.5
542.50	2310.5
542.75	2668.1
543.00	2529.0
543.25	2228.5
543.50	2069.2
543.75	2573.0
544.00	1736.1
544.25	2917.5
544.50	2741.7
544.75	2433.5
545.00	2111.8
545.25	2174.7
545.50	2362.2
545.75	1700.4
546.00	2597.2
546.25	2778.7
546.50	2430.5
546.75	2467.1
547.00	2950.8
547.25	2769.0
547.50	2189.1
547.75	2349.5
548.00	2860.7
548.25	2875.8
548.50	2646.3
548.75	2948.8
549.00	2473.8
549.25	2671.5
549.50	2113.9
549.75	2578.7
550.00	3242.9
550.25	2737.0
550.50	3047.3
550.75	2266.1
551.00	3134.7
551.25	2674.2
551.50	2840.5
551.75	2666.4
552.00	2764.2
552.25	3148.4
552.50	2393.5
552.75	2604.3
553.00	2861.0
553.25	2661.7
553.50	2916.2
553.75	2808.6
554.00	2193.9
554.25	3118.9
554.50	2928.9
554.75	2433.2
555.00	3618.0
555.25	3033.5
555.50	2957.9
555.75	2635.2
556.00	3327.9
556.25	2822.4
556.50	2572.3
556.75	2426.8
557.00	3067.4
557.25	2976.0
557.50	2920.2
557.75	2752.8
558.00	3563.2
558.25	3192.8
558.50	2987.1
558.75	3244.2
559.00	2705.8
559.25	3374.6
559.50	3528.6
559.75	2770.3
560.00	3659.0
560.25	3174.3
560.50	3139.7
560.75	2962.6
561.00	2879.9
561.25	3127.9
561.50	3022.4
561.75	3116.5
562.00	2909.1
562.25	2643.2
562.50	3148.4
562.75	2832.8
563.00	2806.6
563.25	3177.7
563.50	3359.9
563.75	3256.7
564.00	2464.1
564.25	3700.0
564.50	2485.9
564.75	3373.6
565.00	3484.6
565.25	3176.7
565.50	3665.0
565.75	2854.3
566.00	3043.9
566.25	2560.2
566.50	3526.2
566.75	2466.4
567.00	3456.3
567.25	2746.8
567.50	2581.4
567.75	2754.8
568.00	2897.0
568.25	2679.9
568.50	3545.4
568.75	3403.9
569.00	3684.2
569.25	2604.6
569.50	2281.9
569.75	3310.4
570.00	2493.0
570.25	3124.2
570.50	2964.2
570.75	3049.9
571.00	2250.7
571.25	3112.1
571.50	2792.8
571.75	3154.1
572.00	3066.1
572.25	3394.5
572.50	2585.8
572.75	3568.2
573.00	2976.7
573.25	3571.3
573.50	2981.4
573.75	2968.9
574.00	2873.5
574.25	2758.5
574.50	3586.7
574.75	2968.6
575.00	3053.0
575.25	2803.6
575.50	3210.9
575.75	3110.1
576.00	3446.2
576.25	3320.5
576.50	3151.8
576.75	3456.7
577.00	3151.5
577.25	2795.2
577.50	3138.0
577.75	2886.3
578.00	3419.3
578.25	3408.9
578.50	2968.6
578.75	3104.1
579.00	3163.9
579.25	3160.9
579.50	3509.4
579.75	3214.0
580.00	4054.9
580.25	3848.2
580.50	3090.3
580.75	3386.1
581.00	3389.8
581.25	3051.0
581.50	3433.1
581.75	3119.5
582.00	3539.3
582.25	4083.2
582.50	3929.2
582.75	3866.0
583.00	3660.7
583.25	3767.2
583.50	3530.6
583.75	4056.6
584.00	4042.5
584.25	3779.7
584.50	4346.4
584.75	4477.1
585.00	4474.8
585.25	3870.1
585.50	4610.9
585.75	4417.3
586.00	4230.1
586.25	4046.2
586.50	4561.5
586.75	5377.6
587.00	4517.4
587.25	4564.5
587.50	5223.0
587.75	5530.5
588.00	5164.5
588.25	5111.7
588.50	5593.0
588.75	5836.4
589.00	5295.6
589.25	5582.9
589.50	5908.6
589.75	5403.5
590.00	6161.1
590.25	5694.9
590.50	5350.3
590.75	6030.0
591.00	6277.0
591.25	6201.4
591.50	6775.8
591.75	5808.8
592.00	5845.8
592.25	6883.7
592.50	6818.2
592.75	6799.4
593.00	6938.2
593.25	7079.3
593.50	6377.5
593.75	6776.8
594.00	7108.3
594.25	7486.4
594.50	7308.9
594.75	7864.9
595.00	8163.0
595.25	8583.1
595.50	7896.8
595.75	8099.5
596.00	8167.0
596.25	7737.5
596.50	8143.5
596.75	8803.3
597.00	8281.0
597.25	8474.9
597.50	8838.3
597.75	8752.2
598.00	9012.0
598.25	8563.3
598.50	8279.6
598.75	9100.4
599.00	9214.0
599.25	9279.2
599.50	9389.8
599.75	9520.6
600.00	9111.2
600.25	8882.3
600.50	9607.3
600.75	9311.9
601.00	9250.7
601.25	9143.8
601.50	9680.9
601.75	10239
602.00	8905.8
602.25	9393.9
602.50	9593.5
602.75	10361
603.00	9036.2
603.25	9471.2
603.50	9465.5
603.75	9906.4
604.00	9714.9
604.25	9460.4
604.50	10012
604.75	9461.1
605.00	9901.4
605.25	9851.3
605.50	9899.4
605.75	10038
606.00	9637.2
606.25	10265
606.50	10584
606.75	9981.1
607.00	9388.2
607.25	10573
607.50	9499.7
607.75	10210
608.00	10438
608.25	9592.8
608.50	10082
608.75	11331
609.00	9919.9
609.25	10262
609.50	10468
609.75	10383
610.00	10457
610.25	10066
610.50	10471
610.75	10555
611.00	11214
611.25	9697.0
611.50	9772.0
611.75	10567
612.00	9819.4
612.25	9782.1
612.50	9611.7
612.75	10697
613.00	10022
613.25	9992.2
613.50	9531.7
613.75	10029
614.00	10358
614.25	9763.3
614.50	10638
614.75	9982.1
615.00	9629.2
615.25	9623.4
615.50	9911.5
615.75	9843.9
616.00	9931.3
616.25	8953.6
616.50	10024
616.75	10245
617.00	8824.5
617.25	9829.1
617.50	9358.2
617.75	9254.4
618.00	9595.2
618.25	8412.4
618.50	9588.8
618.75	8726.7
619.00	9760.2
619.25	8987.8
619.50	8893.4
619.75	9354.2
620.00	9533.0
620.25	9388.8
620.50	8765.3
620.75	9414.0
621.00	9742.4
621.25	9021.4
621.50	9752.2
621.75	8912.9
622.00	8838.6
622.25	10545
622.50	9209.7
622.75	8756.6
623.00	8835.9
623.25	9391.9
623.50	9344.5
623.75	9288.3
624.00	8930.4
624.25	8629.5
624.50	8838.6
624.75	9246.0
625.00	9591.2
625.25	9391.9
625.50	8668.5
625.75	9605.3
626.00	9710.8
626.25	9268.2
626.50	9781.4
626.75	9741.1
627.00	9721.9
627.25	9602.6
627.50	9631.2
627.75	9725.3
628.00	9330.3
628.25	8659.4
628.50	9740.7
628.75	9463.8
629.00	10552
629.25	10653
629.50	9865.1
629.75	10452
630.00	9769.3
630.25	10490
630.50	10052
630.75	11266
631.00	10578
631.25	11297
631.50	11224
631.75	11593
632.00	11712
632.25	11461
632.50	11513
632.75	12192
633.00	12651
633.25	12051
633.50	12187
633.75	12402
634.00	12990
634.25	13679
634.50	13197
634.75	13632
635.00	14588
635.25	14420
635.50	14857
635.75	16058
636.00	16558
636.25	14575
636.50	15953
636.75	16696
637.00	16686
637.25	17260
637.50	17776
637.75	18282
638.00	18496
638.25	19309
638.50	18631
638.75	21006
639.00	20073
639.25	21342
639.50	20533
639.75	21217
640.00	22040
640.25	21062
640.50	21754
640.75	22532
641.00	22788
641.25	23018
641.50	24845
641.75	24828
642.00	25345
642.25	25590
642.50	26029
642.75	27219
643.00	27833
643.25	28147
643.50	29357
643.75	29319
644.00	29333
644.25	29644
644.50	30106
644.75	31084
645.00	31072
645.25	31287
645.50	32281
645.75	32860
646.00	34316
646.25	33843
646.50	34897
646.75	35614
647.00	36273
647.25	37142
647.50	37642
647.75	37626
648.00	38419
648.25	38891
648.50	39063
648.75	39168
649.00	39342
649.25	40412
649.50	41946
649.75	41773
650.00	42197
650.25	42134
650.50	43866
650.75	43858
651.00	43166
651.25	45064
651.50	45431
651.75	45439
652.00	46571
652.25	47325
652.50	46003
652.75	48119
653.00	48969
653.25	49252
653.50	49057
653.75	50393
654.00	50083
654.25	50538
654.50	52304
654.75	51523
655.00	51953
655.25	52208
655.50	53140
655.75	52585
656.00	54250
656.25	52973
656.50	53298
656.75	55023
657.00	54514
657.25	55491
657.50	54826
657.75	54885
658.00	54986
658.25	55251
658.50	55285
658.75	56928
659.00	56370
659.25	56516
659.50	56715
659.75	56492
660.00	56992
660.25	57187
660.50	56541
660.75	55971
661.00	56301
661.25	56023
661.50	56349
661.75	56217
662.00	55975
662.25	56698
662.50	57041
662.75	55718
663.00	54976
663.25	55804
663.50	55484
663.75	55978
664.00	55495
664.25	55220
664.50	54401
664.75	53625
665.00	53687
665.25	54384
665.50	53085
665.75	52649
666.00	52941
666.25	53240
666.50	52229
666.75	51986
667.00	51830
667.25	50599
667.50	50108
667.75	50281
668.00	49800
668.25	49692
668.50	48785
668.75	48083
669.00	48176
669.25	47863
669.50	47120
669.75	46439
670.00	45929
670.25	46210
670.50	45889
670.75	44423
671.00	43719
671.25	43829
671.50	44196
671.75	42771
672.00	41447
672.25	42056
672.50	40623
672.75	39448
673.00	40748
673.25	38541
673.50	38258
673.75	38940
674.00	38045
674.25	35529
674.50	35823
674.75	35199
675.00	34603
675.25	34384
675.50	33854
675.75	32970
676.00	32616
676.25	32263
676.50	31434
676.75	31540
677.00	30539
677.25	30499
677.50	29749
677.75	28567
678.00	27833
678.25	27475
678.50	26347
678.75	26998
679.00	26098
679.25	26379
679.50	25263
679.75	25514
680.00	24920
680.25	23933
680.50	23468
680.75	23761
681.00	21929
681.25	22538
681.50	22004
681.75	22288
682.00	21386
682.25	21197
682.50	19993
682.75	20455
683.00	19492
683.25	18422
683.50	18908
683.75	18694
684.00	17628
684.25	17871
684.50	17350
684.75	16648
685.00	16155
685.25	16335
685.50	15906
685.75	16108
686.00	15503
686.25	15592
686.50	15155
686.75	14907
687.00	14505
687.25	13142
687.50	12794
687.75	14118
688.00	13615
688.25	13038
688.50	12569
688.75	13343
689.00	11579
689.25	11983
689.50	11117
689.75	11754
690.00	11065
690.25	12141
690.50	11260
690.75	11190
691.00	9740.1
691.25	10923
691.50	9847.0
691.75	10079
692.00	9101.4
692.25	9028.2
692.50	9349.8
692.75	9074.9
693.00	8860.8
693.25	7701.5
693.50	8650.7
693.75	8523.3
694.00	8155.6
694.25	7499.2
694.50	7742.5
694.75	8441.0
695.00	8000.3
695.25	6504.2
695.50	6500.9
695.75	7119.7
696.00	7732.8
696.25	6127.1
696.50	7394.3
696.75	6599.0
697.00	6360.1
697.25	6168.5
697.50	5814.9
697.75	5120.8
698.00	5507.0
698.25	5115.1
698.50	4707.0
698.75	5030.7
699.00	6092.2
699.25	5099.3
699.50	4602.5
699.75	4877.8
700.00	4028.1
