Wavelength (nm)	Q26 abs e
547.00	4147.0
548.00	4592.6
549.00	5120.6
550.00	5777.5
551.00	6591.4
552.00	7608.8
553.00	8845.2
554.00	10177
555.00	11658
556.00	13064
557.00	14316
558.00	15303
559.00	15882
560.00	16294
561.00	16637
562.00	17005
563.00	17356
564.00	17670
565.00	17840
566.00	17806
567.00	17716
568.00	17572
569.00	17415
570.00	17307
571.00	17245
572.00	17090
573.00	16851
574.00	16503
575.00	16091
576.00	15599
577.00	15225
578.00	14983
579.00	14700
580.00	14579
581.00	14633
582.00	14708
583.00	15022
584.00	15408
585.00	15972
586.00	16524
587.00	17155
588.00	17824
589.00	18651
590.00	19566
591.00	20555
592.00	21608
593.00	22736
594.00	23839
595.00	25044
596.00	26348
597.00	27898
598.00	29900
599.00	32583
600.00	36038
601.00	40579
602.00	46140
603.00	53084
604.00	61466
605.00	71722
606.00	84071
607.00	98490
608.00	1.1424e+05
609.00	1.2969e+05
610.00	1.4299e+05
611.00	1.5237e+05
612.00	1.5798e+05
613.00	1.6038e+05
614.00	1.6131e+05
615.00	1.6206e+05
616.00	1.6338e+05
617.00	1.6530e+05
618.00	1.6690e+05
619.00	1.6675e+05
620.00	1.6373e+05
621.00	1.5686e+05
622.00	1.4653e+05
623.00	1.3330e+05
624.00	1.1854e+05
625.00	1.0332e+05
626.00	88789
627.00	75377
628.00	63395
629.00	53192
630.00	44589
631.00	37439
632.00	31602
633.00	26863
634.00	23020
635.00	19973
636.00	17533
637.00	15516
638.00	13837
639.00	12480
640.00	11328
641.00	10303
642.00	9463.4
643.00	8670.0
644.00	8010.6
645.00	7371.9
646.00	6823.2
647.00	6295.2
648.00	5800.6
649.00	5357.6
650.00	4976.4
651.00	4626.1
652.00	4257.7
653.00	3938.4
654.00	3667.9
655.00	3392.3
656.00	3163.0
657.00	2969.9
658.00	2735.5
659.00	2575.8
660.00	2395.5
661.00	2274.4
662.00	2109.6
663.00	2011.7
664.00	1898.3
665.00	1803.0
666.00	1692.3
667.00	1622.7
668.00	1517.1
669.00	1468.2
670.00	1360.0
671.00	1336.8
672.00	1272.4
673.00	1210.6
674.00	1125.6
675.00	1110.2
676.00	1048.3
677.00	996.82
678.00	963.34
679.00	958.19
680.00	875.76
681.00	857.73
682.00	811.37
683.00	801.06
684.00	785.61
685.00	757.28
686.00	734.09
687.00	716.06
688.00	633.64
689.00	661.97
690.00	618.18
691.00	597.58
692.00	584.70
693.00	553.79
694.00	530.61
695.00	561.52
696.00	535.76
697.00	468.79
698.00	510.00
699.00	463.64
700.00	445.61
701.00	430.15
702.00	450.76
703.00	437.88
704.00	409.55
705.00	409.55
706.00	388.94
707.00	378.64
708.00	368.34
709.00	321.97
710.00	314.24
711.00	360.61
712.00	321.97
713.00	314.24
714.00	301.37
715.00	273.03
716.00	293.64
717.00	236.97
718.00	257.58
719.00	260.15
720.00	218.94
721.00	236.97
722.00	224.09
723.00	234.40
724.00	213.79
725.00	211.21
726.00	224.09
727.00	211.21
728.00	198.33
729.00	159.70
730.00	164.85
731.00	149.39
732.00	172.58
733.00	154.55
734.00	149.39
735.00	149.39
736.00	121.06
737.00	144.24
738.00	126.21
739.00	103.03
740.00	118.49
741.00	139.09
742.00	108.18
743.00	90.152
744.00	123.64
745.00	95.303
746.00	90.152
747.00	85.000
748.00	121.06
749.00	110.76
750.00	100.46
751.00	95.303
752.00	51.515
753.00	74.697
754.00	77.273
755.00	97.879
756.00	97.879
757.00	87.576
758.00	77.273
759.00	64.394
760.00	64.394
761.00	77.273
762.00	61.818
763.00	48.940
764.00	46.364
765.00	43.788
766.00	64.394
767.00	30.909
768.00	41.212
769.00	56.667
770.00	28.333
771.00	48.940
772.00	28.333
773.00	33.485
774.00	5.1515
775.00	20.606
776.00	61.818
777.00	48.940
778.00	-6.2341e-06
779.00	43.788
780.00	7.7273
781.00	95.303
782.00	77.273
783.00	66.970
784.00	64.394
785.00	64.394
786.00	10.303
787.00	12.879
788.00	12.879
789.00	33.485
790.00	15.455
791.00	61.818
792.00	7.7273
793.00	28.333
794.00	10.303
795.00	38.637
796.00	43.788
797.00	28.333
798.00	15.455
799.00	36.061
800.00	43.788
