Wavelength (nm)	I04 abs e
284.00	17136
284.25	16946
284.50	16735
284.75	16458
285.00	16290
285.25	16098
285.50	15843
285.75	15828
286.00	15520
286.25	15453
286.50	15239
286.75	14980
287.00	14785
287.25	14631
287.50	14419
287.75	14248
288.00	14008
288.25	13897
288.50	13728
288.75	13392
289.00	13258
289.25	13155
289.50	12838
289.75	12787
290.00	12586
290.25	12360
290.50	12193
290.75	11982
291.00	11676
291.25	11616
291.50	11412
291.75	11161
292.00	10984
292.25	10824
292.50	10652
292.75	10508
293.00	10264
293.25	10121
293.50	9845.1
293.75	9695.0
294.00	9522.5
294.25	9346.1
294.50	9351.2
294.75	9239.7
295.00	8992.7
295.25	8905.4
295.50	8640.1
295.75	8508.8
296.00	8336.3
296.25	8170.8
296.50	7984.8
296.75	7831.8
297.00	7673.3
297.25	7505.6
297.50	7367.3
297.75	7157.8
298.00	7051.0
298.25	6841.5
298.50	6651.4
298.75	6490.4
299.00	6358.6
299.25	6235.0
299.50	5985.5
299.75	5836.2
300.00	5663.0
300.25	5539.3
300.50	5392.2
300.75	5252.4
301.00	5056.5
301.25	4897.2
301.50	4730.3
301.75	4599.3
302.00	4413.3
302.25	4279.0
302.50	4258.8
302.75	4102.8
303.00	3933.0
303.25	3775.2
303.50	3559.8
303.75	3508.4
304.00	3374.5
304.25	3332.7
304.50	3111.4
304.75	3174.9
305.00	2971.3
305.25	2878.8
305.50	2769.5
305.75	2689.1
306.00	2572.8
306.25	2475.6
306.50	2485.5
306.75	2385.3
307.00	2233.1
307.25	2161.5
307.50	2063.9
307.75	1979.1
308.00	1967.0
308.25	1949.4
308.50	1846.0
308.75	1771.1
309.00	1711.7
309.25	1645.6
309.50	1689.6
309.75	1566.4
310.00	1894.8
310.25	1779.5
310.50	1581.4
310.75	1596.8
311.00	1863.6
311.25	1496.7
311.50	1316.5
311.75	1421.1
312.00	1365.3
312.25	1069.6
312.50	1291.2
312.75	1491.1
313.00	1142.6
313.25	1004.3
313.50	1213.0
313.75	1278.0
314.00	976.73
314.25	1055.6
314.50	963.53
314.75	1050.5
315.00	770.16
315.25	940.04
315.50	683.94
315.75	1020.0
316.00	577.16
316.25	664.12
316.50	466.36
316.75	452.41
317.00	766.49
317.25	630.00
317.50	616.42
317.75	473.33
318.00	471.86
318.25	393.34
318.50	456.82
318.75	404.71
319.00	564.69
319.25	674.76
319.50	722.10
319.75	501.58
320.00	547.08
320.25	361.05
320.50	480.30
320.75	592.94
321.00	580.83
321.25	293.91
321.50	408.38
321.75	665.96
322.00	515.16
322.25	487.64
322.50	372.43
322.75	288.40
323.00	445.07
323.25	632.93
323.50	781.54
323.75	554.78
324.00	478.10
324.25	340.50
324.50	488.00
324.75	325.83
325.00	608.35
325.25	620.83
325.50	421.23
325.75	525.80
326.00	530.57
326.25	261.62
326.50	306.01
326.75	300.88
327.00	452.05
327.25	316.65
327.50	539.74
327.75	435.90
328.00	498.28
328.25	451.31
328.50	399.21
328.75	510.39
329.00	448.74
329.25	383.07
329.50	418.66
329.75	292.80
330.00	532.03
330.25	394.07
330.50	548.91
330.75	694.58
331.00	483.23
331.25	361.05
331.50	295.74
331.75	496.44
332.00	456.82
332.25	632.20
332.50	553.31
332.75	394.44
333.00	484.33
333.25	486.90
333.50	454.98
333.75	822.63
334.00	503.41
334.25	435.17
334.50	363.25
334.75	519.19
335.00	403.25
335.25	565.42
335.50	400.31
335.75	500.48
336.00	356.65
336.25	473.33
336.50	530.93
336.75	561.02
337.00	656.05
337.25	634.77
337.50	575.33
337.75	591.47
338.00	603.21
338.25	700.08
338.50	511.12
338.75	590.01
339.00	411.32
339.25	555.15
339.50	617.16
339.75	489.84
340.00	638.81
340.25	649.08
340.50	678.80
340.75	729.07
341.00	675.86
341.25	659.35
341.50	675.86
341.75	727.23
342.00	585.60
342.25	563.95
342.50	536.80
342.75	634.77
343.00	590.74
343.25	836.94
343.50	722.46
343.75	736.40
344.00	826.30
344.25	733.10
344.50	736.40
344.75	722.83
345.00	943.71
345.25	692.38
345.50	767.23
345.75	834.00
346.00	732.74
346.25	767.96
346.50	964.26
346.75	814.92
347.00	1052.0
347.25	888.31
347.50	872.53
347.75	839.87
348.00	834.00
348.25	988.84
348.50	880.60
348.75	856.75
349.00	909.22
349.25	883.90
349.50	1161.3
349.75	941.88
350.00	979.67
350.25	842.08
350.50	947.01
350.75	1065.9
351.00	1010.9
351.25	1165.3
351.50	1133.0
351.75	1004.3
352.00	1060.4
352.25	1139.3
352.50	1116.9
352.75	1178.9
353.00	1162.0
353.25	1148.1
353.50	1163.5
353.75	1078.4
354.00	1156.9
354.25	1209.0
354.50	1167.9
354.75	1125.0
355.00	1141.5
355.25	1294.1
355.50	1463.3
355.75	1149.2
356.00	1320.2
356.25	1501.8
356.50	1378.5
356.75	1356.5
357.00	1326.8
357.25	1592.4
357.50	1358.3
357.75	1409.3
358.00	1370.4
358.25	1422.9
358.50	1475.0
358.75	1549.1
359.00	1497.4
359.25	1624.3
359.50	1441.2
359.75	1585.1
360.00	1612.6
360.25	1774.4
360.50	1599.0
360.75	1564.2
361.00	1670.6
361.25	1571.5
361.50	1796.4
361.75	1763.8
362.00	1909.4
362.25	1697.4
362.50	1842.3
362.75	1887.8
363.00	1885.9
363.25	1881.5
363.50	2007.0
363.75	1880.4
364.00	1931.8
364.25	1826.1
364.50	1991.3
364.75	2004.1
365.00	2109.4
365.25	2106.5
365.50	2160.4
365.75	2090.7
366.00	2041.2
366.25	2098.0
366.50	2004.5
366.75	2149.8
367.00	2281.1
367.25	2164.1
367.50	2231.2
367.75	2259.5
368.00	2303.5
368.25	2294.7
368.50	2242.6
368.75	2388.3
369.00	2416.1
369.25	2411.7
369.50	2579.4
369.75	2493.6
370.00	2485.9
370.25	2606.2
370.50	2622.0
370.75	2546.0
371.00	2602.2
371.25	2636.7
371.50	2799.9
371.75	2782.7
372.00	2793.3
372.25	2789.7
372.50	2776.8
372.75	2795.5
373.00	2821.2
373.25	3092.4
373.50	2936.4
373.75	3140.8
374.00	3013.5
374.25	3019.0
374.50	2966.1
374.75	2937.2
375.00	3067.0
375.25	3131.6
375.50	3207.6
375.75	3171.3
376.00	3254.5
376.25	3297.1
376.50	3331.2
376.75	3443.1
377.00	3499.6
377.25	3442.0
377.50	3428.8
377.75	3576.7
378.00	3603.5
378.25	3556.9
378.50	3573.4
378.75	3580.0
379.00	3682.4
379.25	3745.5
379.50	3786.6
379.75	3748.8
380.00	3900.3
380.25	4010.8
380.50	4004.5
380.75	4169.6
381.00	4149.1
381.25	4042.7
381.50	4119.4
381.75	4261.0
382.00	4285.9
382.25	4283.0
382.50	4281.9
382.75	4286.3
383.00	4309.8
383.25	4422.1
383.50	4607.0
383.75	4378.4
384.00	4629.7
384.25	4774.3
384.50	4645.5
384.75	4823.1
385.00	4765.5
385.25	4838.5
385.50	4861.6
385.75	4929.9
386.00	4993.4
386.25	5070.8
386.50	5004.0
386.75	5163.6
387.00	5203.2
387.25	5262.3
387.50	5312.9
387.75	5331.6
388.00	5391.5
388.25	5423.0
388.50	5471.4
388.75	5529.8
389.00	5649.8
389.25	5628.8
389.50	5754.7
389.75	5706.6
390.00	5893.4
390.25	5872.5
390.50	5799.5
390.75	6009.7
391.00	6039.1
391.25	6095.6
391.50	6134.8
391.75	6152.4
392.00	6249.7
392.25	6401.2
392.50	6294.1
392.75	6346.9
393.00	6455.5
393.25	6480.1
393.50	6592.7
393.75	6630.5
394.00	6723.7
394.25	6755.6
394.50	6806.6
394.75	6907.2
395.00	6903.9
395.25	6927.4
395.50	7061.6
395.75	7109.0
396.00	7217.2
396.25	7294.3
396.50	7346.4
396.75	7383.1
397.00	7507.1
397.25	7506.7
397.50	7420.9
397.75	7646.1
398.00	7652.7
398.25	7666.7
398.50	7868.5
398.75	7833.3
399.00	7978.9
399.25	7835.8
399.50	8065.2
399.75	8197.6
400.00	8330.4
400.25	8219.3
400.50	8311.7
400.75	8362.0
401.00	8372.3
401.25	8510.2
401.50	8585.4
401.75	8675.0
402.00	8670.9
402.25	8806.0
402.50	8835.3
402.75	8894.0
403.00	8986.9
403.25	9141.7
403.50	9081.5
403.75	9039.0
404.00	9204.4
404.25	9295.4
404.50	9377.6
404.75	9408.4
405.00	9423.1
405.25	9547.1
405.50	9631.2
405.75	9681.1
406.00	9780.9
406.25	9876.6
406.50	9835.9
406.75	10020
407.00	10170
407.25	10111
407.50	10212
407.75	10201
408.00	10300
408.25	10414
408.50	10486
408.75	10561
409.00	10481
409.25	10729
409.50	10826
409.75	10821
410.00	10996
410.25	10925
410.50	10986
410.75	11075
411.00	11250
411.25	11341
411.50	11336
411.75	11331
412.00	11374
412.25	11516
412.50	11760
412.75	11771
413.00	11797
413.25	11890
413.50	11855
413.75	12030
414.00	11954
414.25	12088
414.50	12238
414.75	12234
415.00	12375
415.25	12389
415.50	12437
415.75	12557
416.00	12550
416.25	12843
416.50	12742
416.75	12869
417.00	12955
417.25	12976
417.50	13108
417.75	13268
418.00	13254
418.25	13411
418.50	13445
418.75	13555
419.00	13681
419.25	13770
419.50	13903
419.75	13959
420.00	13949
420.25	14222
420.50	14244
420.75	14379
421.00	14492
421.25	14562
421.50	14728
421.75	14816
422.00	14895
422.25	15005
422.50	15288
422.75	15281
423.00	15381
423.25	15613
423.50	15811
423.75	15881
424.00	16036
424.25	16159
424.50	16326
424.75	16383
425.00	16479
425.25	16725
425.50	16867
425.75	16905
426.00	17110
426.25	17253
426.50	17407
426.75	17550
427.00	17679
427.25	17886
427.50	17960
427.75	18199
428.00	18450
428.25	18564
428.50	18571
428.75	18785
429.00	18994
429.25	19144
429.50	19282
429.75	19632
430.00	19739
430.25	19898
430.50	19964
430.75	20138
431.00	20462
431.25	20534
431.50	20643
431.75	21010
432.00	21104
432.25	21213
432.50	21497
432.75	21596
433.00	21748
433.25	21936
433.50	22099
433.75	22295
434.00	22544
434.25	22636
434.50	22854
434.75	23093
435.00	23224
435.25	23501
435.50	23562
435.75	23833
436.00	24112
436.25	24247
436.50	24418
436.75	24477
437.00	24736
437.25	24968
437.50	25007
437.75	25239
438.00	25458
438.25	25573
438.50	25785
438.75	25679
439.00	26047
439.25	26192
439.50	26378
439.75	26552
440.00	26786
440.25	26773
440.50	26941
440.75	27192
441.00	27276
441.25	27400
441.50	27716
441.75	27727
442.00	28018
442.25	28055
442.50	28201
442.75	28305
443.00	28509
443.25	28635
443.50	28771
443.75	29007
444.00	29261
444.25	29377
444.50	29396
444.75	29731
445.00	29578
445.25	29983
445.50	30144
445.75	30194
446.00	30294
446.25	30616
446.50	30810
446.75	30941
447.00	31127
447.25	31363
447.50	31490
447.75	31643
448.00	31780
448.25	31878
448.50	32066
448.75	32403
449.00	32537
449.25	32724
449.50	32828
449.75	33028
450.00	33263
450.25	33513
450.50	33685
450.75	33884
451.00	33925
451.25	34164
451.50	34431
451.75	34583
452.00	34746
452.25	35052
452.50	35127
452.75	35433
453.00	35451
453.25	35724
453.50	35909
453.75	36147
454.00	36223
454.25	36334
454.50	36556
454.75	36512
455.00	36858
455.25	36986
455.50	37144
455.75	37485
456.00	37382
456.25	37664
456.50	37643
456.75	37892
457.00	38102
457.25	38287
457.50	38379
457.75	38413
458.00	38588
458.25	38702
458.50	38779
458.75	38770
459.00	39015
459.25	39001
459.50	39042
459.75	39133
460.00	39177
460.25	39183
460.50	39306
460.75	39400
461.00	39146
461.25	39186
461.50	39157
461.75	39079
462.00	39144
462.25	38964
462.50	39002
462.75	38789
463.00	38700
463.25	38532
463.50	38442
463.75	38233
464.00	38173
464.25	37886
464.50	37676
464.75	37576
465.00	37188
465.25	37146
465.50	36821
465.75	36397
466.00	36371
466.25	36009
466.50	35702
466.75	35347
467.00	35089
467.25	34752
467.50	34277
467.75	33908
468.00	33559
468.25	33155
468.50	32759
468.75	32218
469.00	31808
469.25	31369
469.50	30936
469.75	30524
470.00	30122
470.25	29620
470.50	29169
470.75	28647
471.00	28063
471.25	27662
471.50	27101
471.75	26591
472.00	26099
472.25	25572
472.50	25090
472.75	24499
473.00	24042
473.25	23391
473.50	22958
473.75	22460
474.00	21985
474.25	21340
474.50	21021
474.75	20494
475.00	19918
475.25	19300
475.50	18640
475.75	18033
476.00	17472
476.25	16934
476.50	16500
476.75	15950
477.00	15583
477.25	15125
477.50	14608
477.75	14250
478.00	13784
478.25	13492
478.50	12925
478.75	12630
479.00	12137
479.25	11814
479.50	11502
479.75	11065
480.00	10723
480.25	10444
480.50	10066
480.75	9715.5
481.00	9383.1
481.25	9103.9
481.50	8769.6
481.75	8491.1
482.00	8131.2
482.25	7869.2
482.50	7624.1
482.75	7392.6
483.00	7106.0
483.25	6809.2
483.50	6637.9
483.75	6421.8
484.00	6160.1
484.25	5924.6
484.50	5696.7
484.75	5526.1
485.00	5292.4
485.25	5157.0
485.50	4854.3
485.75	4831.2
486.00	4545.0
486.25	4346.8
486.50	4130.4
486.75	4018.8
487.00	3965.3
487.25	3697.8
487.50	3615.2
487.75	3395.4
488.00	3283.9
488.25	3196.9
488.50	3067.0
488.75	2938.3
489.00	2742.0
489.25	2715.5
489.50	2621.6
489.75	2416.9
490.00	2362.2
490.25	2322.9
490.50	2263.9
490.75	2104.6
491.00	2003.7
491.25	1928.1
491.50	1911.6
491.75	1756.8
492.00	1677.5
492.25	1637.5
492.50	1501.8
492.75	1510.6
493.00	1435.7
493.25	1368.2
493.50	1301.5
493.75	1188.1
494.00	1218.9
494.25	1224.8
494.50	1107.4
494.75	1117.6
495.00	1149.2
495.25	1018.2
495.50	973.06
495.75	996.18
496.00	880.24
496.25	911.79
496.50	900.42
496.75	922.06
497.00	771.26
497.25	753.65
497.50	709.25
497.75	614.22
498.00	613.12
498.25	625.23
498.50	533.13
498.75	553.31
499.00	592.21
499.25	532.40
499.50	562.49
499.75	477.00
500.00	442.87
500.25	405.08
500.50	384.53
500.75	443.97
501.00	341.97
501.25	494.24
501.50	394.44
501.75	276.29
502.00	275.56
502.25	305.65
502.50	343.44
502.75	386.37
503.00	292.80
503.25	282.90
503.50	261.25
503.75	225.29
504.00	243.27
504.25	218.32
504.50	225.66
504.75	198.14
505.00	218.32
505.25	193.00
505.50	337.20
505.75	197.04
506.00	211.72
506.25	195.94
506.50	167.32
506.75	202.54
507.00	204.01
507.25	143.84
507.50	103.84
507.75	133.56
508.00	177.23
508.25	180.16
508.50	137.23
508.75	128.43
509.00	159.98
509.25	151.18
509.50	106.05
509.75	136.50
510.00	190.44
510.25	81.095
510.50	67.519
510.75	144.20
511.00	30.094
511.25	103.11
511.50	99.441
511.75	52.476
512.00	73.757
512.25	119.99
512.50	143.47
512.75	120.35
513.00	82.563
513.25	112.65
513.50	104.94
513.75	70.821
514.00	52.843
514.25	151.18
514.50	136.50
514.75	78.527
515.00	46.238
515.25	80.361
515.50	50.641
515.75	42.569
516.00	83.663
516.25	56.145
516.50	131.00
516.75	85.131
517.00	129.16
517.25	133.20
517.50	104.94
517.75	89.901
518.00	90.635
518.25	128.79
518.50	96.872
518.75	135.77
519.00	127.33
519.25	-15.404
519.50	104.94
519.75	34.497
520.00	59.814
520.25	59.447
520.50	-64.937
520.75	48.073
521.00	57.246
521.25	13.583
521.50	55.411
521.75	107.88
522.00	31.562
522.25	75.591
522.50	30.828
522.75	-20.173
523.00	36.698
523.25	28.993
523.50	51.375
523.75	60.915
524.00	31.195
524.25	177.23
524.50	39.267
524.75	67.886
525.00	45.137
525.25	41.468
525.50	49.907
525.75	93.937
526.00	6.2444
526.25	-31.181
526.50	155.95
526.75	29.360
527.00	49.907
527.25	40.368
527.50	81.829
527.75	13.950
528.00	16.885
528.25	42.569
528.50	44.037
528.75	79.627
529.00	-35.217
529.25	13.216
529.50	3.3091
529.75	79.260
530.00	63.116
530.25	-26.044
530.50	99.441
530.75	-7.3314
531.00	38.533
531.25	39.634
531.50	24.223
531.75	82.196
532.00	37.065
532.25	158.51
532.50	40.001
532.75	44.770
533.00	25.691
533.25	33.396
533.50	60.915
533.75	-129.88
534.00	25.324
534.25	-23.843
534.50	133.93
534.75	6.6114
535.00	13.950
535.25	9.9136
535.50	-3.6623
535.75	85.131
536.00	-18.339
536.25	61.282
536.50	4.4099
536.75	27.159
537.00	117.79
537.25	38.533
537.50	26.058
537.75	-10.267
538.00	46.972
538.25	-1.0939
538.50	90.635
538.75	33.763
539.00	35.965
539.25	66.785
539.50	56.512
539.75	85.131
540.00	59.080
540.25	-30.080
540.50	24.957
540.75	23.856
541.00	22.756
541.25	-9.1660
541.50	36.331
541.75	-0.36003
542.00	69.354
542.25	115.95
542.50	56.879
542.75	30.828
543.00	43.670
543.25	67.886
543.50	122.92
543.75	146.04
544.00	94.671
544.25	30.828
544.50	49.907
544.75	1.1076
545.00	9.9136
545.25	-3.2954
545.50	52.476
545.75	11.014
546.00	-11.001
546.25	104.94
546.50	118.15
546.75	95.405
547.00	-78.146
547.25	-14.670
547.50	126.23
547.75	77.793
548.00	134.30
548.25	15.784
548.50	64.584
548.75	-11.367
549.00	111.18
549.25	-23.109
549.50	67.152
549.75	4.0429
550.00	3.6760
550.25	16.518
550.50	30.828
550.75	57.246
551.00	60.915
551.25	109.35
551.50	90.635
551.75	-47.325
552.00	137.97
552.25	11.014
552.50	107.15
552.75	37.799
553.00	27.159
553.25	74.124
553.50	96.505
553.75	95.772
554.00	2.2084
554.25	80.728
554.50	-33.382
554.75	44.037
555.00	51.742
555.25	109.71
555.50	130.26
555.75	60.915
556.00	126.96
556.25	43.670
556.50	19.453
556.75	66.052
557.00	88.800
557.25	93.203
557.50	-4.0292
557.75	68.987
558.00	105.31
558.25	7.7121
558.50	61.649
558.75	74.124
559.00	99.808
559.25	-19.073
559.50	50.641
559.75	74.723
560.00	136.13
560.25	51.375
560.50	30.094
560.75	56.512
561.00	86.232
561.25	62.749
561.50	96.505
561.75	151.54
562.00	9.5467
562.25	125.86
562.50	108.61
562.75	3.3091
563.00	87.333
563.25	42.936
563.50	112.28
563.75	35.231
564.00	49.540
564.25	94.304
564.50	56.512
564.75	56.879
565.00	79.994
565.25	69.721
565.50	35.231
565.75	159.61
566.00	78.527
566.25	59.814
566.50	-6.9645
566.75	74.491
567.00	93.203
567.25	89.167
567.50	41.468
567.75	206.21
568.00	30.461
568.25	65.685
568.50	-29.713
568.75	86.966
569.00	99.441
569.25	105.68
569.50	81.095
569.75	77.059
570.00	9.5467
570.25	120.35
570.50	-52.829
570.75	103.84
571.00	114.48
571.25	30.461
571.50	100.91
571.75	-20.907
572.00	83.663
572.25	126.59
572.50	81.462
572.75	111.55
573.00	-11.001
573.25	108.61
573.50	-37.052
573.75	114.48
574.00	103.48
574.25	-22.008
574.50	44.404
574.75	70.088
575.00	131.00
575.25	31.195
575.50	158.15
575.75	42.569
576.00	176.86
576.25	24.223
576.50	136.87
576.75	-16.137
577.00	39.634
577.25	46.605
577.50	126.23
577.75	84.764
578.00	86.232
578.25	33.029
578.50	95.772
578.75	99.074
579.00	144.57
579.25	76.325
579.50	57.246
579.75	43.670
580.00	17.986
580.25	115.22
580.50	-22.742
580.75	76.325
581.00	-98.693
581.25	113.38
581.50	45.871
581.75	53.943
582.00	93.937
582.25	76.325
582.50	-6.9645
582.75	91.736
583.00	106.78
583.25	41.101
583.50	46.238
583.75	66.785
584.00	68.253
584.25	147.14
584.50	60.915
584.75	64.584
585.00	67.152
585.25	28.259
585.50	139.43
585.75	18.720
586.00	92.469
586.25	26.792
586.50	42.202
586.75	43.670
587.00	151.18
587.25	110.82
587.50	103.11
587.75	21.655
588.00	15.417
588.25	88.433
588.50	-14.670
588.75	141.27
589.00	63.483
589.25	92.836
589.50	48.440
589.75	92.469
590.00	124.76
590.25	-31.915
590.50	81.095
590.75	172.82
591.00	138.70
591.25	144.57
591.50	3.3091
591.75	83.663
592.00	15.784
592.25	84.397
592.50	89.534
592.75	114.48
593.00	68.253
593.25	82.196
593.50	85.131
593.75	44.037
594.00	83.297
594.25	128.43
594.50	13.583
594.75	122.19
595.00	72.289
595.25	150.81
595.50	16.151
595.75	68.620
596.00	0.37380
596.25	41.101
596.50	71.922
596.75	89.167
597.00	143.47
597.25	-30.080
597.50	120.35
597.75	122.92
598.00	9.5467
598.25	74.544
598.50	41.101
598.75	140.54
599.00	38.166
599.25	26.058
599.50	54.677
599.75	119.25
600.00	73.023
