Wavelength (nm)	K07 abs e
271.25	6347.0
271.50	5999.5
271.75	5988.4
272.00	6043.0
272.25	6083.1
272.50	5923.8
272.75	5812.5
273.00	5931.6
273.25	5894.9
273.50	5830.3
273.75	5706.7
274.00	5655.5
274.25	5642.1
274.50	5628.7
274.75	5773.5
275.00	5565.3
275.25	5439.4
275.50	5568.6
275.75	5510.7
276.00	5589.8
276.25	5539.7
276.50	5545.2
276.75	5527.4
277.00	5508.5
277.25	5487.3
277.50	5664.4
277.75	5534.1
278.00	5474.0
278.25	5372.6
278.50	5507.4
278.75	5299.1
279.00	5314.7
279.25	5563.0
279.50	5618.7
279.75	5730.1
280.00	5592.0
280.25	5564.2
280.50	5469.5
280.75	5747.9
281.00	5789.1
281.25	5549.7
281.50	5648.8
281.75	5795.8
282.00	5655.5
282.25	5779.1
282.50	5829.2
282.75	5783.5
283.00	5755.7
283.25	5688.9
283.50	6050.8
283.75	5997.3
284.00	6024.0
284.25	5924.9
284.50	5914.9
284.75	6173.3
285.00	5986.2
285.25	6132.1
285.50	5966.1
285.75	6200.0
286.00	6049.7
286.25	6126.5
286.50	6342.5
286.75	6335.8
287.00	6306.9
287.25	6481.7
287.50	6350.3
287.75	6490.6
288.00	6455.0
288.25	6583.0
288.50	6653.2
288.75	6534.0
289.00	6525.1
289.25	6833.6
289.50	6524.0
289.75	6787.9
290.00	6794.6
290.25	6816.9
290.50	7144.3
290.75	6936.0
291.00	6755.6
291.25	6815.8
291.50	7093.0
291.75	6949.4
292.00	6844.7
292.25	7066.3
292.50	7071.9
292.75	7031.8
293.00	6963.9
293.25	6978.3
293.50	6983.9
293.75	6959.4
294.00	7005.1
294.25	6842.5
294.50	7001.7
294.75	7012.9
295.00	6717.8
295.25	7019.5
295.50	6848.1
295.75	6823.6
296.00	6997.3
296.25	7071.9
296.50	7019.5
296.75	6941.6
297.00	6814.7
297.25	6946.0
297.50	6977.2
297.75	6841.4
298.00	6982.8
298.25	6906.0
298.50	6849.2
298.75	6738.9
299.00	6752.3
299.25	7101.9
299.50	6547.4
299.75	6767.9
300.00	6566.3
300.25	6775.7
300.50	6663.2
300.75	6689.9
301.00	6433.8
301.25	6314.7
301.50	6274.6
301.75	6057.4
302.00	5979.5
302.25	5979.5
302.50	5932.7
302.75	5714.5
303.00	5555.2
303.25	5396.0
303.50	5002.9
303.75	5119.9
304.00	4677.8
304.25	4969.5
304.50	4516.3
304.75	4737.9
305.00	4536.4
305.25	4309.2
305.50	4127.7
305.75	3900.5
306.00	3736.8
306.25	3892.7
306.50	3980.7
306.75	3651.1
307.00	3633.3
307.25	3340.4
307.50	3419.5
307.75	3382.7
308.00	3131.1
308.25	3106.6
308.50	3060.9
308.75	2869.4
309.00	2763.6
309.25	2682.3
309.50	2882.8
309.75	2669.0
310.00	3438.4
310.25	2804.8
310.50	3430.6
310.75	2658.9
311.00	3864.9
311.25	3481.8
311.50	2813.7
311.75	2264.8
312.00	2388.4
312.25	1865.0
312.50	2313.8
312.75	2675.7
313.00	2691.2
313.25	2361.6
313.50	2500.8
313.75	3087.7
314.00	2846.0
314.25	2774.8
314.50	2398.4
314.75	2249.2
315.00	2298.2
315.25	2028.7
315.50	2913.9
315.75	2733.6
316.00	2334.9
316.25	1791.5
316.50	2782.6
316.75	2194.6
317.00	2088.8
317.25	2310.4
317.50	2831.5
317.75	1582.2
318.00	2546.5
318.25	1768.1
318.50	2389.9
318.75	2441.8
319.00	2229.1
319.25	2183.5
319.50	2589.9
319.75	2348.3
320.00	2289.5
320.25	1762.6
320.50	2774.8
320.75	2278.1
321.00	2856.0
321.25	2554.6
321.50	2130.0
321.75	2213.5
322.00	2314.9
322.25	2125.6
322.50	1842.7
322.75	2056.5
323.00	1978.6
323.25	2681.2
323.50	2219.1
323.75	1728.0
324.00	2214.6
324.25	2317.1
324.50	2574.3
324.75	2067.7
325.00	2155.6
325.25	2485.2
325.50	2259.2
325.75	2585.5
326.00	1963.0
326.25	1542.1
326.50	1824.9
326.75	2028.7
327.00	1916.2
327.25	2451.8
327.50	2441.8
327.75	1833.8
328.00	1940.7
328.25	2117.8
328.50	2326.0
328.75	2085.5
329.00	1512.0
329.25	1881.7
329.50	2403.9
329.75	1655.7
330.00	2258.1
330.25	2222.4
330.50	2427.3
330.75	2142.3
331.00	2415.1
331.25	2395.0
331.50	1665.7
331.75	2232.5
332.00	2279.2
332.25	2705.7
332.50	2435.1
332.75	1912.9
333.00	2164.5
333.25	1991.9
333.50	1927.4
333.75	2640.0
334.00	2211.3
334.25	2500.8
334.50	2418.4
334.75	2251.4
335.00	2241.4
335.25	2293.7
335.50	1912.9
335.75	2328.2
336.00	1858.3
336.25	2067.7
336.50	2125.6
336.75	2009.8
337.00	2317.1
337.25	2460.7
337.50	2226.9
337.75	2623.3
338.00	3049.8
338.25	2010.9
338.50	2579.9
338.75	2477.4
339.00	1991.9
339.25	2666.7
339.50	2419.5
339.75	2240.3
340.00	2497.5
340.25	2706.8
340.50	2706.8
340.75	2778.1
341.00	2150.1
341.25	1940.7
341.50	2455.2
341.75	2691.2
342.00	2349.4
342.25	2253.6
342.50	2169.0
342.75	2137.8
343.00	2577.7
343.25	2778.1
343.50	2341.6
343.75	2291.5
344.00	2843.8
344.25	2370.5
344.50	1865.0
344.75	1987.5
345.00	2563.2
345.25	2078.8
345.50	2061.0
345.75	2721.3
346.00	2432.9
346.25	2365.0
346.50	2804.8
346.75	2165.7
347.00	2508.6
347.25	2260.3
347.50	2489.7
347.75	2382.8
348.00	2253.6
348.25	2398.4
348.50	2513.1
348.75	2522.0
349.00	2098.8
349.25	2496.4
349.50	2729.1
349.75	2393.9
350.00	2839.3
350.25	2299.8
350.50	2436.2
350.75	2303.2
351.00	2638.9
351.25	2638.3
351.50	2801.5
351.75	2220.8
352.00	2822.6
352.25	2573.8
352.50	2533.1
352.75	2355.5
353.00	2980.8
353.25	2182.9
353.50	2271.4
353.75	2430.1
354.00	2357.2
354.25	2730.8
354.50	2467.4
354.75	1945.7
355.00	2330.5
355.25	2305.4
355.50	2283.7
355.75	2147.3
356.00	2184.6
356.25	2429.0
356.50	2370.5
356.75	2453.5
357.00	2128.9
357.25	2618.3
357.50	2528.7
357.75	2368.9
358.00	2092.2
358.25	2258.6
358.50	2289.3
358.75	2265.3
359.00	2085.5
359.25	2450.2
359.50	2377.2
359.75	2440.1
360.00	2209.1
360.25	2524.8
360.50	2226.9
360.75	2535.9
361.00	2346.0
361.25	2285.4
361.50	2185.7
361.75	2376.7
362.00	2478.6
362.25	2102.7
362.50	2204.6
362.75	2361.1
363.00	2713.5
363.25	2344.4
363.50	2542.0
363.75	2537.0
364.00	2584.3
364.25	2142.8
364.50	2208.0
364.75	2111.6
365.00	2457.4
365.25	2272.0
365.50	2724.6
365.75	2326.6
366.00	2388.4
366.25	2068.2
366.50	1981.9
366.75	2345.5
367.00	2351.6
367.25	2264.2
367.50	2367.2
367.75	2676.2
368.00	2343.8
368.25	2460.2
368.50	2281.5
368.75	2650.6
369.00	2195.7
369.25	2221.9
369.50	2788.1
369.75	2381.1
370.00	2124.5
370.25	2545.9
370.50	1920.7
370.75	1872.2
371.00	2592.1
371.25	2292.0
371.50	2681.2
371.75	2329.9
372.00	2062.1
372.25	2552.6
372.50	2197.9
372.75	2306.5
373.00	2057.6
373.25	2925.6
373.50	2229.1
373.75	2588.2
374.00	2411.7
374.25	2204.1
374.50	1906.2
374.75	1819.9
375.00	2222.4
375.25	2394.5
375.50	2136.7
375.75	1875.6
376.00	2208.0
376.25	2346.6
376.50	2436.2
376.75	2181.8
377.00	2437.4
377.25	2590.5
377.50	2262.5
377.75	2082.7
378.00	2313.8
378.25	2133.9
378.50	2431.8
378.75	2191.8
379.00	2449.6
379.25	2047.1
379.50	2259.2
379.75	2352.2
380.00	2346.0
380.25	2120.6
380.50	2349.4
380.75	2501.4
381.00	2403.9
381.25	2460.2
381.50	2464.1
381.75	2353.3
382.00	2518.6
382.25	2260.9
382.50	2204.6
382.75	2508.1
383.00	2013.1
383.25	2443.5
383.50	2360.5
383.75	1923.5
384.00	2483.0
384.25	2800.9
384.50	2252.5
384.75	2568.2
385.00	2386.1
385.25	2325.4
385.50	2556.5
385.75	2437.9
386.00	2515.3
386.25	2455.7
386.50	2437.4
386.75	2796.5
387.00	2816.0
387.25	2670.6
387.50	2694.6
387.75	2701.8
388.00	2605.5
388.25	2637.2
388.50	2683.4
388.75	2809.8
389.00	2644.5
389.25	2354.4
389.50	3130.0
389.75	2816.5
390.00	3035.3
390.25	2699.6
390.50	2426.2
390.75	2702.9
391.00	2822.6
391.25	3081.5
391.50	2575.4
391.75	2814.3
392.00	2751.4
392.25	2792.0
392.50	2775.9
392.75	2809.8
393.00	2680.1
393.25	2941.2
393.50	2887.2
393.75	3196.2
394.00	2947.4
394.25	3080.4
394.50	2934.0
394.75	3116.1
395.00	2971.9
395.25	3118.3
395.50	3363.8
395.75	3243.0
396.00	3236.9
396.25	3334.3
396.50	3221.3
396.75	3414.5
397.00	3449.6
397.25	3367.7
397.50	3135.5
397.75	3099.3
398.00	3417.3
398.25	3598.2
398.50	3596.5
398.75	3405.6
399.00	3787.0
399.25	3565.9
399.50	3784.7
399.75	3931.2
400.00	3969.6
400.25	3793.1
400.50	3831.5
400.75	4023.6
401.00	3847.1
401.25	3790.9
401.50	3866.0
401.75	4005.8
402.00	4038.6
402.25	4146.1
402.50	4072.0
402.75	4492.4
403.00	4461.8
403.25	4573.7
403.50	4371.6
403.75	4026.9
404.00	4410.5
404.25	4585.9
404.50	4274.7
404.75	4521.3
405.00	4576.5
405.25	4538.0
405.50	4890.5
405.75	4796.4
406.00	4882.7
406.25	5058.1
406.50	5191.1
406.75	5012.4
407.00	5376.0
407.25	5202.8
407.50	5451.7
407.75	5365.4
408.00	5283.5
408.25	5344.2
408.50	5570.8
408.75	5485.6
409.00	5376.0
409.25	5578.1
409.50	6029.6
409.75	5838.6
410.00	6439.4
410.25	6236.2
410.50	5972.8
410.75	6278.5
411.00	6485.0
411.25	6792.9
411.50	6812.4
411.75	6790.7
412.00	6813.5
412.25	6873.1
412.50	7136.5
412.75	7171.5
413.00	7112.0
413.25	7419.9
413.50	7393.7
413.75	7482.2
414.00	7557.4
414.25	7821.8
414.50	7816.8
414.75	7534.5
415.00	7889.2
415.25	7918.7
415.50	8154.2
415.75	8417.6
416.00	8479.4
416.25	8697.1
416.50	8809.0
416.75	8975.5
417.00	9018.3
417.25	9010.0
417.50	9350.2
417.75	9434.2
418.00	9836.8
418.25	9854.0
418.50	9864.6
418.75	9948.7
419.00	10229
419.25	10389
419.50	10656
419.75	10612
420.00	10866
420.25	11191
420.50	11440
420.75	11382
421.00	11898
421.25	12051
421.50	12164
421.75	12423
422.00	12532
422.25	12776
422.50	13233
422.75	13033
423.00	13302
423.25	13494
423.50	13883
423.75	14427
424.00	14638
424.25	14758
424.50	15102
424.75	14972
425.00	15254
425.25	15794
425.50	15926
425.75	16092
426.00	16240
426.25	16735
426.50	16735
426.75	17081
427.00	17628
427.25	17668
427.50	17621
427.75	18523
428.00	18659
428.25	18832
428.50	18999
428.75	19318
429.00	19609
429.25	19913
429.50	20108
429.75	20728
430.00	20904
430.25	21162
430.50	21249
430.75	21553
431.00	21926
431.25	22258
431.50	22357
431.75	22978
432.00	23186
432.25	23348
432.50	23854
432.75	24182
433.00	24207
433.25	25104
433.50	24829
433.75	25114
434.00	25922
434.25	26045
434.50	26436
434.75	26745
435.00	26727
435.25	27636
435.50	27781
435.75	28257
436.00	28873
436.25	29129
436.50	29400
436.75	29914
437.00	30070
437.25	30227
437.50	30670
437.75	31147
438.00	31616
438.25	31757
438.50	32213
438.75	32344
439.00	32955
439.25	33330
439.50	33730
439.75	34002
440.00	34461
440.25	35043
440.50	35248
440.75	35917
441.00	36153
441.25	36462
441.50	37264
441.75	37456
442.00	38270
442.25	38396
442.50	39240
442.75	39482
443.00	40118
443.25	40396
443.50	40993
443.75	41621
444.00	42146
444.25	42862
444.50	42986
444.75	43866
445.00	44174
445.25	44799
445.50	45636
445.75	46008
446.00	46672
446.25	47451
446.50	48376
446.75	48892
447.00	49668
447.25	50184
447.50	50800
447.75	51596
448.00	52248
448.25	53018
448.50	53660
448.75	54516
449.00	55160
449.25	56016
449.50	56584
449.75	57593
450.00	58569
450.25	59391
450.50	60092
450.75	60814
451.00	61418
451.25	62193
451.50	62959
451.75	63688
452.00	65147
452.25	65731
452.50	66440
452.75	67388
453.00	68024
453.25	68556
453.50	69503
453.75	70185
454.00	71082
454.25	71840
454.50	72407
454.75	72658
455.00	73294
455.25	73917
455.50	74603
455.75	75417
456.00	75780
456.25	76630
456.50	77217
456.75	78009
457.00	78665
457.25	79124
457.50	79993
457.75	80449
458.00	80762
458.25	81397
458.50	82039
458.75	82324
459.00	82980
459.25	83498
459.50	83952
459.75	84409
460.00	84504
460.25	85125
460.50	85462
460.75	85657
461.00	86134
461.25	86198
461.50	86403
461.75	86751
462.00	86905
462.25	87222
462.50	87441
462.75	87613
463.00	87653
463.25	87996
463.50	88189
463.75	88297
464.00	88623
464.25	88469
464.50	88518
464.75	89104
465.00	88736
465.25	89170
465.50	89153
465.75	89258
466.00	89487
466.25	89604
466.50	89668
466.75	89809
467.00	90291
467.25	90326
467.50	90372
467.75	90408
468.00	90657
468.25	91183
468.50	91220
468.75	91509
469.00	91913
469.25	92274
469.50	92648
469.75	93138
470.00	93446
470.25	93945
470.50	94341
470.75	94984
471.00	95538
471.25	96068
471.50	96722
471.75	97557
472.00	98326
472.25	98751
472.50	99513
472.75	1.0041e+05
473.00	1.0145e+05
473.25	1.0200e+05
473.50	1.0279e+05
473.75	1.0402e+05
474.00	1.0493e+05
474.25	1.0576e+05
474.50	1.0697e+05
474.75	1.0800e+05
475.00	1.0900e+05
475.25	1.1040e+05
475.50	1.1206e+05
475.75	1.1299e+05
476.00	1.1500e+05
476.25	1.1634e+05
476.50	1.1746e+05
476.75	1.1845e+05
477.00	1.1979e+05
477.25	1.2089e+05
477.50	1.2231e+05
477.75	1.2352e+05
478.00	1.2451e+05
478.25	1.2633e+05
478.50	1.2690e+05
478.75	1.2914e+05
479.00	1.2994e+05
479.25	1.3098e+05
479.50	1.3201e+05
479.75	1.3303e+05
480.00	1.3422e+05
480.25	1.3559e+05
480.50	1.3687e+05
480.75	1.3776e+05
481.00	1.3899e+05
481.25	1.4029e+05
481.50	1.4124e+05
481.75	1.4152e+05
482.00	1.4303e+05
482.25	1.4384e+05
482.50	1.4439e+05
482.75	1.4550e+05
483.00	1.4564e+05
483.25	1.4632e+05
483.50	1.4717e+05
483.75	1.4755e+05
484.00	1.4810e+05
484.25	1.4793e+05
484.50	1.4832e+05
484.75	1.4863e+05
485.00	1.4900e+05
485.25	1.4890e+05
485.50	1.4795e+05
485.75	1.4821e+05
486.00	1.4858e+05
486.25	1.4778e+05
486.50	1.4722e+05
486.75	1.4708e+05
487.00	1.4600e+05
487.25	1.4570e+05
487.50	1.4463e+05
487.75	1.4358e+05
488.00	1.4274e+05
488.25	1.4152e+05
488.50	1.4014e+05
488.75	1.3926e+05
489.00	1.3739e+05
489.25	1.3532e+05
489.50	1.3404e+05
489.75	1.3216e+05
490.00	1.3022e+05
490.25	1.2865e+05
490.50	1.2642e+05
490.75	1.2452e+05
491.00	1.2214e+05
491.25	1.2004e+05
491.50	1.1751e+05
491.75	1.1559e+05
492.00	1.1293e+05
492.25	1.1035e+05
492.50	1.0798e+05
492.75	1.0507e+05
493.00	1.0272e+05
493.25	99925
493.50	97064
493.75	94941
494.00	92628
494.25	90413
494.50	88580
494.75	86870
495.00	84500
495.25	81946
495.50	79097
495.75	76540
496.00	73915
496.25	71394
496.50	69166
496.75	66595
497.00	63981
497.25	61392
497.50	59023
497.75	56460
498.00	54057
498.25	52282
498.50	49925
498.75	47765
499.00	45887
499.25	43867
499.50	41961
499.75	40128
500.00	38280
500.25	36471
500.50	34581
500.75	33028
501.00	31366
501.25	30283
501.50	28599
501.75	27254
502.00	25651
502.25	24623
502.50	23564
502.75	22357
503.00	21174
503.25	20274
503.50	19371
503.75	17953
504.00	17565
504.25	16657
504.50	16008
504.75	14843
505.00	14319
505.25	13550
505.50	13056
505.75	12368
506.00	11790
506.25	11166
506.50	10545
506.75	10286
507.00	9580.7
507.25	9094.1
507.50	8732.2
507.75	7883.6
508.00	8016.2
508.25	7442.7
508.50	7181.0
508.75	6717.8
509.00	6463.9
509.25	6216.7
509.50	5926.1
509.75	5536.3
510.00	5353.7
510.25	4972.9
510.50	4815.9
510.75	4676.7
511.00	4421.7
511.25	4206.8
511.50	3986.3
511.75	3811.5
512.00	3475.2
512.25	3411.7
512.50	3506.3
512.75	3234.6
513.00	3177.9
513.25	2960.7
513.50	2839.3
513.75	2764.7
514.00	2419.5
514.25	2627.8
514.50	2348.3
514.75	2437.4
515.00	2138.9
515.25	2210.2
515.50	1954.1
515.75	1883.9
516.00	1720.2
516.25	1965.2
516.50	1708.0
516.75	1642.3
517.00	1865.0
517.25	1626.7
517.50	1461.9
517.75	1584.4
518.00	1545.4
518.25	1279.3
518.50	1592.2
518.75	1330.5
519.00	1492.0
519.25	1024.3
519.50	1145.7
519.75	1190.2
520.00	1239.2
520.25	1047.7
520.50	841.66
520.75	1125.6
521.00	1062.1
521.25	1143.4
521.50	1062.1
521.75	886.20
522.00	1014.3
522.25	1083.3
522.50	967.49
522.75	761.49
523.00	729.20
523.25	1059.9
523.50	1017.6
523.75	927.40
524.00	799.35
524.25	1247.0
524.50	672.41
524.75	878.41
525.00	604.48
525.25	777.08
525.50	889.54
525.75	657.93
526.00	765.94
526.25	351.71
526.50	729.20
526.75	610.05
527.00	621.18
527.25	794.89
527.50	449.70
527.75	405.16
528.00	484.22
528.25	605.59
528.50	578.87
528.75	530.99
529.00	607.82
529.25	623.41
529.50	598.91
529.75	618.96
530.00	529.87
530.25	301.60
530.50	568.85
530.75	401.82
531.00	211.40
531.25	435.22
531.50	392.91
531.75	397.36
532.00	694.68
532.25	536.56
532.50	396.25
532.75	298.26
533.00	396.25
533.25	538.78
533.50	388.46
533.75	42.147
534.00	456.38
534.25	409.61
534.50	444.13
534.75	301.60
535.00	410.73
535.25	319.42
535.50	389.57
535.75	298.26
536.00	404.04
536.25	303.83
536.50	411.84
536.75	399.59
537.00	346.14
537.25	365.07
537.50	435.22
537.75	328.32
538.00	107.85
538.25	108.96
538.50	190.25
538.75	199.15
539.00	159.07
539.25	260.40
539.50	329.44
539.75	121.21
540.00	460.83
540.25	-48.049
540.50	91.142
540.75	294.92
541.00	337.23
541.25	358.39
541.50	254.83
541.75	113.41
542.00	22.103
542.25	330.55
542.50	274.88
542.75	-77.001
543.00	496.47
543.25	320.53
543.50	499.81
543.75	210.29
544.00	102.28
544.25	298.26
544.50	247.04
544.75	101.16
545.00	-65.866
545.25	181.34
545.50	312.74
545.75	273.76
546.00	115.64
546.25	323.87
546.50	186.91
546.75	245.92
547.00	191.36
547.25	-83.682
547.50	253.72
547.75	112.30
548.00	458.61
548.25	144.59
548.50	111.19
548.75	211.40
549.00	373.98
549.25	48.828
549.50	206.95
549.75	114.53
550.00	205.84
550.25	-9.0757
550.50	-3.5082
550.75	52.169
551.00	193.59
551.25	395.14
551.50	144.59
551.75	24.330
552.00	250.38
552.25	96.710
552.50	69.985
552.75	-11.303
553.00	65.531
553.25	71.099
553.50	428.54
553.75	431.88
554.00	399.59
554.25	31.011
554.50	202.50
554.75	-162.74
555.00	-35.800
555.25	349.48
555.50	245.92
555.75	301.60
556.00	171.32
556.25	181.34
556.50	153.50
556.75	377.32
557.00	125.66
557.25	49.941
557.50	212.52
557.75	-10.189
558.00	316.08
558.25	19.876
558.50	142.36
558.75	324.98
559.00	126.78
559.25	-53.617
559.50	469.74
559.75	457.49
560.00	62.190
560.25	449.70
560.50	145.71
560.75	361.73
561.00	370.64
561.25	400.70
561.50	261.51
561.75	465.29
562.00	103.39
562.25	376.21
562.50	322.76
562.75	181.34
563.00	139.02
563.25	456.38
563.50	470.86
563.75	199.15
564.00	-28.006
564.25	333.89
564.50	504.26
564.75	232.56
565.00	231.45
565.25	13.195
565.50	323.87
565.75	382.89
566.00	443.02
566.25	359.50
566.50	270.42
566.75	662.38
567.00	422.97
567.25	233.67
567.50	166.86
567.75	505.38
568.00	241.47
568.25	468.63
568.50	307.17
568.75	474.20
569.00	542.12
569.25	504.26
569.50	592.23
569.75	563.28
570.00	130.12
570.25	381.77
570.50	254.83
570.75	533.21
571.00	455.27
571.25	418.52
571.50	34.352
571.75	343.91
572.00	486.45
572.25	572.19
572.50	237.01
572.75	723.63
573.00	336.12
573.25	578.87
573.50	333.89
573.75	216.97
574.00	444.13
574.25	445.25
574.50	495.35
574.75	567.73
575.00	448.59
575.25	612.28
575.50	456.38
575.75	676.86
576.00	487.56
576.25	272.65
576.50	705.81
576.75	296.03
577.00	441.90
577.25	486.45
577.50	572.19
577.75	525.42
578.00	646.79
578.25	340.57
578.50	528.76
578.75	642.34
579.00	631.21
579.25	585.55
579.50	489.79
579.75	664.61
580.00	366.18
580.25	304.94
580.50	650.14
580.75	445.25
581.00	57.736
581.25	561.05
581.50	490.90
581.75	552.14
582.00	590.00
582.25	525.42
582.50	355.05
582.75	583.32
583.00	617.84
583.25	440.79
583.50	449.70
583.75	633.43
584.00	582.21
584.25	546.58
584.50	481.99
584.75	428.54
585.00	547.69
585.25	483.11
585.50	575.53
585.75	340.57
586.00	650.14
586.25	502.04
586.50	161.29
586.75	381.77
587.00	608.93
587.25	522.08
587.50	788.21
587.75	240.36
588.00	671.29
588.25	412.95
588.50	655.70
588.75	562.17
589.00	322.76
589.25	436.34
589.50	485.33
589.75	626.75
590.00	541.01
590.25	202.50
590.50	340.57
590.75	518.74
591.00	359.50
591.25	506.49
591.50	464.18
591.75	485.33
592.00	566.62
592.25	436.34
592.50	473.08
592.75	487.56
593.00	460.83
593.25	676.86
593.50	513.17
593.75	495.35
594.00	613.39
594.25	621.18
594.50	268.19
594.75	425.20
595.00	371.75
595.25	750.35
595.50	298.26
595.75	306.05
596.00	173.54
596.25	405.16
596.50	336.12
596.75	564.39
597.00	532.10
597.25	57.736
597.50	426.32
597.75	620.07
598.00	142.36
598.25	434.11
598.50	456.38
598.75	509.83
599.00	261.51
599.25	155.73
599.50	466.40
599.75	327.21
600.00	286.01
