Wavelength (nm)	Q24 abs e
350.00	14214
351.00	14166
352.00	14028
353.00	14002
354.00	13860
355.00	13797
356.00	13748
357.00	13633
358.00	13603
359.00	13577
360.00	13417
361.00	13413
362.00	13271
363.00	13212
364.00	13096
365.00	13096
366.00	13014
367.00	12899
368.00	12947
369.00	12884
370.00	13003
371.00	13115
372.00	13268
373.00	13521
374.00	13700
375.00	13938
376.00	14143
377.00	14434
378.00	14419
379.00	14520
380.00	14508
381.00	14508
382.00	14430
383.00	14475
384.00	14456
385.00	14825
386.00	15127
387.00	15682
388.00	16412
389.00	17169
390.00	18301
391.00	19453
392.00	20995
393.00	22825
394.00	24904
395.00	27307
396.00	30015
397.00	33045
398.00	35995
399.00	38753
400.00	41029
401.00	42817
402.00	44043
403.00	44755
404.00	45034
405.00	45038
406.00	44926
407.00	44543
408.00	44095
409.00	43537
410.00	43298
411.00	43458
412.00	44267
413.00	45906
414.00	48544
415.00	52099
416.00	56756
417.00	62456
418.00	69245
419.00	76801
420.00	84722
421.00	92684
422.00	1.0045e+05
423.00	1.0850e+05
424.00	1.1733e+05
425.00	1.2828e+05
426.00	1.4206e+05
427.00	1.5928e+05
428.00	1.7898e+05
429.00	1.9965e+05
430.00	2.1880e+05
431.00	2.3300e+05
432.00	2.4028e+05
433.00	2.3835e+05
434.00	2.2816e+05
435.00	2.1115e+05
436.00	1.9112e+05
437.00	1.7125e+05
438.00	1.5457e+05
439.00	1.4394e+05
440.00	1.4148e+05
441.00	1.4983e+05
442.00	1.6905e+05
443.00	1.9936e+05
444.00	2.3694e+05
445.00	2.7571e+05
446.00	3.0763e+05
447.00	3.2400e+05
448.00	3.2150e+05
449.00	2.9926e+05
450.00	2.6326e+05
451.00	2.2018e+05
452.00	1.7653e+05
453.00	1.3688e+05
454.00	1.0273e+05
455.00	75862
456.00	55038
457.00	40057
458.00	29147
459.00	21696
460.00	16368
461.00	12836
462.00	10198
463.00	8439.1
464.00	7138.7
465.00	6173.7
466.00	5428.6
467.00	4940.5
468.00	4415.1
469.00	4079.8
470.00	3744.5
471.00	3543.3
472.00	3334.6
473.00	3181.9
474.00	2999.3
475.00	2895.0
476.00	2764.6
477.00	2667.7
478.00	2600.6
479.00	2578.3
480.00	2406.9
481.00	2436.7
482.00	2399.4
483.00	2365.9
484.00	2324.9
485.00	2317.5
486.00	2265.3
487.00	2265.3
488.00	2250.4
489.00	2216.9
490.00	2269.0
491.00	2265.3
492.00	2231.8
493.00	2243.0
494.00	2276.5
495.00	2358.5
496.00	2354.7
497.00	2392.0
498.00	2414.4
499.00	2429.3
500.00	2462.8
501.00	2496.3
502.00	2488.9
503.00	2555.9
504.00	2526.1
505.00	2518.7
506.00	2615.5
507.00	2600.6
508.00	2637.9
509.00	2716.1
510.00	2786.9
511.00	2876.4
512.00	2965.8
513.00	3014.2
514.00	3126.0
515.00	3263.8
516.00	3357.0
517.00	3435.2
518.00	3539.6
519.00	3588.0
520.00	3722.1
521.00	3841.4
522.00	4001.6
523.00	4102.2
524.00	4243.7
525.00	4344.3
526.00	4471.0
527.00	4567.9
528.00	4761.6
529.00	4914.4
530.00	5074.6
531.00	5208.7
532.00	5339.1
533.00	5383.9
534.00	5465.8
535.00	5491.9
536.00	5477.0
537.00	5480.7
538.00	5458.4
