Wavelength (nm)	O08 abs e
279.75	6308.8
280.00	6335.4
280.25	6264.5
280.50	5996.5
280.75	7021.9
281.00	5959.2
281.25	5452.7
281.50	5449.1
281.75	5302.3
282.00	4524.5
282.25	5459.2
282.50	5414.2
282.75	6761.3
283.00	5577.9
283.25	4487.6
283.50	4926.6
283.75	3982.6
284.00	5064.4
284.25	4158.6
284.50	4608.5
284.75	4617.0
285.00	3827.2
285.25	4164.6
285.50	3565.1
285.75	4318.5
286.00	3491.6
286.25	4661.0
286.50	3254.7
286.75	3933.1
287.00	3019.6
287.25	3475.7
287.50	3332.3
287.75	4259.7
288.00	3352.9
288.25	4085.7
288.50	3828.5
288.75	3357.0
289.00	3336.6
289.25	4020.8
289.50	2665.5
289.75	3516.9
290.00	2671.1
290.25	2885.2
290.50	3041.7
290.75	2337.8
291.00	2999.5
291.25	3220.2
291.50	2449.5
291.75	3060.3
292.00	3199.8
292.25	3253.9
292.50	4223.5
292.75	2798.0
293.00	3228.1
293.25	2201.7
293.50	4339.1
293.75	2779.7
294.00	3088.6
294.25	3951.3
294.50	3694.5
294.75	3779.8
295.00	4772.9
295.25	4126.2
295.50	4161.6
295.75	3920.7
296.00	3887.5
296.25	4309.3
296.50	4362.0
296.75	3700.7
297.00	3982.8
297.25	3935.4
297.50	2326.2
297.75	4805.9
298.00	2885.2
298.25	4361.1
298.50	3024.7
298.75	3756.3
299.00	3921.7
299.25	3464.1
299.50	4257.2
299.75	3350.1
300.00	4947.8
300.25	4763.2
300.50	4819.6
300.75	3517.9
301.00	3762.5
301.25	4177.9
301.50	4948.9
301.75	4009.6
302.00	3482.4
302.25	3951.5
302.50	4491.9
302.75	3574.5
303.00	4232.1
303.25	3831.9
303.50	3986.7
303.75	4748.2
304.00	4236.0
304.25	3497.6
304.50	3970.8
304.75	4994.1
305.00	3781.1
305.25	4372.9
305.50	4607.2
305.75	4243.2
306.00	4908.1
306.25	4612.1
306.50	3860.6
306.75	4620.0
307.00	5148.4
307.25	3918.1
307.50	5563.8
307.75	4266.0
308.00	4141.4
308.25	4225.9
308.50	4658.6
308.75	3325.5
309.00	3297.0
309.25	3865.4
309.50	3082.6
309.75	4580.4
310.00	3526.5
310.25	4424.1
310.50	5440.7
310.75	3608.2
311.00	3256.6
311.25	3037.0
311.50	2573.1
311.75	3946.6
312.00	4128.8
312.25	3363.2
312.50	2960.6
312.75	3370.0
313.00	2647.3
313.25	3976.8
313.50	2146.8
313.75	2932.4
314.00	3384.2
314.25	3050.7
314.50	3567.6
314.75	3036.1
315.00	2288.1
315.25	3254.1
315.50	2485.9
315.75	1918.8
316.00	2467.5
316.25	2134.6
316.50	1800.6
316.75	2658.7
317.00	2538.2
317.25	2052.7
317.50	1763.3
317.75	2923.4
318.00	2304.8
318.25	2580.8
318.50	2800.5
318.75	1889.8
319.00	1770.4
319.25	2227.8
319.50	2723.4
319.75	2445.6
320.00	1850.6
320.25	1653.0
320.50	1948.6
320.75	2464.2
321.00	2507.7
321.25	2444.5
321.50	2368.2
321.75	2673.2
322.00	2113.6
322.25	2712.7
322.50	2945.6
322.75	2956.4
323.00	2029.1
323.25	2498.8
323.50	1927.5
323.75	2359.2
324.00	3069.8
324.25	1689.2
324.50	2325.6
324.75	2707.9
325.00	2885.6
325.25	2519.8
325.50	3268.4
325.75	2187.8
326.00	3558.7
326.25	2702.1
326.50	3352.2
326.75	2756.4
327.00	2787.5
327.25	810.20
327.50	2759.0
327.75	4095.8
328.00	2567.6
328.25	3187.0
328.50	4308.0
328.75	2860.1
329.00	3282.8
329.25	1715.6
329.50	3320.5
329.75	3781.8
330.00	1640.1
330.25	2909.4
330.50	3191.1
330.75	3219.8
331.00	3487.7
331.25	3332.9
331.50	3256.2
331.75	2804.2
332.00	3673.5
332.25	2004.5
332.50	2417.7
332.75	2775.3
333.00	2502.0
333.25	1258.0
333.50	2496.6
333.75	3013.4
334.00	1418.1
334.25	1524.2
334.50	2848.5
334.75	3528.0
335.00	3044.4
335.25	3451.9
335.50	2844.7
335.75	2236.6
336.00	2189.9
336.25	3507.4
336.50	3378.4
336.75	3163.4
337.00	3441.0
337.25	3651.3
337.50	2404.2
337.75	2890.3
338.00	2950.1
338.25	4174.2
338.50	4074.1
338.75	3973.4
339.00	3016.0
339.25	3575.2
339.50	1915.3
339.75	2617.9
340.00	2784.5
340.25	2611.7
340.50	2486.5
340.75	3729.9
341.00	2780.4
341.25	3265.6
341.50	3591.9
341.75	3801.1
342.00	1495.4
342.25	3328.5
342.50	4169.5
342.75	4052.9
343.00	3569.4
343.25	3457.7
343.50	2665.7
343.75	3422.1
344.00	3228.4
344.25	3278.3
344.50	3373.7
344.75	2875.5
345.00	1354.0
345.25	3321.6
345.50	2997.7
345.75	3335.7
346.00	4566.2
346.25	2231.2
346.50	2422.0
346.75	3359.5
347.00	3947.5
347.25	1916.6
347.50	3591.9
347.75	2552.8
348.00	3415.3
348.25	3766.6
348.50	3806.6
348.75	2709.9
349.00	3045.7
349.25	2905.6
349.50	5049.1
349.75	3071.7
350.00	3802.6
350.25	3640.9
350.50	3716.0
350.75	3513.2
351.00	2956.8
351.25	2401.7
351.50	3397.0
351.75	2598.8
352.00	2895.5
352.25	3521.1
352.50	2855.0
352.75	2975.0
353.00	2566.5
353.25	3311.9
353.50	3426.4
353.75	2814.5
354.00	2731.5
354.25	3089.9
354.50	3025.4
354.75	2382.1
355.00	3281.1
355.25	3014.7
355.50	3536.1
355.75	2919.5
356.00	3664.8
356.25	2787.3
356.50	2694.0
356.75	2412.0
357.00	2737.5
357.25	3135.6
357.50	2773.3
357.75	2939.2
358.00	3085.2
358.25	2514.2
358.50	3454.5
358.75	3519.6
359.00	3446.8
359.25	3507.0
359.50	3918.1
359.75	3452.8
360.00	2920.3
360.25	2473.3
360.50	2712.5
360.75	3984.8
361.00	3478.7
361.25	3148.4
361.50	2858.8
361.75	3629.2
362.00	3764.6
362.25	3950.3
362.50	3477.4
362.75	3044.2
363.00	4058.3
363.25	4356.9
363.50	3621.9
363.75	3962.3
364.00	3757.1
364.25	4221.2
364.50	4017.1
364.75	4242.6
365.00	3445.1
365.25	4093.9
365.50	4415.6
365.75	3331.5
366.00	3653.2
366.25	4699.1
366.50	4093.8
366.75	4116.1
367.00	3924.7
367.25	4796.2
367.50	4805.2
367.75	4263.4
368.00	4755.3
368.25	4342.0
368.50	4344.8
368.75	3903.7
369.00	3878.2
369.25	5448.0
369.50	5216.8
369.75	4475.8
370.00	4772.2
370.25	4466.6
370.50	4231.3
370.75	5361.0
371.00	4729.8
371.25	4563.3
371.50	4850.5
371.75	4793.4
372.00	4802.7
372.25	5843.9
372.50	4493.8
372.75	5297.4
373.00	4827.7
373.25	4373.3
373.50	4131.1
373.75	5204.3
374.00	4632.5
374.25	4673.2
374.50	5277.6
374.75	4078.0
375.00	3741.7
375.25	4108.0
375.50	4961.3
375.75	4742.4
376.00	4949.1
376.25	4285.9
376.50	5056.2
376.75	4475.4
377.00	4434.6
377.25	4159.6
377.50	3898.2
377.75	4213.7
378.00	4027.2
378.25	3837.3
378.50	3905.9
378.75	3488.6
379.00	4645.3
379.25	3552.6
379.50	3086.7
379.75	3848.6
380.00	4225.5
380.25	3925.2
380.50	3637.9
380.75	3081.5
381.00	3431.8
381.25	3818.4
381.50	3357.6
381.75	3779.8
382.00	3416.3
382.25	3155.0
382.50	2546.8
382.75	2984.0
383.00	2803.1
383.25	3173.5
383.50	2709.0
383.75	2872.3
384.00	3496.5
384.25	2354.7
384.50	3043.0
384.75	2643.9
385.00	2957.9
385.25	3134.9
385.50	2694.2
385.75	3600.0
386.00	2899.1
386.25	2840.6
386.50	2895.7
386.75	2913.5
387.00	3554.1
387.25	2722.9
387.50	2895.9
387.75	2981.7
388.00	2782.1
388.25	3109.4
388.50	2628.0
388.75	2669.4
389.00	3037.8
389.25	3184.6
389.50	2972.4
389.75	3279.8
390.00	3049.2
390.25	2867.4
390.50	2298.6
390.75	3000.9
391.00	3270.4
391.25	2774.2
391.50	3287.1
391.75	4142.9
392.00	3322.9
392.25	3121.6
392.50	3412.7
392.75	3295.0
393.00	3599.0
393.25	3564.7
393.50	3727.1
393.75	3319.2
394.00	3349.2
394.25	3568.1
394.50	3034.6
394.75	3456.8
395.00	3416.5
395.25	3203.3
395.50	3416.8
395.75	3856.2
396.00	3237.2
396.25	3211.9
396.50	3343.9
396.75	3155.3
397.00	3241.4
397.25	3257.7
397.50	3437.1
397.75	3203.7
398.00	2663.8
398.25	3103.4
398.50	3013.0
398.75	2875.8
399.00	2658.0
399.25	2469.0
399.50	2532.4
399.75	2163.1
400.00	2218.8
400.25	2624.8
400.50	2326.0
400.75	2554.5
401.00	2396.1
401.25	2226.7
401.50	1956.1
401.75	1762.7
402.00	2299.4
402.25	1641.2
402.50	2437.4
402.75	2345.1
403.00	2498.8
403.25	2109.5
403.50	1745.3
403.75	2201.3
404.00	2075.7
404.25	1999.8
404.50	2374.2
404.75	1664.5
405.00	1984.6
405.25	1764.6
405.50	1936.7
405.75	2118.7
406.00	1706.4
406.25	1497.1
406.50	1778.8
406.75	2004.9
407.00	1389.5
407.25	1875.5
407.50	1595.3
407.75	1498.7
408.00	1627.3
408.25	1834.5
408.50	1387.6
408.75	1444.4
409.00	1781.1
409.25	1676.6
409.50	1332.3
409.75	1837.3
410.00	1175.7
410.25	1466.9
410.50	1433.7
410.75	1806.2
411.00	1672.5
411.25	1563.8
411.50	1333.2
411.75	1461.3
412.00	1333.0
412.25	1346.0
412.50	1432.4
412.75	1568.7
413.00	2278.2
413.25	1988.0
413.50	1447.2
413.75	1076.4
414.00	2048.6
414.25	1490.1
414.50	1707.2
414.75	1810.1
415.00	1687.1
415.25	1556.7
415.50	1564.0
415.75	1585.4
416.00	1144.4
416.25	1447.2
416.50	1702.5
416.75	1112.0
417.00	1997.8
417.25	1557.8
417.50	1861.5
417.75	1104.5
418.00	1471.2
418.25	1921.8
418.50	1604.3
418.75	1435.4
419.00	1385.3
419.25	1729.3
419.50	1880.2
419.75	1856.2
420.00	1630.2
420.25	1819.7
420.50	1773.6
420.75	1567.5
421.00	1731.4
421.25	1364.9
421.50	1250.7
421.75	1456.4
422.00	1606.7
422.25	1597.0
422.50	1770.6
422.75	2038.4
423.00	1416.3
423.25	1432.9
423.50	2076.7
423.75	1330.4
424.00	1488.2
424.25	1569.0
424.50	1759.1
424.75	1864.3
425.00	1283.4
425.25	1281.5
425.50	1412.7
425.75	1480.9
426.00	1047.2
426.25	1156.8
426.50	1267.4
426.75	1440.3
427.00	1485.2
427.25	1030.1
427.50	766.52
427.75	1722.2
428.00	1356.8
428.25	1213.8
428.50	1056.5
428.75	1433.7
429.00	1117.1
429.25	1200.9
429.50	1153.6
429.75	1304.9
430.00	1418.3
430.25	1274.9
430.50	1073.6
430.75	1130.6
431.00	301.44
431.25	1030.8
431.50	1138.6
431.75	1016.4
432.00	853.88
432.25	849.01
432.50	1313.0
432.75	486.65
433.00	1173.7
433.25	1099.6
433.50	636.43
433.75	908.99
434.00	1368.5
434.25	1164.3
434.50	722.66
434.75	993.35
435.00	993.73
435.25	980.98
435.50	1116.7
435.75	1206.9
436.00	670.54
436.25	1169.8
436.50	1630.3
436.75	1193.2
437.00	1013.2
437.25	759.21
437.50	905.24
437.75	1081.8
438.00	962.98
438.25	1413.8
438.50	796.14
438.75	1055.8
439.00	528.26
439.25	795.02
439.50	1014.3
439.75	270.69
440.00	941.80
440.25	1072.8
440.50	734.84
440.75	618.99
441.00	439.97
441.25	1193.7
441.50	1152.3
441.75	1116.9
442.00	1399.4
442.25	1394.9
442.50	1374.8
442.75	718.35
443.00	1289.9
443.25	1258.0
443.50	1149.3
443.75	1236.7
444.00	949.30
444.25	894.00
444.50	1132.6
444.75	911.81
445.00	535.20
445.25	824.45
445.50	950.80
445.75	697.16
446.00	978.92
446.25	909.74
446.50	1113.0
446.75	1019.2
447.00	1358.0
447.25	841.13
447.50	1098.0
447.75	602.68
448.00	1139.2
448.25	623.68
448.50	990.73
448.75	1049.6
449.00	861.19
449.25	870.00
449.50	690.04
449.75	1106.2
450.00	864.94
450.25	961.30
450.50	1182.7
450.75	888.19
451.00	1058.2
451.25	1411.0
451.50	700.35
451.75	762.78
452.00	1001.0
452.25	843.20
452.50	809.45
452.75	1122.3
453.00	988.10
453.25	1000.5
453.50	1047.0
453.75	1253.4
454.00	695.10
454.25	786.21
454.50	1389.1
454.75	1111.8
455.00	911.62
455.25	786.58
455.50	1012.7
455.75	884.62
456.00	494.71
456.25	1446.4
456.50	867.00
456.75	997.29
457.00	722.47
457.25	1152.1
457.50	918.55
457.75	1082.6
458.00	805.33
458.25	728.84
458.50	880.88
458.75	1179.5
459.00	944.80
459.25	1046.6
459.50	1319.3
459.75	904.50
460.00	931.68
460.25	1025.0
460.50	959.05
460.75	1061.2
461.00	807.02
461.25	739.34
461.50	1135.8
461.75	714.97
462.00	976.67
462.25	1089.0
462.50	1182.1
462.75	912.93
463.00	887.81
463.25	1401.3
463.50	969.17
463.75	1123.3
464.00	857.07
464.25	600.62
464.50	919.30
464.75	890.44
465.00	1373.9
465.25	841.51
465.50	1035.9
465.75	875.06
466.00	703.54
466.25	1181.7
466.50	1084.3
466.75	1183.2
467.00	838.70
467.25	1050.0
467.50	981.17
467.75	1096.8
468.00	1114.1
468.25	1234.6
468.50	954.73
468.75	577.19
469.00	892.69
469.25	1091.6
469.50	711.22
469.75	829.70
470.00	855.57
470.25	857.26
470.50	1191.9
470.75	1056.3
471.00	1316.5
471.25	794.64
471.50	845.82
471.75	872.81
472.00	806.27
472.25	1200.9
472.50	1148.0
472.75	997.29
473.00	863.82
473.25	1047.2
473.50	1038.2
473.75	1008.0
474.00	1102.6
474.25	1382.0
474.50	1008.5
474.75	1229.7
475.00	1091.4
475.25	1261.0
475.50	1278.7
475.75	1319.0
476.00	1115.8
476.25	974.79
476.50	1165.8
476.75	1234.4
477.00	905.43
477.25	1043.0
477.50	1147.6
477.75	1337.0
478.00	1306.8
478.25	987.54
478.50	939.74
478.75	1350.3
479.00	962.98
479.25	1350.5
479.50	961.48
479.75	1313.0
480.00	1008.7
480.25	1022.6
480.50	684.98
480.75	1036.1
481.00	1053.2
481.25	1307.0
481.50	1116.3
481.75	825.39
482.00	1336.4
482.25	1227.3
482.50	1345.0
482.75	1382.9
483.00	1068.0
483.25	1221.3
483.50	994.48
483.75	1244.0
484.00	935.80
484.25	1249.8
484.50	821.45
484.75	1174.3
485.00	1031.6
485.25	1116.7
485.50	1272.7
485.75	1016.8
486.00	769.90
486.25	1307.9
486.50	839.63
486.75	879.38
487.00	660.61
487.25	975.92
487.50	911.06
487.75	879.56
488.00	1123.4
488.25	1200.9
488.50	1330.4
488.75	914.06
489.00	1137.7
489.25	1092.0
489.50	1051.5
489.75	792.02
490.00	978.92
490.25	1132.4
490.50	1189.6
490.75	990.91
491.00	802.89
491.25	1265.4
491.50	1096.3
491.75	818.83
492.00	1139.0
492.25	1150.6
492.50	1544.3
492.75	860.63
493.00	1155.5
493.25	923.05
493.50	1102.5
493.75	978.73
494.00	1278.5
494.25	1066.6
494.50	1192.8
494.75	839.63
495.00	886.87
495.25	767.09
495.50	987.16
495.75	1135.3
496.00	958.11
496.25	1307.2
496.50	1147.3
496.75	1104.3
497.00	905.81
497.25	909.74
497.50	850.88
497.75	786.21
498.00	770.65
498.25	1496.7
498.50	852.57
498.75	936.74
499.00	1267.6
499.25	1115.2
499.50	815.83
499.75	1317.8
500.00	914.24
500.25	810.20
500.50	972.54
500.75	897.56
501.00	968.23
501.25	1100.8
501.50	1178.0
501.75	1049.4
502.00	1087.6
502.25	1190.9
502.50	611.31
502.75	1287.3
503.00	1103.2
503.25	1128.3
503.50	1365.1
503.75	1098.9
504.00	1151.9
504.25	867.94
504.50	896.06
504.75	1077.3
505.00	1321.8
505.25	1076.8
505.50	1407.3
505.75	1091.8
506.00	723.60
506.25	594.44
506.50	895.50
506.75	1336.0
507.00	1049.2
507.25	1117.1
507.50	1354.8
507.75	906.56
508.00	944.99
508.25	1088.2
508.50	970.86
508.75	753.21
509.00	888.75
509.25	1237.6
509.50	1179.3
509.75	1311.3
510.00	1080.9
510.25	1235.0
510.50	942.55
510.75	1124.2
511.00	1185.1
511.25	1247.9
511.50	1149.1
511.75	1041.0
512.00	1121.2
512.25	696.41
512.50	1346.3
512.75	783.02
513.00	1362.8
513.25	1119.1
513.50	631.93
513.75	1107.5
514.00	1212.5
514.25	1429.8
514.50	1177.6
514.75	992.41
515.00	1499.9
515.25	1036.1
515.50	1218.5
515.75	1371.5
516.00	1172.6
516.25	1152.5
516.50	1483.0
516.75	1160.6
517.00	1227.9
517.25	1411.0
517.50	1226.9
517.75	1329.8
518.00	1709.8
518.25	1702.1
518.50	1454.1
518.75	1373.1
519.00	1367.0
519.25	1693.0
519.50	1831.9
519.75	1496.1
520.00	1225.8
520.25	1530.6
520.50	1792.7
520.75	1885.7
521.00	1412.7
521.25	1981.8
521.50	1494.6
521.75	1784.1
522.00	2275.8
522.25	1840.5
522.50	1343.5
522.75	1867.5
523.00	2081.6
523.25	1913.0
523.50	1678.0
523.75	2044.4
524.00	1921.3
524.25	1853.0
524.50	1651.1
524.75	2106.3
525.00	1577.5
525.25	2109.5
525.50	1700.6
525.75	2015.8
526.00	2017.4
526.25	2153.0
526.50	2228.7
526.75	2108.7
527.00	2113.6
527.25	2295.8
527.50	2076.1
527.75	2269.0
528.00	2311.9
528.25	2279.0
528.50	1794.6
528.75	1895.4
529.00	2616.4
529.25	2389.9
529.50	2681.4
529.75	2701.9
530.00	2404.4
530.25	2575.1
530.50	2385.4
530.75	2606.4
531.00	2048.0
531.25	2649.9
531.50	2771.0
531.75	2663.8
532.00	2537.3
532.25	2729.8
532.50	2712.9
532.75	2996.0
533.00	2784.0
533.25	2811.9
533.50	2698.5
533.75	3004.4
534.00	3003.3
534.25	2810.4
534.50	2588.4
534.75	2875.6
535.00	3101.2
535.25	3137.7
535.50	3302.9
535.75	3114.8
536.00	3421.1
536.25	3039.5
536.50	3041.9
536.75	3203.7
537.00	3323.7
537.25	3273.1
537.50	3366.8
537.75	3545.1
538.00	3523.7
538.25	4000.6
538.50	3590.6
538.75	3797.8
539.00	3650.8
539.25	3621.0
539.50	4159.9
539.75	4393.9
540.00	4080.8
540.25	4323.0
540.50	3820.8
540.75	4452.0
541.00	4345.0
541.25	4468.1
541.50	3908.0
541.75	4428.6
542.00	4369.7
542.25	4400.3
542.50	4414.7
542.75	4898.3
543.00	4852.2
543.25	4418.4
543.50	4807.8
543.75	5008.9
544.00	4924.8
544.25	4755.5
544.50	5233.1
544.75	5241.2
545.00	4976.1
545.25	5042.7
545.50	5273.6
545.75	5597.0
546.00	5639.7
546.25	5453.4
546.50	5474.6
546.75	5767.0
547.00	5808.6
547.25	5875.9
547.50	6155.1
547.75	5693.0
548.00	5829.1
548.25	6330.9
548.50	6256.5
548.75	6497.0
549.00	6285.7
549.25	6511.1
549.50	6342.0
549.75	7023.2
550.00	7020.9
550.25	6938.1
550.50	7183.8
550.75	7037.3
551.00	7112.8
551.25	7285.8
551.50	7554.3
551.75	7598.5
552.00	7744.4
552.25	7483.8
552.50	7942.1
552.75	8250.7
553.00	8229.1
553.25	8568.4
553.50	8117.6
553.75	8671.3
554.00	8523.2
554.25	9190.4
554.50	9092.9
554.75	8905.9
555.00	9468.0
555.25	9581.1
555.50	9222.9
555.75	9973.6
556.00	9820.7
556.25	10009
556.50	9994.1
556.75	10349
557.00	10388
557.25	10542
557.50	10864
557.75	10626
558.00	11055
558.25	11501
558.50	11372
558.75	11814
559.00	11583
559.25	11743
559.50	12277
559.75	11923
560.00	12593
560.25	12705
560.50	12767
560.75	12732
561.00	13015
561.25	13286
561.50	13463
561.75	14083
562.00	13866
562.25	14117
562.50	14333
562.75	14600
563.00	14413
563.25	15114
563.50	15121
563.75	14860
564.00	15546
564.25	15363
564.50	15707
564.75	15997
565.00	15621
565.25	16067
565.50	16658
565.75	16331
566.00	16494
566.25	16601
566.50	16900
566.75	17134
567.00	17047
567.25	17541
567.50	17416
567.75	17930
568.00	17968
568.25	18246
568.50	18399
568.75	18545
569.00	18859
569.25	19038
569.50	19211
569.75	19657
570.00	19470
570.25	19562
570.50	19871
570.75	20143
571.00	19989
571.25	20529
571.50	20946
571.75	20814
572.00	20880
572.25	21077
572.50	21177
572.75	21649
573.00	21703
573.25	22000
573.50	21699
573.75	22066
574.00	22381
574.25	22199
574.50	22537
574.75	23173
575.00	22911
575.25	23271
575.50	23450
575.75	23443
576.00	23814
576.25	24051
576.50	23936
576.75	24252
577.00	24199
577.25	24512
577.50	24968
577.75	25250
578.00	25273
578.25	25415
578.50	25641
578.75	25796
579.00	26602
579.25	26393
579.50	26324
579.75	26931
580.00	26580
580.25	27249
580.50	27204
580.75	27260
581.00	27952
581.25	28233
581.50	28442
581.75	28433
582.00	28962
582.25	28625
582.50	29162
582.75	29557
583.00	30139
583.25	30496
583.50	30697
583.75	31090
584.00	31439
584.25	31870
584.50	31870
584.75	32409
585.00	32396
585.25	32782
585.50	33396
585.75	33259
586.00	33914
586.25	34522
586.50	34855
586.75	35120
587.00	35711
587.25	36190
587.50	36453
587.75	36737
588.00	37489
588.25	37936
588.50	38183
588.75	38609
589.00	39109
589.25	39703
589.50	39842
589.75	40496
590.00	40845
590.25	41271
590.50	42284
590.75	43071
591.00	43527
591.25	44092
591.50	44657
591.75	45366
592.00	45853
592.25	46674
592.50	47661
592.75	48057
593.00	48227
593.25	49261
593.50	49779
593.75	50339
594.00	51708
594.25	52512
594.50	52968
594.75	53999
595.00	54563
595.25	55568
595.50	56172
595.75	57352
596.00	57674
596.25	58543
596.50	59429
596.75	60719
597.00	61141
597.25	62042
597.50	63047
597.75	64024
598.00	64872
598.25	65564
598.50	66469
598.75	67484
599.00	69168
599.25	69442
599.50	71072
599.75	71670
600.00	72910
600.25	73840
600.50	75342
600.75	76349
601.00	77140
601.25	79126
601.50	79675
601.75	80670
602.00	81938
602.25	83860
602.50	84933
602.75	86437
603.00	88083
603.25	88945
603.50	90889
603.75	92105
604.00	93475
604.25	95164
604.50	96603
604.75	98566
605.00	99088
605.25	1.0136e+05
605.50	1.0323e+05
605.75	1.0515e+05
606.00	1.0657e+05
606.25	1.0837e+05
606.50	1.1005e+05
606.75	1.1192e+05
607.00	1.1461e+05
607.25	1.1571e+05
607.50	1.1799e+05
607.75	1.1974e+05
608.00	1.2156e+05
608.25	1.2328e+05
608.50	1.2460e+05
608.75	1.2666e+05
609.00	1.2869e+05
609.25	1.3050e+05
609.50	1.3243e+05
609.75	1.3483e+05
610.00	1.3711e+05
610.25	1.3916e+05
610.50	1.4193e+05
610.75	1.4453e+05
611.00	1.4622e+05
611.25	1.4935e+05
611.50	1.5203e+05
611.75	1.5447e+05
612.00	1.5759e+05
612.25	1.5998e+05
612.50	1.6275e+05
612.75	1.6475e+05
613.00	1.6840e+05
613.25	1.7103e+05
613.50	1.7320e+05
613.75	1.7672e+05
614.00	1.8064e+05
614.25	1.8288e+05
614.50	1.8573e+05
614.75	1.8835e+05
615.00	1.9126e+05
615.25	1.9466e+05
615.50	1.9778e+05
615.75	2.0048e+05
616.00	2.0468e+05
616.25	2.0683e+05
616.50	2.0925e+05
616.75	2.1385e+05
617.00	2.1560e+05
617.25	2.1953e+05
617.50	2.2188e+05
617.75	2.2541e+05
618.00	2.2933e+05
618.25	2.3160e+05
618.50	2.3474e+05
618.75	2.3743e+05
619.00	2.4062e+05
619.25	2.4362e+05
619.50	2.4666e+05
619.75	2.4981e+05
620.00	2.5155e+05
620.25	2.5531e+05
620.50	2.5843e+05
620.75	2.6031e+05
621.00	2.6272e+05
621.25	2.6607e+05
621.50	2.6862e+05
621.75	2.7105e+05
622.00	2.7294e+05
622.25	2.7493e+05
622.50	2.7695e+05
622.75	2.8066e+05
623.00	2.8427e+05
623.25	2.8448e+05
623.50	2.8908e+05
623.75	2.9010e+05
624.00	2.8932e+05
624.25	2.9393e+05
624.50	2.9401e+05
624.75	2.9718e+05
625.00	2.9827e+05
625.25	2.9977e+05
625.50	2.9931e+05
625.75	3.0144e+05
626.00	3.0336e+05
626.25	3.0321e+05
626.50	3.0424e+05
626.75	3.0612e+05
627.00	3.0572e+05
627.25	3.0900e+05
627.50	3.0756e+05
627.75	3.0774e+05
628.00	3.0730e+05
628.25	3.0699e+05
628.50	3.0653e+05
628.75	3.0816e+05
629.00	3.0710e+05
629.25	3.0842e+05
629.50	3.0722e+05
629.75	3.0566e+05
630.00	3.0530e+05
630.25	3.0523e+05
630.50	3.0369e+05
630.75	3.0233e+05
631.00	3.0056e+05
631.25	3.0003e+05
631.50	2.9788e+05
631.75	2.9558e+05
632.00	2.9523e+05
632.25	2.9177e+05
632.50	2.8987e+05
632.75	2.8866e+05
633.00	2.8492e+05
633.25	2.8318e+05
633.50	2.8129e+05
633.75	2.7846e+05
634.00	2.7379e+05
634.25	2.7167e+05
634.50	2.6929e+05
634.75	2.6490e+05
635.00	2.6225e+05
635.25	2.5971e+05
635.50	2.5543e+05
635.75	2.5276e+05
636.00	2.4911e+05
636.25	2.4664e+05
636.50	2.4280e+05
636.75	2.3941e+05
637.00	2.3605e+05
637.25	2.3122e+05
637.50	2.2852e+05
637.75	2.2566e+05
638.00	2.2036e+05
638.25	2.1761e+05
638.50	2.1473e+05
638.75	2.1111e+05
