Wavelength (nm)	K04 abs e
424.00	108.54
425.00	92.190
426.00	112.09
427.00	131.08
428.00	113.90
429.00	117.41
430.00	134.77
431.00	144.83
432.00	149.32
433.00	133.33
434.00	161.36
435.00	141.54
436.00	135.28
437.00	141.43
438.00	179.63
439.00	176.13
440.00	181.66
441.00	169.43
442.00	196.13
443.00	193.31
444.00	188.68
445.00	185.82
446.00	202.64
447.00	221.24
448.00	203.30
449.00	224.46
450.00	235.02
451.00	235.93
452.00	256.01
453.00	270.05
454.00	284.16
455.00	288.06
456.00	272.72
457.00	294.39
458.00	325.76
459.00	321.85
460.00	334.23
461.00	353.40
462.00	392.11
463.00	367.37
464.00	401.67
465.00	414.51
466.00	429.05
467.00	452.43
468.00	497.11
469.00	523.23
470.00	520.88
471.00	551.01
472.00	618.81
473.00	608.36
474.00	651.12
475.00	667.26
476.00	693.27
477.00	737.05
478.00	799.13
479.00	826.12
480.00	877.82
481.00	892.72
482.00	930.79
483.00	1011.0
484.00	1062.8
485.00	1110.6
486.00	1151.7
487.00	1188.1
488.00	1320.9
489.00	1386.4
490.00	1455.7
491.00	1506.4
492.00	1591.8
493.00	1678.0
494.00	1802.2
495.00	1889.7
496.00	1988.4
497.00	2116.4
498.00	2242.3
499.00	2361.2
500.00	2528.6
501.00	2657.5
502.00	2756.7
503.00	2928.7
504.00	3075.9
505.00	3220.8
506.00	3382.8
507.00	3570.1
508.00	3720.2
509.00	3900.0
510.00	4110.5
511.00	4284.4
512.00	4500.4
513.00	4688.6
514.00	4937.1
515.00	5163.3
516.00	5376.6
517.00	5648.6
518.00	5895.2
519.00	6220.6
520.00	6461.9
521.00	6764.3
522.00	7127.4
523.00	7453.9
524.00	7873.2
525.00	8323.2
526.00	8680.9
527.00	9199.5
528.00	9682.6
529.00	10194
530.00	10820
531.00	11344
532.00	11980
533.00	12643
534.00	13275
535.00	13915
536.00	14588
537.00	15236
538.00	15937
539.00	16658
540.00	17351
541.00	17980
542.00	18727
543.00	19422
544.00	20185
545.00	20859
546.00	21543
547.00	22298
548.00	22920
549.00	23627
550.00	24321
551.00	25042
552.00	25759
553.00	26465
554.00	27092
555.00	27874
556.00	28585
557.00	29346
558.00	30051
559.00	30934
560.00	31718
561.00	32527
562.00	33484
563.00	34449
564.00	35569
565.00	36828
566.00	38130
567.00	39584
568.00	41198
569.00	42920
570.00	44677
571.00	46535
572.00	48297
573.00	50298
574.00	52309
575.00	54169
576.00	56119
577.00	58017
578.00	59704
579.00	61427
580.00	63101
581.00	64790
582.00	66183
583.00	67510
584.00	69033
585.00	70247
586.00	71451
587.00	72407
588.00	73297
589.00	73858
590.00	74440
591.00	74920
592.00	75000
593.00	74990
594.00	74824
595.00	74378
596.00	73782
597.00	72960
598.00	71872
599.00	70616
600.00	69303
601.00	67816
602.00	66168
603.00	64294
604.00	62479
605.00	60328
606.00	58174
607.00	55910
608.00	53687
609.00	51417
610.00	48882
611.00	46647
612.00	44252
613.00	41926
614.00	39637
615.00	37367
616.00	35242
617.00	33004
618.00	30971
619.00	28899
620.00	26923
621.00	25201
622.00	23212
623.00	21603
624.00	20035
625.00	18550
626.00	17119
627.00	15720
628.00	14548
629.00	13312
630.00	12266
631.00	11232
632.00	10249
633.00	9360.8
634.00	8570.3
635.00	7796.1
636.00	7107.4
637.00	6503.7
638.00	5928.0
639.00	5407.5
640.00	4934.4
641.00	4528.6
642.00	4155.6
643.00	3755.3
644.00	3426.4
645.00	3133.0
646.00	2781.1
647.00	2504.4
648.00	2285.2
649.00	2066.2
650.00	1916.0
651.00	1719.8
652.00	1542.8
653.00	1420.6
654.00	1307.8
655.00	1073.7
656.00	992.22
657.00	985.16
658.00	965.16
659.00	827.13
660.00	771.78
661.00	688.75
662.00	619.93
663.00	558.76
664.00	556.11
665.00	531.80
666.00	460.38
667.00	371.17
668.00	409.52
669.00	389.69
670.00	339.80
671.00	329.42
672.00	298.74
673.00	285.42
674.00	256.33
675.00	274.10
676.00	231.99
677.00	239.69
678.00	203.73
679.00	199.21
680.00	166.39
681.00	169.61
682.00	177.97
683.00	175.47
684.00	147.11
685.00	141.68
686.00	155.97
687.00	164.08
688.00	159.37
689.00	136.58
690.00	140.45
691.00	137.99
692.00	110.03
693.00	138.82
694.00	144.90
695.00	133.94
696.00	133.98
697.00	137.78
698.00	115.34
699.00	105.11
700.00	140.20
