Wavelength (nm)	H12 abs e
313.50	2660.4
313.75	2532.7
314.00	2328.6
314.25	2381.8
314.50	2792.4
314.75	2487.6
315.00	2515.2
315.25	2534.4
315.50	2548.9
315.75	2631.7
316.00	2437.1
316.25	2543.5
316.50	2344.1
316.75	2470.4
317.00	2158.5
317.25	2450.5
317.50	2372.0
317.75	2494.3
318.00	2415.2
318.25	2401.0
318.50	2134.6
318.75	2369.0
319.00	2251.1
319.25	2292.9
319.50	2183.7
319.75	2181.7
320.00	2373.7
320.25	2348.1
320.50	2185.1
320.75	2257.9
321.00	2627.7
321.25	2304.3
321.50	2157.8
321.75	2161.5
322.00	2272.3
322.25	2472.8
322.50	2334.3
322.75	2145.3
323.00	2351.2
323.25	2025.1
323.50	2213.1
323.75	2341.7
324.00	2093.8
324.25	2248.1
324.50	2127.5
324.75	2149.1
325.00	2255.2
325.25	2169.3
325.50	2138.3
325.75	2179.4
326.00	2036.2
326.25	2259.2
326.50	2177.0
326.75	2057.1
327.00	2010.3
327.25	2234.3
327.50	2120.8
327.75	2156.1
328.00	2219.1
328.25	1906.2
328.50	2122.4
328.75	1964.8
329.00	1984.7
329.25	2046.0
329.50	1961.8
329.75	2142.3
330.00	1897.4
330.25	2000.5
330.50	2042.6
330.75	1882.9
331.00	1865.8
331.25	2033.2
331.50	1908.9
331.75	2012.6
332.00	2033.2
332.25	1887.7
332.50	1954.4
332.75	1968.5
333.00	2057.4
333.25	1939.2
333.50	1945.3
333.75	1821.6
334.00	1894.7
334.25	2082.7
334.50	2016.0
334.75	1896.4
335.00	2067.2
335.25	1872.2
335.50	2057.4
335.75	2105.3
336.00	2098.9
336.25	1981.3
336.50	2097.5
336.75	1978.9
337.00	1906.5
337.25	2164.9
337.50	2253.1
337.75	2123.5
338.00	2226.9
338.25	2124.5
338.50	2055.1
338.75	2188.8
339.00	2274.4
339.25	2294.9
339.50	2415.5
339.75	2414.8
340.00	2421.6
340.25	2361.6
340.50	2370.4
340.75	2381.1
341.00	2435.7
341.25	2483.5
341.50	2493.6
341.75	2630.4
342.00	2806.2
342.25	2710.9
342.50	2579.2
342.75	2709.9
343.00	2776.6
343.25	2775.2
343.50	2851.7
343.75	2786.0
344.00	2808.9
344.25	3013.4
344.50	2937.6
344.75	2957.1
345.00	3127.6
345.25	3065.6
345.50	3146.1
345.75	3203.4
346.00	3176.8
346.25	3193.3
346.50	3322.9
346.75	3319.6
347.00	3386.9
347.25	3483.3
347.50	3486.0
347.75	3459.7
348.00	3542.9
348.25	3624.8
348.50	3629.5
348.75	3656.4
349.00	3763.9
349.25	3776.3
349.50	3905.7
349.75	3897.3
350.00	3964.6
350.25	4142.5
350.50	4016.5
350.75	4065.3
351.00	4238.1
351.25	4175.2
351.50	4256.0
351.75	4414.3
352.00	4465.5
352.25	4364.5
352.50	4476.0
352.75	4552.1
353.00	4694.9
353.25	4825.9
353.50	4831.0
353.75	4879.2
354.00	4829.6
354.25	4861.3
354.50	4972.8
354.75	5148.3
355.00	5177.3
355.25	5206.2
355.50	5331.2
355.75	5484.5
356.00	5341.6
356.25	5526.6
356.50	5567.0
356.75	5766.7
357.00	5734.1
357.25	5886.3
357.50	5939.5
357.75	6084.4
358.00	6172.3
358.25	6119.4
358.50	6228.5
358.75	6452.2
359.00	6293.9
359.25	6394.3
359.50	6591.0
359.75	6727.4
360.00	6714.3
360.25	6884.0
360.50	7021.1
360.75	7012.4
361.00	7179.5
361.25	7254.2
361.50	7132.6
361.75	7277.5
362.00	7368.1
362.25	7540.2
362.50	7497.8
362.75	7634.5
363.00	7771.6
363.25	7743.0
363.50	7966.3
363.75	7973.4
364.00	8158.0
364.25	8253.6
364.50	8299.8
364.75	8402.5
365.00	8569.9
365.25	8547.0
365.50	8565.6
365.75	8630.2
366.00	8837.4
366.25	9003.8
366.50	9098.4
366.75	9205.6
367.00	9281.3
367.25	9340.6
367.50	9544.1
367.75	9625.9
368.00	9678.1
368.25	9860.0
368.50	9917.6
368.75	10008
369.00	10159
369.25	10208
369.50	10283
369.75	10528
370.00	10547
370.25	10707
370.50	10798
370.75	10870
371.00	10973
371.25	11125
371.50	11252
371.75	11371
372.00	11443
372.25	11617
372.50	11743
372.75	11852
373.00	11869
373.25	12026
373.50	12174
373.75	12345
374.00	12485
374.25	12475
374.50	12605
374.75	12754
375.00	12634
375.25	12856
375.50	12858
375.75	13055
376.00	13149
376.25	13531
376.50	13631
376.75	13799
377.00	13823
377.25	14060
377.50	14148
377.75	14416
378.00	14327
378.25	14644
378.50	14606
378.75	14860
379.00	14854
379.25	15133
379.50	15250
379.75	15372
380.00	15545
380.25	15880
380.50	15941
380.75	15870
381.00	16186
381.25	16248
381.50	16388
381.75	16631
382.00	16696
382.25	16879
382.50	16995
382.75	17291
383.00	17325
383.25	17501
383.50	17728
383.75	17939
384.00	17967
384.25	18075
384.50	18334
384.75	18347
385.00	18666
385.25	18667
385.50	19051
385.75	19117
386.00	19322
386.25	19460
386.50	19594
386.75	19822
387.00	19863
387.25	20152
387.50	20235
387.75	20395
388.00	20573
388.25	20667
388.50	20843
388.75	20978
389.00	21275
389.25	21371
389.50	21573
389.75	21858
390.00	21786
390.25	21950
390.50	22211
390.75	22277
391.00	22536
391.25	22655
391.50	22707
391.75	23019
392.00	23182
392.25	23258
392.50	23526
392.75	23669
393.00	23807
393.25	24093
393.50	24057
393.75	24194
394.00	24596
394.25	24550
394.50	24856
394.75	24970
395.00	25167
395.25	25299
395.50	25566
395.75	25600
396.00	25865
396.25	25961
396.50	26242
396.75	26212
397.00	26551
397.25	26642
397.50	26772
397.75	27050
398.00	27246
398.25	27382
398.50	27440
398.75	27634
399.00	27789
399.25	27854
399.50	28120
399.75	28235
400.00	28319
400.25	28539
400.50	28711
400.75	28931
401.00	29019
401.25	29106
401.50	29317
401.75	29549
402.00	29539
402.25	29849
402.50	29986
402.75	30051
403.00	30176
403.25	30497
403.50	30650
403.75	30705
404.00	30972
404.25	31378
404.50	31351
404.75	31464
405.00	31494
405.25	31613
405.50	31896
405.75	32026
406.00	32188
406.25	32418
406.50	32486
406.75	32845
407.00	32929
407.25	33020
407.50	33105
407.75	33348
408.00	33466
408.25	33642
408.50	33745
408.75	33955
409.00	34083
409.25	34216
409.50	34481
409.75	34525
410.00	34688
410.25	34859
410.50	35117
410.75	35297
411.00	35124
411.25	35519
411.50	35629
411.75	35725
412.00	35977
412.25	36062
412.50	36262
412.75	36411
413.00	36636
413.25	36690
413.50	36794
413.75	36995
414.00	37097
414.25	37174
414.50	37307
414.75	37368
415.00	37356
415.25	37527
415.50	37684
415.75	37718
416.00	37949
416.25	38165
416.50	38208
416.75	38175
417.00	38515
417.25	38447
417.50	38620
417.75	38684
418.00	38662
418.25	39056
418.50	39114
418.75	39181
419.00	39320
419.25	39322
419.50	39446
419.75	39540
420.00	39462
420.25	39704
420.50	39834
420.75	39902
421.00	39916
421.25	40199
421.50	40078
421.75	40356
422.00	40317
422.25	40523
422.50	40427
422.75	40621
423.00	40492
423.25	40687
423.50	40833
423.75	40832
424.00	40958
424.25	40955
424.50	41083
424.75	41249
425.00	41120
425.25	41194
425.50	41238
425.75	41206
426.00	41215
426.25	41452
426.50	41411
426.75	41449
427.00	41494
427.25	41597
427.50	41729
427.75	41633
428.00	41673
428.25	41822
428.50	41824
428.75	41914
429.00	42067
429.25	41905
429.50	41991
429.75	42165
430.00	42173
430.25	42218
430.50	42226
430.75	42376
431.00	42401
431.25	42444
431.50	42295
431.75	42489
432.00	42473
432.25	42479
432.50	42590
432.75	42656
433.00	42713
433.25	42854
433.50	42898
433.75	42936
434.00	42913
434.25	43076
434.50	42973
434.75	43013
435.00	42995
435.25	43011
435.50	43163
435.75	43170
436.00	43197
436.25	43248
436.50	43416
436.75	43489
437.00	43558
437.25	43506
437.50	43700
437.75	43566
438.00	43727
438.25	43684
438.50	43808
438.75	43740
439.00	43873
439.25	43786
439.50	43795
439.75	44000
440.00	43893
440.25	43958
440.50	44098
440.75	44128
441.00	44183
441.25	44155
441.50	43978
441.75	44112
442.00	44139
442.25	44262
442.50	44152
442.75	44166
443.00	44282
443.25	44218
443.50	44260
443.75	44147
444.00	44213
444.25	43990
444.50	44201
444.75	44300
445.00	44065
445.25	44056
445.50	43976
445.75	43992
446.00	44032
446.25	43918
446.50	43988
446.75	43882
447.00	43838
447.25	43793
447.50	43894
447.75	43581
448.00	43638
448.25	43504
448.50	43508
448.75	43407
449.00	43171
449.25	43268
449.50	43010
449.75	42997
450.00	42875
450.25	42733
450.50	42549
450.75	42549
451.00	42414
451.25	42222
451.50	41972
451.75	41971
452.00	41646
452.25	41472
452.50	41327
452.75	41221
453.00	40969
453.25	40712
453.50	40493
453.75	40268
454.00	40066
454.25	39844
454.50	39584
454.75	39657
455.00	39401
455.25	39361
455.50	38981
455.75	38529
456.00	38259
456.25	38059
456.50	37845
456.75	37461
457.00	37195
457.25	36912
457.50	36588
457.75	36212
458.00	35851
458.25	35598
458.50	35225
458.75	34990
459.00	34610
459.25	34175
459.50	33764
459.75	33428
460.00	33098
460.25	32626
460.50	32198
460.75	31816
461.00	31458
461.25	30904
461.50	30531
461.75	30088
462.00	29696
462.25	29332
462.50	28862
462.75	28504
463.00	28012
463.25	27665
463.50	27186
463.75	26757
464.00	26307
464.25	25889
464.50	25463
464.75	25108
465.00	24639
465.25	24151
465.50	23709
465.75	23295
466.00	22912
466.25	22461
466.50	22014
466.75	21703
467.00	21243
467.25	20687
467.50	20316
467.75	19997
468.00	19574
468.25	19163
468.50	18680
468.75	18302
469.00	17959
469.25	17486
469.50	17033
469.75	16622
470.00	16285
470.25	15996
470.50	15558
470.75	15209
471.00	14821
471.25	14432
471.50	14067
471.75	13664
472.00	13262
472.25	12951
472.50	12614
472.75	12339
473.00	11966
473.25	11674
473.50	11304
473.75	10960
474.00	10710
474.25	10421
474.50	10072
474.75	9947.3
475.00	9564.0
475.25	9240.9
475.50	8899.0
475.75	8550.7
476.00	8239.5
476.25	7952.8
476.50	7608.6
476.75	7411.2
477.00	7119.8
477.25	7006.0
477.50	6755.7
477.75	6452.2
478.00	6352.2
478.25	6066.5
478.50	5924.4
478.75	5655.2
479.00	5455.8
479.25	5297.9
479.50	5146.9
479.75	4968.4
480.00	4716.5
480.25	4651.8
480.50	4501.9
480.75	4377.9
481.00	4173.8
481.25	4071.4
481.50	3921.2
481.75	3792.2
482.00	3661.8
482.25	3440.5
482.50	3304.1
482.75	3238.4
483.00	3106.7
483.25	3026.5
483.50	2848.3
483.75	2885.1
484.00	2642.9
484.25	2597.1
484.50	2456.9
484.75	2362.3
485.00	2303.7
485.25	2258.2
485.50	2076.6
485.75	1956.4
486.00	1925.7
486.25	1818.3
486.50	1827.4
486.75	1730.4
487.00	1686.6
487.25	1601.0
487.50	1487.2
487.75	1450.1
488.00	1350.1
488.25	1375.7
488.50	1295.2
488.75	1303.6
489.00	1100.1
489.25	1148.6
489.50	1168.2
489.75	1086.0
490.00	1010.2
490.25	981.22
490.50	865.68
490.75	878.82
491.00	801.68
491.25	791.92
491.50	741.39
491.75	797.31
492.00	664.93
492.25	657.52
492.50	695.24
492.75	610.36
493.00	539.96
493.25	555.79
493.50	569.94
493.75	545.01
494.00	483.71
494.25	466.86
494.50	416.34
494.75	482.36
495.00	454.40
495.25	488.08
495.50	440.25
495.75	526.15
496.00	451.37
496.25	394.44
496.50	332.80
496.75	306.86
497.00	339.54
497.25	388.72
497.50	326.40
497.75	239.49
498.00	264.08
498.25	346.95
498.50	240.51
498.75	320.67
499.00	170.78
499.25	255.33
499.50	275.87
499.75	224.67
500.00	301.14
500.25	158.99
500.50	202.44
500.75	132.04
501.00	249.94
501.25	150.57
501.50	258.69
501.75	253.31
502.00	134.72
502.25	210.53
502.50	23.242
502.75	141.81
503.00	111.16
503.25	140.13
503.50	185.26
503.75	171.12
504.00	216.93
504.25	78.147
504.50	139.12
504.75	136.76
505.00	43.116
505.25	64.674
505.50	86.905
505.75	146.53
506.00	176.51
506.25	154.27
506.50	91.958
506.75	90.947
507.00	119.24
507.25	67.032
507.50	132.72
507.75	61.642
508.00	136.42
508.25	72.421
508.50	85.221
508.75	124.63
509.00	51.537
509.25	99.705
509.50	82.526
509.75	112.51
510.00	87.242
510.25	-0.33684
510.50	111.16
510.75	21.895
511.00	-0.33684
511.25	48.505
511.50	133.05
511.75	59.621
512.00	65.347
512.25	131.03
512.50	83.537
512.75	86.905
513.00	6.7368
513.25	154.27
513.50	88.926
513.75	121.60
514.00	129.68
514.25	46.147
514.50	49.516
514.75	116.55
515.00	104.42
515.25	129.01
515.50	23.916
515.75	78.484
516.00	62.989
516.25	117.89
516.50	36.379
516.75	139.79
517.00	41.768
517.25	66.358
517.50	67.032
517.75	46.821
518.00	122.27
518.25	97.684
518.50	152.93
518.75	93.305
519.00	109.14
519.25	87.242
519.50	-11.789
519.75	45.137
520.00	65.347
520.25	91.958
520.50	20.211
520.75	147.54
521.00	185.94
521.25	121.60
521.50	61.642
521.75	66.021
522.00	84.211
522.25	52.547
522.50	103.07
522.75	103.07
523.00	99.705
523.25	99.368
523.50	103.75
523.75	157.31
524.00	75.116
524.25	83.874
524.50	86.232
524.75	69.726
525.00	75.453
525.25	-46.484
525.50	158.65
525.75	52.547
526.00	205.47
526.25	87.579
526.50	112.17
526.75	180.21
527.00	111.16
527.25	117.89
527.50	-22.232
527.75	102.06
528.00	66.358
528.25	81.179
528.50	117.22
528.75	50.189
529.00	97.011
529.25	96.000
529.50	89.263
529.75	77.811
530.00	135.41
530.25	128.34
530.50	49.516
530.75	90.947
531.00	62.316
531.25	115.54
531.50	60.632
531.75	10.779
532.00	166.06
532.25	120.59
532.50	197.39
532.75	61.305
533.00	168.08
533.25	33.347
533.50	133.05
533.75	47.495
534.00	10.779
534.25	141.14
534.50	18.189
534.75	74.442
535.00	43.789
535.25	67.032
535.50	64.000
535.75	91.958
536.00	94.989
536.25	-17.853
536.50	161.35
536.75	76.463
537.00	134.63
537.25	52.884
537.50	28.295
537.75	136.42
538.00	76.126
538.25	175.49
538.50	40.421
538.75	86.905
539.00	89.600
539.25	75.789
539.50	20.211
539.75	-4.3789
540.00	108.13
540.25	74.779
540.50	140.80
540.75	134.06
541.00	32.674
541.25	146.19
541.50	13.474
541.75	109.47
542.00	86.568
542.25	94.316
542.50	81.179
542.75	44.126
543.00	65.347
543.25	-5.7263
543.50	123.28
543.75	47.495
544.00	153.94
544.25	83.200
544.50	5.0526
544.75	73.768
545.00	60.295
545.25	16.168
545.50	-8.0842
545.75	84.211
546.00	69.726
546.25	43.789
546.50	58.274
546.75	35.368
547.00	144.51
547.25	-21.895
547.50	93.642
547.75	11.453
548.00	-21.558
548.25	152.93
548.50	60.968
548.75	82.189
549.00	-33.684
549.25	-72.084
549.50	-14.147
549.75	66.695
550.00	67.032
550.25	2.3579
550.50	170.11
550.75	113.52
551.00	39.074
551.25	-54.905
551.50	-39.411
551.75	62.989
552.00	-9.4316
552.25	88.589
552.50	-9.0947
552.75	134.06
553.00	150.91
553.25	108.80
553.50	37.389
553.75	-80.505
554.00	12.463
554.25	36.379
554.50	115.54
554.75	-12.463
555.00	62.653
555.25	54.568
555.50	146.19
555.75	63.663
556.00	28.295
556.25	55.916
556.50	20.884
556.75	114.19
557.00	68.716
557.25	-1.6842
557.50	65.347
557.75	-16.842
558.00	76.800
558.25	58.274
558.50	85.558
558.75	50.189
559.00	66.021
559.25	130.69
559.50	12.463
559.75	73.768
560.00	99.368
560.25	165.05
560.50	68.379
560.75	-28.632
561.00	44.463
561.25	44.463
561.50	34.695
561.75	-30.989
562.00	104.08
562.25	110.48
562.50	61.642
562.75	65.347
563.00	61.642
563.25	108.13
563.50	-4.7158
563.75	-8.0842
564.00	47.495
564.25	-5.7263
564.50	75.116
564.75	88.589
565.00	58.947
565.25	21.221
565.50	117.89
565.75	90.947
566.00	29.642
566.25	117.22
566.50	17.853
566.75	112.51
567.00	172.13
567.25	180.88
567.50	-41.432
567.75	22.568
568.00	10.105
568.25	42.779
568.50	54.232
568.75	7.7474
569.00	29.642
569.25	121.60
569.50	100.38
569.75	59.621
570.00	144.51
570.25	-5.7263
570.50	15.832
570.75	72.084
571.00	39.747
571.25	-7.0737
571.50	103.07
571.75	126.65
572.00	32.337
572.25	111.83
572.50	-37.726
572.75	-61.642
573.00	33.347
573.25	31.326
573.50	18.863
573.75	51.874
574.00	11.453
574.25	105.77
574.50	17.179
574.75	9.4316
575.00	7.0737
575.25	99.705
575.50	45.474
575.75	184.59
576.00	42.779
576.25	24.589
576.50	47.495
576.75	14.484
577.00	35.368
577.25	-41.768
577.50	28.295
577.75	31.663
578.00	128.00
578.25	105.09
578.50	91.958
578.75	49.179
579.00	9.0947
579.25	-24.253
579.50	11.116
579.75	15.832
580.00	69.726
580.25	143.16
580.50	96.000
580.75	-25.600
581.00	137.77
581.25	69.389
581.50	70.400
581.75	59.958
582.00	95.663
582.25	77.811
582.50	103.41
582.75	110.48
583.00	-61.642
583.25	93.979
583.50	93.305
583.75	108.80
584.00	66.021
584.25	24.926
584.50	38.063
584.75	-9.0947
585.00	93.979
585.25	103.07
585.50	74.105
585.75	170.44
586.00	148.88
586.25	84.211
586.50	-19.200
586.75	37.053
587.00	25.600
587.25	34.358
587.50	40.421
587.75	29.305
588.00	129.01
588.25	69.053
588.50	177.85
588.75	30.316
589.00	116.21
589.25	1.3474
589.50	91.958
589.75	84.211
590.00	62.989
590.25	107.45
590.50	8.4211
590.75	76.126
591.00	19.874
591.25	73.095
591.50	17.516
591.75	25.937
592.00	100.72
592.25	33.011
592.50	91.284
592.75	46.484
593.00	64.337
593.25	44.800
593.50	22.232
593.75	35.032
594.00	87.579
594.25	120.93
594.50	46.821
594.75	-30.653
595.00	137.43
595.25	-3.7053
595.50	52.547
595.75	60.295
596.00	48.505
596.25	101.05
596.50	53.221
596.75	86.905
597.00	-33.011
597.25	27.284
597.50	67.368
597.75	114.86
598.00	22.232
598.25	66.695
598.50	121.94
598.75	51.200
599.00	40.421
599.25	4.3790
599.50	126.32
599.75	61.979
600.00	142.82
