200	0.20298
201	0.19046
202	0.17953
203	0.17271
204	0.16736
205	0.16132
206	0.1576
207	0.15425
208	0.14926
209	0.14326
210	0.13983
211	0.13481
212	0.13123
213	0.1273
214	0.12257
215	0.12107
216	0.11705
217	0.11452
218	0.11341
219	0.11189
220	0.10974
221	0.10814
222	0.10825
223	0.10799
224	0.10881
225	0.10816
226	0.10831
227	0.10966
228	0.11015
229	0.11129
230	0.11334
231	0.11481
232	0.1144
233	0.11505
234	0.11483
235	0.11454
236	0.11519
237	0.11654
238	0.11761
239	0.11945
240	0.12265
241	0.12472
242	0.12838
243	0.13061
244	0.13408
245	0.13773
246	0.14045
247	0.14374
248	0.14756
249	0.15075
250	0.15501
251	0.15784
252	0.16165
253	0.16358
254	0.16609
255	0.16734
256	0.16985
257	0.17166
258	0.17102
259	0.17125
260	0.17151
261	0.17005
262	0.16849
263	0.16582
264	0.16342
265	0.15977
266	0.15551
267	0.15006
268	0.14428
269	0.13795
270	0.13228
271	0.12583
272	0.11955
273	0.11482
274	0.10796
275	0.1027
276	0.09908
277	0.09422
278	0.09063
279	0.08849
280	0.08506
281	0.08331
282	0.08152
283	0.07914
284	0.07756
285	0.07721
286	0.07613
287	0.07533
288	0.076
289	0.07396
290	0.07387
291	0.07447
292	0.07487
293	0.07413
294	0.07466
295	0.07385
296	0.0733
297	0.07453
298	0.07456
299	0.07258
300	0.07267
301	0.07242
302	0.07157
303	0.0716
304	0.07081
305	0.06881
306	0.06825
307	0.06732
308	0.06566
309	0.06438
310	0.06248
311	0.05913
312	0.05793
313	0.05592
314	0.05505
315	0.05196
316	0.04954
317	0.04791
318	0.0451
319	0.04291
320	0.0417
321	0.03921
322	0.03676
323	0.0347
324	0.032
325	0.02887
326	0.0262
327	0.02473
328	0.02253
329	0.02049
330	0.01922
331	0.01654
332	0.01481
333	0.01387
334	0.01289
335	0.01122
336	0.00989
337	0.01144
338	0.0101
339	0.01022
340	0.00988
341	0.00909
342	0.00826
343	0.00808
344	0.00856
345	0.00832
346	0.00855
347	0.00893
348	0.00874
349	0.00939
350	0.01039
351	0.01074
352	0.01021
353	0.00951
354	0.01146
355	0.01158
356	0.01117
357	0.01172
358	0.01243
359	0.01406
360	0.01413
361	0.01526
362	0.01327
363	0.01495
364	0.01748
365	0.01722
366	0.01644
367	0.01778
368	0.01862
369	0.01907
370	0.01997
371	0.0215
372	0.02267
373	0.02312
374	0.02502
375	0.02668
376	0.0281
377	0.02899
378	0.0297
379	0.0328
380	0.03432
381	0.03585
382	0.03813
383	0.0405
384	0.04143
385	0.04377
386	0.04658
387	0.0501
388	0.05289
389	0.05505
390	0.05916
391	0.0616
392	0.06511
393	0.06985
394	0.07301
395	0.07737
396	0.08046
397	0.08554
398	0.09123
399	0.09573
400	0.10077
401	0.10574
402	0.11265
403	0.11831
404	0.12452
405	0.13094
406	0.13841
407	0.14644
408	0.15381
409	0.16144
410	0.17003
411	0.18025
412	0.18917
413	0.19961
414	0.20894
415	0.21949
416	0.23115
417	0.2417
418	0.25464
419	0.2674
420	0.27922
421	0.29233
422	0.30608
423	0.32062
424	0.33378
425	0.34796
426	0.36299
427	0.37765
428	0.39191
429	0.40788
430	0.42517
431	0.44119
432	0.45706
433	0.47532
434	0.49261
435	0.51129
436	0.52905
437	0.55036
438	0.57037
439	0.59234
440	0.61302
441	0.6355
442	0.65745
443	0.67819
444	0.70041
445	0.72082
446	0.74174
447	0.7621
448	0.78338
449	0.80145
450	0.81932
451	0.83394
452	0.84842
453	0.86073
454	0.8719
455	0.88248
456	0.89093
457	0.89833
458	0.90398
459	0.91014
460	0.91495
461	0.91834
462	0.92354
463	0.92905
464	0.93455
465	0.94018
466	0.94506
467	0.95145
468	0.95856
469	0.96665
470	0.97373
471	0.98032
472	0.98827
473	0.99322
474	0.99838
475	1
476	0.99964
477	0.9972
478	0.99057
479	0.98125
480	0.96745
481	0.94882
482	0.92628
483	0.89973
484	0.86762
485	0.83271
486	0.7938
487	0.7509
488	0.70578
489	0.65927
490	0.6129
491	0.56477
492	0.51623
493	0.46983
494	0.42594
495	0.38506
496	0.34482
497	0.30566
498	0.27104
499	0.2393
500	0.20819
501	0.18094
502	0.15751
503	0.13616
504	0.11786
505	0.10149
506	0.08531
507	0.07314
508	0.0635
509	0.05467
510	0.04541
511	0.03949
512	0.03388
513	0.02873
514	0.02358
515	0.02058
516	0.01728
517	0.01505
518	0.01272
519	0.01146
520	0.00882
521	0.00788
522	0.00583
523	0.00636
524	0.00535
525	0.00411
526	0.00309
527	0.00387
528	0.00265
529	0.00216
530	0.00237
531	0.00201
532	8.34123E-4
533	9.05199E-4
534	8.31775E-4
535	9.87239E-4
536	0.00205
537	0.00138
538	0.00106
539	0.00117
540	0.00129
541	0.00128
542	0.00174
543	0.00203
544	0.00127
545	0.00127
546	0.00132
547	-9.51186E-4
