Wavelength (nm) FL045 [8] 58554-94-2, 6-phenylflavanone [D]
210.00	28121
211.00	26692
212.00	25270
213.00	23932
214.00	22594
215.00	21256
216.00	19937
217.00	18640
218.00	17343
219.00	16405
220.00	15660
221.00	14915
222.00	14405
223.00	13935
224.00	13609
225.00	13464
226.00	13591
227.00	13813
228.00	14459
229.00	15344
230.00	16525
231.00	18096
232.00	19666
233.00	21164
234.00	22663
235.00	24062
236.00	25325
237.00	26589
238.00	27851
239.00	28973
240.00	30096
241.00	31219
242.00	32179
243.00	33073
244.00	33966
245.00	34860
246.00	35292
247.00	35500
248.00	35353
249.00	35133
250.00	34657
251.00	33764
252.00	32871
253.00	31977
254.00	31098
255.00	30219
256.00	29341
257.00	28462
258.00	27583
259.00	26704
260.00	25827
261.00	24966
262.00	24105
263.00	23244
264.00	22383
265.00	21543
266.00	20738
267.00	19933
268.00	19128
269.00	18323
270.00	17518
271.00	16713
272.00	15916
273.00	15165
274.00	14415
275.00	13664
276.00	12913
277.00	12162
278.00	11416
279.00	10686
280.00	9955.4
281.00	9225.3
282.00	8495.2
283.00	7787.0
284.00	7109.1
285.00	6431.3
286.00	5752.3
287.00	5018.5
288.00	4284.6
289.00	3589.2
290.00	2983.5
291.00	2377.8
292.00	2074.2
293.00	1770.7
294.00	1549.2
295.00	1362.9
296.00	1261.0
297.00	1170.7
298.00	1129.3
299.00	1094.0
300.00	1083.9
301.00	1073.8
302.00	1077.1
303.00	1080.6
304.00	1094.7
305.00	1110.3
306.00	1138.6
307.00	1180.7
308.00	1222.7
309.00	1264.8
310.00	1318.9
311.00	1374.9
312.00	1430.9
313.00	1486.8
314.00	1542.8
315.00	1598.7
316.00	1662.9
317.00	1733.6
318.00	1804.3
319.00	1875.0
320.00	1945.7
321.00	2016.4
322.00	2085.5
323.00	2149.7
324.00	2213.8
325.00	2277.9
326.00	2342.0
327.00	2406.2
328.00	2470.3
329.00	2529.0
330.00	2584.5
331.00	2640.0
332.00	2695.5
333.00	2750.7
334.00	2790.4
335.00	2830.2
336.00	2869.9
337.00	2909.7
338.00	2936.6
339.00	2960.5
340.00	2984.5
341.00	3008.4
342.00	3028.9
343.00	3041.5
344.00	3054.1
345.00	3066.7
346.00	3047.5
347.00	3028.4
348.00	3009.3
349.00	2990.2
350.00	2943.2
351.00	2883.8
352.00	2824.4
353.00	2754.9
354.00	2668.9
355.00	2582.8
356.00	2496.8
357.00	2410.7
358.00	2311.1
359.00	2209.5
360.00	2107.8
361.00	2006.2
362.00	1904.5
363.00	1825.5
364.00	1750.1
365.00	1674.7
366.00	1599.4
367.00	1524.0
368.00	1448.7
369.00	1373.3
370.00	1298.0
371.00	1225.3
372.00	1169.2
373.00	1113.1
374.00	1057.0
375.00	1012.6
