Wavelength (nm)	I09 abs e
386.00	12377
387.00	12410
388.00	12460
389.00	12502
390.00	12497
391.00	12501
392.00	12519
393.00	12522
394.00	12486
395.00	12452
396.00	12444
397.00	12423
398.00	12366
399.00	12309
400.00	12268
401.00	12189
402.00	12111
403.00	12040
404.00	11951
405.00	11863
406.00	11763
407.00	11667
408.00	11562
409.00	11457
410.00	11332
411.00	11211
412.00	11109
413.00	11003
414.00	10868
415.00	10770
416.00	10662
417.00	10578
418.00	10463
419.00	10366
420.00	10265
421.00	10160
422.00	10094
423.00	10020
424.00	9937.1
425.00	9884.4
426.00	9804.1
427.00	9748.7
428.00	9709.6
429.00	9652.0
430.00	9598.6
431.00	9561.4
432.00	9530.0
433.00	9495.6
434.00	9453.2
435.00	9428.7
436.00	9421.2
437.00	9389.8
438.00	9383.9
439.00	9393.5
440.00	9380.4
441.00	9385.1
442.00	9384.0
443.00	9388.2
444.00	9384.1
445.00	9405.9
446.00	9424.7
447.00	9461.2
448.00	9471.8
449.00	9502.0
450.00	9542.9
451.00	9578.7
452.00	9618.0
453.00	9672.1
454.00	9711.3
455.00	9760.0
456.00	9788.0
457.00	9827.7
458.00	9864.7
459.00	9891.3
460.00	9925.1
461.00	9936.9
462.00	9964.5
463.00	9989.5
464.00	10012
465.00	10026
466.00	10022
467.00	10030
468.00	10028
469.00	10004
470.00	10015
471.00	10001
472.00	9974.3
473.00	9982.1
474.00	9933.5
475.00	9920.8
476.00	9898.9
477.00	9864.6
478.00	9865.5
479.00	9829.5
480.00	9818.6
481.00	9779.6
482.00	9740.0
483.00	9715.4
484.00	9668.6
485.00	9650.0
486.00	9604.2
487.00	9558.7
488.00	9526.5
489.00	9496.4
490.00	9459.5
491.00	9447.1
492.00	9412.4
493.00	9382.6
494.00	9345.0
495.00	9333.6
496.00	9327.9
497.00	9302.0
498.00	9283.5
499.00	9254.9
500.00	9251.3
501.00	9269.1
502.00	9281.2
503.00	9287.0
504.00	9319.9
505.00	9340.8
506.00	9401.3
507.00	9390.4
508.00	9504.8
509.00	9534.8
510.00	9601.6
511.00	9732.9
512.00	9832.3
513.00	9904.2
514.00	10039
515.00	10145
516.00	10337
517.00	10500
518.00	10639
519.00	10813
520.00	11001
521.00	11195
522.00	11409
523.00	11633
524.00	11891
525.00	12109
526.00	12375
527.00	12659
528.00	12950
529.00	13200
530.00	13511
531.00	13817
532.00	14139
533.00	14467
534.00	14820
535.00	15136
536.00	15531
537.00	15896
538.00	16299
539.00	16697
540.00	17060
541.00	17489
542.00	17934
543.00	18333
544.00	18739
545.00	19178
546.00	19640
547.00	20150
548.00	20589
549.00	21034
550.00	21512
551.00	22076
552.00	22514
553.00	23015
554.00	23479
555.00	24054
556.00	24510
557.00	25044
558.00	25590
559.00	26066
560.00	26599
561.00	27063
562.00	27569
563.00	28068
564.00	28524
565.00	29084
566.00	29497
567.00	29961
568.00	30379
569.00	30883
570.00	31302
571.00	31620
572.00	31985
573.00	32377
574.00	32740
575.00	33019
576.00	33269
577.00	33601
578.00	33854
579.00	34104
580.00	34304
581.00	34464
582.00	34625
583.00	34756
584.00	34824
585.00	34909
586.00	34943
587.00	35000
588.00	34970
589.00	34988
590.00	34951
591.00	34853
592.00	34761
593.00	34699
594.00	34573
595.00	34429
596.00	34331
597.00	34056
598.00	33950
599.00	33682
600.00	33514
601.00	33287
602.00	33072
603.00	32793
604.00	32589
605.00	32281
606.00	32069
607.00	31745
608.00	31460
609.00	31182
610.00	30884
611.00	30626
612.00	30334
613.00	30001
614.00	29702
615.00	29395
616.00	29092
617.00	28780
618.00	28449
619.00	28086
620.00	27763
621.00	27513
622.00	27128
623.00	26844
624.00	26510
625.00	26161
626.00	25838
627.00	25493
628.00	25206
629.00	24837
630.00	24514
631.00	24207
632.00	23872
633.00	23486
634.00	23115
635.00	22754
636.00	22461
637.00	22114
638.00	21808
639.00	21541
640.00	21255
641.00	20945
642.00	20604
643.00	20303
644.00	19969
645.00	19632
646.00	19391
647.00	19038
648.00	18720
649.00	18464
650.00	18170
651.00	17829
652.00	17580
653.00	17334
654.00	16980
655.00	16776
656.00	16432
657.00	16315
658.00	15999
659.00	15708
660.00	15455
661.00	15177
662.00	14953
663.00	14703
664.00	14437
665.00	14211
666.00	14001
667.00	13781
668.00	13579
669.00	13341
670.00	13109
671.00	12933
672.00	12717
673.00	12502
674.00	12316
675.00	12127
676.00	11936
677.00	11763
678.00	11577
679.00	11396
680.00	11241
681.00	11053
682.00	10884
683.00	10737
684.00	10561
685.00	10410
686.00	10272
687.00	10089
688.00	9943.2
689.00	9798.8
690.00	9658.7
691.00	9513.1
692.00	9386.3
693.00	9252.7
694.00	9113.0
695.00	9006.4
696.00	8857.9
697.00	8729.5
698.00	8605.7
699.00	8493.9
700.00	8363.0
701.00	8236.2
702.00	8141.3
703.00	8030.5
704.00	7915.6
705.00	7774.9
706.00	7688.4
707.00	7584.0
708.00	7457.9
709.00	7387.0
710.00	7292.8
711.00	7177.5
712.00	7065.4
713.00	6978.1
714.00	6893.9
715.00	6802.9
716.00	6704.6
717.00	6610.8
718.00	6532.0
719.00	6438.2
720.00	6342.2
721.00	6270.2
722.00	6179.2
723.00	6098.9
724.00	6018.2
725.00	5931.3
726.00	5852.8
727.00	5756.7
728.00	5689.3
729.00	5606.2
730.00	5548.1
731.00	5460.1
732.00	5392.6
733.00	5330.3
734.00	5261.1
735.00	5175.5
736.00	5126.3
737.00	5046.3
738.00	4970.5
739.00	4920.0
740.00	4830.5
741.00	4762.4
742.00	4711.0
743.00	4645.3
744.00	4582.8
745.00	4530.1
746.00	4447.9
747.00	4399.0
748.00	4328.5
749.00	4263.5
750.00	4220.2
751.00	4162.6
752.00	4102.9
753.00	4042.0
754.00	3989.7
755.00	3920.5
756.00	3876.7
757.00	3827.6
758.00	3765.3
759.00	3714.5
760.00	3662.3
761.00	3604.4
762.00	3552.8
763.00	3511.1
764.00	3457.1
765.00	3413.9
766.00	3344.2
767.00	3296.8
768.00	3269.4
769.00	3222.7
770.00	3181.8
771.00	3141.2
772.00	3086.2
773.00	3038.5
774.00	3000.4
775.00	2951.8
776.00	2931.7
777.00	2860.5
778.00	2811.9
779.00	2799.3
780.00	2752.8
781.00	2711.0
782.00	2670.7
783.00	2626.8
784.00	2599.8
785.00	2552.6
786.00	2514.1
787.00	2469.9
788.00	2443.7
789.00	2417.8
790.00	2389.7
791.00	2351.0
792.00	2310.0
793.00	2283.2
794.00	2254.7
795.00	2198.1
796.00	2178.0
797.00	2143.2
798.00	2131.5
799.00	2089.2
800.00	2044.8
801.00	2004.8
802.00	1980.9
803.00	1955.5
804.00	1920.4
805.00	1890.7
806.00	1870.9
807.00	1843.9
808.00	1825.5
809.00	1790.6
810.00	1761.9
811.00	1742.8
812.00	1707.9
813.00	1686.5
814.00	1663.3
815.00	1630.5
816.00	1611.5
817.00	1606.8
818.00	1579.0
819.00	1527.6
820.00	1508.7
821.00	1490.5
822.00	1467.0
823.00	1435.4
824.00	1412.8
825.00	1403.6
826.00	1355.3
827.00	1351.1
828.00	1325.8
829.00	1315.8
830.00	1292.7
831.00	1282.4
832.00	1236.5
833.00	1234.3
834.00	1205.1
835.00	1193.3
836.00	1157.9
837.00	1149.5
838.00	1122.0
839.00	1104.4
840.00	1097.4
841.00	1082.5
842.00	1082.4
843.00	1030.0
844.00	1009.6
845.00	1007.6
846.00	991.70
847.00	987.52
848.00	951.84
849.00	950.14
850.00	915.38
851.00	911.10
852.00	890.34
853.00	885.20
854.00	837.07
855.00	822.30
856.00	819.13
857.00	805.10
858.00	793.52
859.00	776.58
860.00	768.77
861.00	757.30
862.00	758.50
863.00	731.24
864.00	692.66
865.00	671.01
866.00	664.29
867.00	669.63
868.00	670.37
869.00	655.23
870.00	628.43
871.00	622.84
872.00	593.55
873.00	609.08
874.00	591.08
875.00	575.14
876.00	550.34
877.00	533.08
878.00	545.79
879.00	518.02
880.00	553.74
881.00	507.21
882.00	494.35
883.00	473.35
884.00	466.16
885.00	466.14
886.00	439.81
887.00	456.58
888.00	430.95
889.00	454.25
890.00	425.16
891.00	410.26
892.00	425.80
893.00	408.81
894.00	370.26
895.00	386.82
896.00	390.75
897.00	377.62
898.00	360.88
899.00	359.73
900.00	353.82
901.00	348.11
902.00	335.90
903.00	309.48
904.00	307.43
905.00	296.10
906.00	321.44
907.00	312.79
908.00	305.77
909.00	297.67
910.00	286.19
911.00	280.15
912.00	281.42
913.00	282.18
914.00	254.05
915.00	244.04
916.00	244.06
917.00	260.12
918.00	264.58
919.00	258.07
920.00	234.53
921.00	224.53
922.00	219.14
923.00	245.23
924.00	184.83
925.00	219.42
926.00	194.29
927.00	185.02
928.00	210.59
929.00	202.68
930.00	189.52
931.00	205.87
932.00	161.58
933.00	152.72
934.00	201.87
935.00	196.55
936.00	177.95
937.00	169.80
938.00	156.34
939.00	180.31
940.00	169.03
941.00	174.95
942.00	154.69
943.00	196.93
944.00	148.50
945.00	135.58
946.00	113.09
947.00	154.34
948.00	205.89
949.00	150.88
950.00	149.26
951.00	145.76
952.00	165.68
953.00	127.46
954.00	131.29
955.00	119.21
956.00	145.40
957.00	129.61
958.00	84.843
959.00	133.51
960.00	111.09
961.00	109.50
962.00	169.30
963.00	123.10
964.00	180.80
965.00	61.371
966.00	109.55
967.00	126.37
968.00	164.74
969.00	136.84
970.00	175.09
971.00	90.133
972.00	225.41
973.00	146.97
974.00	138.32
975.00	137.09
976.00	151.48
977.00	124.44
978.00	133.34
979.00	162.05
980.00	44.086
981.00	133.94
982.00	71.056
983.00	160.65
984.00	194.53
985.00	123.98
986.00	81.034
987.00	64.042
988.00	24.044
989.00	24.347
990.00	5.0284
991.00	95.458
992.00	142.09
993.00	34.832
994.00	20.253
995.00	17.823
996.00	23.889
997.00	28.921
998.00	24.440
999.00	116.57
1000.0	93.821
