Wavelength (nm)	K13 abs e
616.00	6404.1
617.00	6588.3
618.00	6793.7
619.00	6951.7
620.00	7190.0
621.00	7274.0
622.00	7581.8
623.00	7748.8
624.00	7952.8
625.00	8149.0
626.00	8383.5
627.00	8629.7
628.00	8829.4
629.00	9152.1
630.00	9360.9
631.00	9644.8
632.00	9868.4
633.00	10205
634.00	10472
635.00	10692
636.00	10992
637.00	11293
638.00	11533
639.00	11874
640.00	12170
641.00	12441
642.00	12785
643.00	13114
644.00	13453
645.00	13689
646.00	14058
647.00	14297
648.00	14654
649.00	14963
650.00	15263
651.00	15574
652.00	15933
653.00	16241
654.00	16481
655.00	16893
656.00	17015
657.00	16933
658.00	17569
659.00	18125
660.00	18448
661.00	18886
662.00	19254
663.00	19596
664.00	20029
665.00	20395
666.00	20723
667.00	21175
668.00	21643
669.00	22006
670.00	22405
671.00	22898
672.00	23393
673.00	23881
674.00	24433
675.00	24913
676.00	25510
677.00	26182
678.00	26852
679.00	27472
680.00	28123
681.00	28822
682.00	29663
683.00	30397
684.00	31173
685.00	31940
686.00	32796
687.00	33749
688.00	34651
689.00	35658
690.00	36635
691.00	37645
692.00	38567
693.00	39699
694.00	40691
695.00	41850
696.00	42971
697.00	44057
698.00	45189
699.00	46359
700.00	47452
701.00	48611
702.00	49836
703.00	50886
704.00	52014
705.00	53136
706.00	54196
707.00	55231
708.00	56213
709.00	57330
710.00	58334
711.00	59245
712.00	60084
713.00	60911
714.00	61666
715.00	62417
716.00	63238
717.00	63804
718.00	64454
719.00	65068
720.00	65541
721.00	66035
722.00	66478
723.00	66995
724.00	67339
725.00	67641
726.00	67953
727.00	68199
728.00	68592
729.00	69015
730.00	69196
731.00	69563
732.00	69889
733.00	70433
734.00	70758
735.00	71160
736.00	71667
737.00	72186
738.00	72748
739.00	73467
740.00	74094
741.00	74991
742.00	76100
743.00	77121
744.00	78208
745.00	79477
746.00	80879
747.00	82341
748.00	83869
749.00	85592
750.00	87402
751.00	89484
752.00	91641
753.00	93930
754.00	96269
755.00	98865
756.00	1.0179e+05
757.00	1.0452e+05
758.00	1.0750e+05
759.00	1.1039e+05
760.00	1.1384e+05
761.00	1.1700e+05
762.00	1.2065e+05
763.00	1.2400e+05
764.00	1.2757e+05
765.00	1.3145e+05
766.00	1.3508e+05
767.00	1.3879e+05
768.00	1.4305e+05
769.00	1.4702e+05
770.00	1.5078e+05
771.00	1.5425e+05
772.00	1.5827e+05
773.00	1.6225e+05
774.00	1.6552e+05
775.00	1.6915e+05
776.00	1.7279e+05
777.00	1.7611e+05
778.00	1.7929e+05
779.00	1.8194e+05
780.00	1.8434e+05
781.00	1.8696e+05
782.00	1.8847e+05
783.00	1.8969e+05
784.00	1.9231e+05
785.00	1.9268e+05
786.00	1.9334e+05
787.00	1.9381e+05
788.00	1.9396e+05
789.00	1.9400e+05
790.00	1.9268e+05
791.00	1.9157e+05
792.00	1.9002e+05
793.00	1.8763e+05
794.00	1.8561e+05
795.00	1.8354e+05
796.00	1.8023e+05
797.00	1.7721e+05
798.00	1.7350e+05
799.00	1.6964e+05
800.00	1.6529e+05
801.00	1.6089e+05
802.00	1.5643e+05
803.00	1.5189e+05
804.00	1.4695e+05
805.00	1.4156e+05
806.00	1.3663e+05
807.00	1.3194e+05
808.00	1.2688e+05
809.00	1.2166e+05
810.00	1.1694e+05
811.00	1.1140e+05
812.00	1.0652e+05
813.00	1.0137e+05
814.00	96597
815.00	92186
816.00	87334
817.00	82439
818.00	78322
819.00	74173
820.00	70040
821.00	65964
822.00	62309
823.00	58781
824.00	55278
825.00	51764
826.00	48624
827.00	45734
828.00	42862
829.00	40172
830.00	37596
831.00	35324
832.00	32875
833.00	30613
834.00	28520
835.00	26664
836.00	25013
837.00	23301
838.00	21689
839.00	20165
840.00	18729
841.00	17413
842.00	16300
843.00	14901
844.00	13894
845.00	12937
846.00	12035
847.00	11113
848.00	10308
849.00	9547.2
850.00	8814.9
851.00	8082.4
852.00	7390.9
853.00	6920.5
854.00	6410.6
855.00	6032.5
856.00	5575.3
857.00	5129.2
858.00	4759.1
859.00	4311.3
860.00	4046.0
861.00	3638.2
862.00	3403.1
863.00	3135.5
864.00	3005.3
865.00	2745.5
866.00	2577.4
867.00	2362.8
868.00	2248.6
869.00	2073.9
870.00	1904.8
871.00	1791.5
872.00	1637.9
873.00	1453.3
874.00	1417.6
875.00	1291.6
876.00	1251.0
877.00	1256.8
878.00	1047.9
879.00	1064.0
880.00	920.00
881.00	1019.9
882.00	945.61
883.00	875.84
884.00	746.75
885.00	849.49
886.00	757.49
887.00	742.99
888.00	661.74
889.00	665.78
890.00	527.05
891.00	653.11
892.00	594.81
893.00	533.66
894.00	501.25
895.00	449.75
896.00	527.33
897.00	502.26
898.00	505.84
899.00	578.74
900.00	472.70
901.00	385.85
902.00	376.57
903.00	359.04
904.00	452.50
905.00	414.13
906.00	522.18
907.00	447.82
908.00	503.36
909.00	428.54
910.00	464.62
911.00	324.70
912.00	346.46
913.00	426.98
914.00	346.65
915.00	355.28
916.00	402.83
917.00	340.13
918.00	283.94
919.00	508.32
920.00	412.47
921.00	398.79
922.00	353.35
923.00	279.62
924.00	338.29
925.00	338.57
926.00	340.49
927.00	344.17
928.00	263.92
929.00	407.88
930.00	381.90
931.00	431.94
932.00	334.80
933.00	536.78
934.00	330.39
935.00	327.37
936.00	418.99
937.00	373.82
938.00	386.58
939.00	310.29
940.00	340.60
941.00	487.11
942.00	358.21
943.00	515.67
944.00	485.46
945.00	409.99
946.00	428.91
947.00	399.99
948.00	474.81
949.00	444.06
950.00	488.58
