Wavelength (nm)	Q16 abs e
417.25	2.8814e+05
417.50	2.9135e+05
417.75	2.9367e+05
418.00	2.9569e+05
418.25	2.9759e+05
418.50	2.9805e+05
418.75	2.9868e+05
419.00	2.9900e+05
419.25	2.9745e+05
419.50	2.9391e+05
419.75	2.9220e+05
420.00	2.8990e+05
420.25	2.8313e+05
420.50	2.7845e+05
420.75	2.7362e+05
421.00	2.6721e+05
421.25	2.5948e+05
421.50	2.5354e+05
421.75	2.4640e+05
422.00	2.3945e+05
422.25	2.3111e+05
422.50	2.2396e+05
422.75	2.1477e+05
423.00	2.0789e+05
423.25	1.9965e+05
423.50	1.9188e+05
423.75	1.8453e+05
424.00	1.7687e+05
424.25	1.7002e+05
424.50	1.6239e+05
424.75	1.5595e+05
425.00	1.4825e+05
425.25	1.4186e+05
425.50	1.3573e+05
425.75	1.2967e+05
426.00	1.2350e+05
426.25	1.1708e+05
426.50	1.1203e+05
426.75	1.0715e+05
427.00	1.0136e+05
427.25	95910
427.50	91549
427.75	86536
428.00	83025
428.25	77266
428.50	73864
428.75	69605
429.00	66247
429.25	62209
429.50	58895
429.75	55927
430.00	53319
430.25	50275
430.50	47288
430.75	45348
431.00	42469
431.25	40731
431.50	38279
431.75	36196
432.00	34438
432.25	31850
432.50	30906
432.75	29483
433.00	27110
433.25	25963
433.50	24706
433.75	24145
434.00	22309
434.25	21455
434.50	20426
434.75	18926
435.00	17677
435.25	17375
435.50	15723
435.75	14855
436.00	14232
436.25	13373
436.50	13131
436.75	12448
437.00	12716
437.25	11829
437.50	11137
437.75	10590
438.00	10331
438.25	10057
438.50	9032.8
438.75	9777.1
439.00	9453.1
439.25	8496.6
439.50	8842.4
439.75	7680.0
440.00	8137.1
440.25	8278.0
440.50	7519.5
440.75	7099.8
441.00	6561.3
441.25	6747.9
441.50	6344.0
441.75	6478.0
442.00	6110.6
442.25	5772.7
442.50	5704.2
442.75	5458.1
443.00	5342.5
443.25	5480.1
443.50	5357.8
443.75	5075.6
444.00	5236.5
444.25	4545.0
444.50	4680.7
444.75	4718.0
445.00	4424.6
445.25	4215.6
445.50	4376.7
445.75	3913.7
446.00	3922.6
446.25	4024.5
446.50	3724.8
446.75	3839.5
447.00	3603.3
447.25	2884.0
447.50	3541.4
447.75	3818.1
448.00	3491.6
448.25	3146.9
448.50	2908.4
448.75	3196.5
449.00	2944.6
449.25	3308.4
449.50	3118.9
449.75	2710.4
450.00	2731.6
450.25	2672.6
450.50	3092.0
450.75	2126.7
451.00	2674.5
451.25	2947.8
451.50	2737.3
451.75	2275.1
452.00	2465.5
452.25	2165.3
452.50	2328.2
452.75	2853.3
453.00	2245.0
453.25	2264.5
453.50	2566.6
453.75	2532.3
454.00	2253.5
454.25	2132.1
454.50	2733.3
454.75	2291.7
455.00	2284.9
455.25	2204.8
455.50	2364.2
455.75	2217.9
456.00	2252.0
456.25	2502.4
456.50	2127.0
456.75	2051.7
457.00	1982.4
457.25	2045.5
457.50	2047.3
457.75	1880.4
458.00	2264.6
458.25	2032.6
458.50	2028.0
458.75	2428.0
459.00	2191.2
459.25	2100.3
459.50	1777.0
459.75	2014.0
460.00	1969.5
460.25	1810.2
460.50	2244.4
460.75	2020.8
461.00	2314.6
461.25	2010.2
461.50	2359.5
461.75	2209.9
462.00	2271.1
462.25	1646.8
462.50	1817.2
462.75	1848.6
463.00	2208.6
463.25	2224.5
463.50	1659.7
463.75	2059.3
464.00	1748.6
464.25	1553.5
464.50	1893.5
464.75	1837.8
465.00	2215.6
465.25	1719.9
465.50	1976.4
465.75	2116.8
466.00	1770.6
466.25	1939.3
466.50	1824.2
466.75	1949.3
467.00	1976.5
467.25	1932.8
467.50	2070.4
467.75	1800.5
468.00	2205.6
468.25	2110.4
468.50	1806.8
468.75	2052.6
469.00	2264.6
469.25	2086.0
469.50	1795.2
469.75	1603.5
470.00	2127.2
470.25	1993.0
470.50	1926.8
470.75	1965.0
471.00	2148.8
471.25	2141.2
471.50	2272.8
471.75	2149.7
472.00	1920.7
472.25	2231.7
472.50	2361.4
472.75	2199.5
473.00	2528.7
473.25	2134.2
473.50	2065.7
473.75	2372.5
474.00	2369.3
474.25	2512.0
474.50	2099.0
474.75	2175.7
475.00	2577.9
475.25	1970.9
475.50	1881.9
475.75	2338.5
476.00	2285.1
476.25	2219.8
476.50	1868.7
476.75	2456.0
477.00	2298.2
477.25	2582.1
477.50	2014.4
477.75	2044.7
478.00	2298.3
478.25	2601.2
478.50	2484.6
478.75	2331.3
479.00	2425.2
479.25	2048.5
479.50	2219.2
479.75	2538.4
480.00	2475.7
480.25	2509.0
480.50	2662.9
480.75	2552.9
481.00	2779.3
481.25	2618.0
481.50	2371.6
481.75	2415.5
482.00	2362.5
482.25	2522.5
482.50	2182.3
482.75	2512.8
483.00	2504.5
483.25	2330.9
483.50	2455.4
483.75	2523.8
484.00	2574.9
484.25	2029.4
484.50	2194.6
484.75	2304.4
485.00	2686.0
485.25	2230.8
485.50	2352.5
485.75	2405.7
486.00	2481.0
486.25	2403.8
486.50	2469.5
486.75	2334.7
487.00	2269.8
487.25	2386.2
487.50	2302.7
487.75	2293.0
488.00	2538.5
488.25	2701.0
488.50	2563.0
488.75	2686.6
489.00	2819.3
489.25	2397.5
489.50	2601.4
489.75	2855.6
490.00	2967.1
490.25	2885.5
490.50	2691.7
490.75	2666.5
491.00	3058.9
491.25	2809.0
491.50	3047.2
491.75	3167.4
492.00	3016.5
492.25	3030.3
492.50	2968.4
492.75	3294.8
493.00	3251.8
493.25	3735.6
493.50	3336.4
493.75	3377.5
494.00	3725.4
494.25	3749.8
494.50	3895.0
494.75	3847.1
495.00	3830.8
495.25	4139.4
495.50	4324.3
495.75	4464.6
496.00	4765.7
496.25	5264.5
496.50	4708.4
496.75	5428.8
497.00	5518.7
497.25	6086.8
497.50	5914.7
497.75	5866.4
498.00	6088.8
498.25	6346.8
498.50	6777.3
498.75	7293.1
499.00	7332.7
499.25	7621.7
499.50	7955.8
499.75	8235.6
500.00	8137.3
500.25	8544.1
500.50	8818.6
500.75	8754.0
501.00	9121.4
501.25	9737.6
501.50	9547.0
501.75	9690.6
502.00	10192
502.25	10265
502.50	10613
502.75	10856
503.00	11251
503.25	11176
503.50	11534
503.75	11693
504.00	11958
504.25	12043
504.50	12203
504.75	12617
505.00	12619
505.25	13094
505.50	13421
505.75	13240
506.00	13343
506.25	13542
506.50	14367
506.75	13836
507.00	14202
507.25	14710
507.50	14838
507.75	14699
508.00	15214
508.25	15351
508.50	15430
508.75	15667
509.00	15936
509.25	16424
509.50	16563
509.75	16812
510.00	16790
510.25	17078
510.50	17262
510.75	17297
511.00	17392
511.25	17689
511.50	17741
511.75	18008
512.00	17811
512.25	18064
512.50	18047
512.75	17710
513.00	17398
513.25	17751
513.50	17257
513.75	17476
514.00	17384
514.25	17060
514.50	17420
514.75	17603
515.00	17009
515.25	16410
515.50	16816
515.75	16378
516.00	16049
516.25	16109
516.50	16072
516.75	15677
517.00	15757
517.25	15469
517.50	15057
517.75	14701
518.00	14563
518.25	14640
518.50	14710
518.75	14040
519.00	13936
519.25	14067
519.50	13697
519.75	12966
520.00	12821
520.25	12721
520.50	12202
520.75	12120
521.00	11786
521.25	11659
521.50	11115
521.75	11219
522.00	10720
522.25	10238
522.50	9947.1
522.75	9643.9
523.00	9635.0
523.25	9367.7
523.50	9210.4
523.75	9001.6
524.00	8970.0
524.25	8840.3
524.50	8025.6
524.75	7427.3
525.00	7492.6
525.25	7442.1
525.50	6888.8
525.75	6872.3
526.00	6951.6
526.25	6568.5
526.50	6329.4
526.75	5972.4
527.00	6009.9
527.25	5509.8
527.50	5675.4
527.75	5179.7
528.00	5042.1
528.25	5033.4
528.50	5276.0
528.75	4709.7
529.00	4618.6
529.25	4307.3
529.50	4543.3
529.75	4130.3
530.00	4447.9
530.25	3848.2
530.50	3560.3
530.75	3766.1
531.00	3626.6
531.25	3652.9
531.50	3670.3
531.75	3143.5
532.00	3337.2
532.25	2971.8
532.50	3048.3
532.75	3041.1
533.00	3154.1
533.25	3079.2
533.50	3077.1
533.75	2336.4
534.00	2560.1
534.25	2784.6
534.50	2239.1
534.75	2542.9
535.00	2716.9
535.25	2416.6
535.50	2561.6
535.75	2525.1
536.00	2689.0
536.25	2459.8
536.50	2412.7
536.75	2408.1
537.00	2042.8
537.25	2159.4
537.50	2352.7
537.75	2577.9
538.00	2715.2
538.25	2502.0
538.50	2300.4
538.75	2401.5
539.00	2291.1
539.25	2110.4
539.50	2537.6
539.75	2432.2
540.00	2222.4
540.25	2366.3
540.50	2463.4
540.75	2202.7
541.00	2515.3
541.25	2754.1
541.50	2366.5
541.75	2143.3
542.00	2580.9
542.25	2430.3
542.50	2182.9
542.75	2009.3
543.00	2383.0
543.25	2012.5
543.50	2492.6
543.75	2435.8
544.00	2292.5
544.25	2180.8
544.50	2511.9
544.75	1939.4
545.00	2218.6
545.25	1954.6
545.50	2320.3
545.75	2073.5
546.00	2055.9
546.25	2068.7
546.50	1953.3
546.75	2095.0
547.00	1903.3
547.25	1864.5
547.50	2063.2
547.75	2114.0
548.00	2094.1
548.25	2133.3
548.50	1963.7
548.75	1915.4
549.00	1776.1
549.25	1767.4
549.50	1507.7
549.75	2031.4
550.00	1647.4
550.25	1803.0
550.50	1554.8
550.75	1814.3
551.00	1608.8
551.25	1624.7
551.50	1680.1
551.75	1477.6
552.00	1895.2
552.25	1479.7
552.50	1259.7
552.75	1446.5
553.00	1675.6
553.25	1428.2
553.50	1494.8
553.75	1345.5
554.00	1307.0
554.25	1375.7
554.50	1466.8
554.75	1040.5
555.00	1347.7
555.25	1292.5
555.50	1431.8
555.75	1324.8
556.00	995.47
556.25	1064.9
556.50	1307.0
556.75	885.11
557.00	1329.6
557.25	1227.3
557.50	1090.9
557.75	514.86
558.00	1099.4
558.25	1350.0
558.50	950.80
558.75	791.79
559.00	808.83
559.25	1410.8
559.50	1182.5
559.75	1077.1
560.00	906.12
560.25	1070.4
560.50	859.75
560.75	782.33
561.00	1510.1
561.25	1055.3
561.50	884.54
561.75	718.35
562.00	1031.2
562.25	745.42
562.50	724.60
562.75	977.67
563.00	835.52
563.25	1331.3
563.50	1128.2
563.75	924.48
564.00	817.73
564.25	859.56
564.50	758.29
564.75	897.42
565.00	634.12
565.25	790.85
565.50	941.33
565.75	789.52
566.00	689.96
566.25	880.57
566.50	1083.1
566.75	874.70
567.00	1162.0
567.25	1028.6
567.50	964.61
567.75	747.88
568.00	706.61
568.25	1104.9
568.50	909.15
568.75	569.19
569.00	677.84
569.25	1203.5
569.50	1164.7
569.75	998.69
570.00	959.12
570.25	843.47
570.50	1147.1
570.75	901.58
571.00	1326.5
571.25	1309.5
571.50	1031.1
571.75	1211.1
572.00	1330.1
572.25	1313.9
572.50	1400.4
572.75	1615.2
573.00	1505.8
573.25	1266.2
573.50	1428.7
573.75	1467.6
574.00	1289.4
574.25	1337.9
574.50	1510.1
574.75	1612.9
575.00	1903.9
575.25	1790.7
575.50	1830.0
575.75	2326.4
576.00	1716.3
576.25	2115.7
576.50	1962.4
576.75	1722.0
577.00	2053.2
577.25	2102.0
577.50	2170.8
577.75	2232.1
578.00	2501.3
578.25	2080.5
578.50	2327.5
578.75	2271.3
579.00	2957.1
579.25	2413.4
579.50	2711.2
579.75	2493.7
580.00	2921.5
580.25	2890.2
580.50	2909.6
580.75	3041.7
581.00	3401.5
581.25	3344.5
581.50	3207.9
581.75	3727.3
582.00	3424.4
582.25	3762.9
582.50	3525.1
582.75	4063.8
583.00	3833.3
583.25	4339.1
583.50	4366.3
583.75	4557.5
584.00	4669.0
584.25	4692.3
584.50	4831.0
584.75	4987.9
585.00	4992.9
585.25	5349.9
585.50	5405.3
585.75	5442.0
586.00	5872.9
586.25	5567.5
586.50	5210.4
586.75	5685.8
587.00	5438.8
587.25	5932.7
587.50	5626.8
587.75	5606.0
588.00	6016.2
588.25	5951.8
588.50	5613.5
588.75	5779.2
589.00	5933.4
589.25	5786.0
589.50	5953.7
589.75	5661.8
590.00	5800.4
590.25	5762.5
590.50	5368.2
590.75	5766.1
591.00	5364.1
591.25	5613.9
591.50	5322.8
591.75	5083.0
592.00	5290.8
592.25	5220.0
592.50	5242.7
592.75	5467.0
593.00	5410.1
593.25	5294.6
593.50	5425.2
593.75	4917.7
594.00	5238.4
594.25	5288.2
594.50	4211.3
594.75	5023.0
595.00	4948.8
595.25	4780.7
595.50	4825.5
595.75	4830.3
596.00	4340.2
596.25	4672.8
596.50	4439.2
596.75	4055.9
597.00	4483.1
597.25	4178.5
597.50	3972.6
597.75	3963.5
598.00	3904.3
598.25	3912.8
598.50	3726.5
598.75	3610.5
599.00	3779.3
599.25	3411.5
599.50	3129.3
599.75	3743.6
600.00	3388.8
600.25	3301.9
600.50	3098.3
600.75	2761.2
601.00	3284.0
601.25	2756.4
601.50	2800.0
601.75	3120.4
602.00	2722.2
602.25	2093.0
602.50	2688.3
602.75	2277.0
603.00	2303.8
603.25	2131.2
603.50	2258.4
603.75	2142.2
604.00	2114.2
604.25	2103.0
604.50	1705.3
604.75	1886.1
605.00	1930.6
605.25	2211.1
605.50	1940.8
605.75	2179.1
606.00	2090.9
606.25	1649.3
606.50	2254.8
606.75	1583.8
607.00	1677.9
607.25	1650.0
607.50	1823.6
607.75	1734.5
608.00	1548.2
608.25	1642.3
608.50	1220.7
608.75	1512.4
609.00	1410.0
609.25	1394.9
609.50	1048.7
609.75	1204.1
610.00	1184.9
610.25	1292.5
610.50	1219.8
610.75	1253.5
611.00	1293.6
611.25	900.07
611.50	1259.5
611.75	1312.0
612.00	1403.0
612.25	2081.6
612.50	1726.3
612.75	1317.8
613.00	951.17
613.25	1227.3
613.50	1477.8
613.75	1114.3
614.00	1051.1
614.25	614.24
614.50	816.21
614.75	996.79
615.00	1012.5
615.25	1161.1
615.50	929.97
615.75	1071.9
616.00	1245.7
616.25	873.94
616.50	780.25
616.75	802.58
617.00	1129.5
617.25	851.61
617.50	454.86
617.75	425.71
618.00	527.17
618.25	624.46
618.50	1029.7
618.75	745.23
619.00	673.30
619.25	633.55
619.50	748.83
619.75	802.58
620.00	279.20
620.25	759.43
620.50	599.48
620.75	848.20
621.00	737.85
621.25	181.72
621.50	464.70
621.75	764.54
622.00	791.98
622.25	335.04
622.50	645.66
622.75	543.83
623.00	462.05
623.25	702.26
623.50	435.93
623.75	929.60
624.00	693.36
624.25	787.44
624.50	594.74
624.75	396.94
625.00	406.59
625.25	647.93
625.50	600.23
625.75	340.91
626.00	261.03
626.25	241.91
626.50	633.55
626.75	364.57
627.00	495.56
627.25	763.02
627.50	115.28
627.75	208.97
628.00	467.54
628.25	551.59
628.50	396.94
628.75	58.490
629.00	506.54
629.25	314.22
629.50	543.26
629.75	565.78
630.00	121.52
630.25	629.76
630.50	334.85
630.75	411.13
631.00	173.01
631.25	505.78
631.50	448.61
631.75	477.39
632.00	608.18
632.25	441.04
632.50	347.15
632.75	498.02
633.00	404.70
633.25	448.80
633.50	219.20
633.75	174.52
634.00	519.03
634.25	463.76
634.50	1.8929
634.75	401.29
635.00	765.29
635.25	347.34
635.50	394.86
635.75	402.81
636.00	338.26
636.25	1.3250
636.50	565.97
636.75	484.39
637.00	669.13
637.25	327.09
637.50	307.78
637.75	499.15
638.00	-118.68
638.25	424.76
638.50	574.11
638.75	686.55
639.00	427.98
639.25	523.57
639.50	212.19
639.75	788.58
640.00	164.87
640.25	111.30
640.50	507.29
640.75	461.67
641.00	586.98
641.25	162.41
641.50	575.82
641.75	321.22
642.00	508.81
642.25	432.33
642.50	698.29
642.75	7.9501
643.00	220.90
643.25	509.38
643.50	791.98
643.75	551.78
644.00	459.40
644.25	-65.115
644.50	470.95
644.75	511.46
645.00	578.28
645.25	381.61
645.50	632.03
645.75	612.54
646.00	495.94
646.25	216.55
646.50	410.76
646.75	281.09
647.00	351.89
647.25	631.09
647.50	44.672
647.75	590.77
648.00	437.07
648.25	591.34
648.50	299.45
648.75	25.743
649.00	216.55
649.25	-284.88
649.50	185.88
649.75	621.06
650.00	578.47
650.25	418.33
650.50	439.91
650.75	771.92
651.00	554.24
651.25	527.17
651.50	-286.01
651.75	374.98
652.00	379.52
652.25	456.56
652.50	39.561
652.75	301.92
653.00	114.90
653.25	96.159
653.50	178.88
653.75	77.608
654.00	296.99
654.25	469.25
654.50	552.72
654.75	-21.768
655.00	145.37
655.25	293.96
655.50	299.64
655.75	-29.340
656.00	284.31
656.25	-18.172
656.50	-67.765
656.75	156.73
657.00	53.947
657.25	342.80
657.50	344.88
657.75	-115.28
658.00	-174.33
658.25	-325.95
658.50	166.57
658.75	-69.847
659.00	-276.55
659.25	-126.82
659.50	144.43
659.75	192.51
660.00	-223.36
660.25	552.15
660.50	94.076
660.75	46.565
661.00	190.99
661.25	-373.28
661.50	212.19
661.75	222.41
662.00	353.21
662.25	252.70
662.50	4.1643
662.75	9.4644
663.00	419.46
663.25	194.21
663.50	286.01
663.75	-594.55
664.00	-158.81
664.25	187.58
664.50	205.57
664.75	466.60
665.00	271.44
665.25	-226.96
665.50	-332.96
665.75	14.575
666.00	-37.668
666.25	156.92
666.50	420.60
666.75	401.86
667.00	-137.61
667.25	605.91
667.50	-377.44
667.75	-126.63
668.00	465.84
668.25	32.936
668.50	-132.69
668.75	-68.144
669.00	367.41
669.25	-426.09
669.50	291.13
669.75	169.41
670.00	416.06
670.25	279.01
670.50	-275.79
670.75	33.125
671.00	287.91
671.25	312.70
671.50	-355.86
671.75	76.662
672.00	202.54
672.25	45.240
672.50	525.46
672.75	-27.258
673.00	25.365
673.25	519.22
673.50	221.85
673.75	-200.65
674.00	-13.061
674.25	-209.16
674.50	303.62
674.75	461.49
675.00	275.98
675.25	530.01
675.50	394.10
675.75	-268.22
676.00	253.27
676.25	-376.12
676.50	206.51
676.75	906.50
677.00	192.32
677.25	516.38
677.50	184.37
677.75	274.85
678.00	105.43
678.25	687.50
678.50	-73.065
678.75	-282.42
679.00	28.583
679.25	259.14
679.50	331.82
679.75	486.09
680.00	82.530
680.25	206.89
680.50	232.26
680.75	329.17
681.00	113.19
681.25	326.33
681.50	-112.44
681.75	270.68
682.00	214.27
682.25	508.81
682.50	226.39
682.75	216.92
683.00	45.619
683.25	349.81
683.50	305.70
683.75	527.55
684.00	508.81
684.25	566.92
684.50	119.06
684.75	590.58
685.00	-215.03
685.25	-185.50
685.50	250.43
685.75	29.908
686.00	-283.36
686.25	56.976
686.50	240.77
686.75	155.60
687.00	421.73
687.25	523.00
687.50	415.87
687.75	71.930
688.00	28.393
688.25	86.505
688.50	-411.13
688.75	471.33
689.00	-120.58
689.25	218.44
689.50	894.01
689.75	205.57
690.00	367.79
690.25	-294.15
690.50	534.55
690.75	387.85
691.00	335.61
691.25	390.50
691.50	-340.15
691.75	440.85
692.00	208.41
692.25	257.24
692.50	164.11
692.75	183.61
693.00	235.85
693.25	576.19
693.50	416.81
693.75	453.54
694.00	176.80
694.25	160.14
694.50	278.06
694.75	431.96
695.00	336.37
695.25	-86.694
695.50	231.88
695.75	588.12
696.00	316.68
696.25	127.20
696.50	414.35
696.75	24.418
697.00	862.97
697.25	86.694
697.50	340.72
697.75	152.95
698.00	250.43
698.25	-191.37
698.50	371.95
698.75	232.26
699.00	168.66
699.25	611.78
699.50	-278.25
699.75	139.51
700.00	171.50
