Wavelength (nm)	I17 abs e
258.50	32702
258.75	32796
259.00	33049
259.25	33604
259.50	33868
259.75	34214
260.00	34658
260.25	34610
260.50	34622
260.75	34162
261.00	33845
261.25	33508
261.50	32874
261.75	32102
262.00	31679
262.25	30996
262.50	30154
262.75	29308
263.00	28564
263.25	27757
263.50	27030
263.75	26089
264.00	25402
264.25	24528
264.50	23622
264.75	22809
265.00	22057
265.25	21307
265.50	20495
265.75	19880
266.00	19269
266.25	18433
266.50	17850
266.75	17535
267.00	16870
267.25	16397
267.50	15959
267.75	15508
268.00	15016
268.25	14598
268.50	14267
268.75	13924
269.00	13664
269.25	13092
269.50	12997
269.75	12701
270.00	12437
270.25	12197
270.50	11832
270.75	11803
271.00	11598
271.25	11628
271.50	11650
271.75	11302
272.00	11149
272.25	11004
272.50	10948
272.75	10854
273.00	10681
273.25	10477
273.50	10598
273.75	10269
274.00	10421
274.25	10243
274.50	10305
274.75	10396
275.00	10306
275.25	10328
275.50	10225
275.75	10160
276.00	10164
276.25	10314
276.50	10329
276.75	10363
277.00	10174
277.25	10257
277.50	10067
277.75	10323
278.00	10301
278.25	10158
278.50	10323
278.75	10233
279.00	10289
279.25	10394
279.50	10377
279.75	10145
280.00	10351
280.25	10470
280.50	10586
280.75	10455
281.00	10535
281.25	10549
281.50	10537
281.75	10596
282.00	10652
282.25	10550
282.50	10762
282.75	10744
283.00	10787
283.25	10786
283.50	10794
283.75	10803
284.00	10905
284.25	10961
284.50	11073
284.75	11006
285.00	11039
285.25	11083
285.50	11038
285.75	11076
286.00	11060
286.25	11313
286.50	11252
286.75	11351
287.00	11192
287.25	11250
287.50	11084
287.75	11306
288.00	11366
288.25	11283
288.50	11221
288.75	11129
289.00	11356
289.25	11357
289.50	11440
289.75	11644
290.00	11375
290.25	11374
290.50	11432
290.75	11315
291.00	11461
291.25	11476
291.50	11382
291.75	11312
292.00	11363
292.25	11250
292.50	11323
292.75	11351
293.00	11302
293.25	11427
293.50	11317
293.75	11603
294.00	11372
294.25	11585
294.50	11573
294.75	11451
295.00	11549
295.25	11562
295.50	11413
295.75	11485
296.00	11400
296.25	11398
296.50	11392
296.75	11321
297.00	11332
297.25	11558
297.50	11287
297.75	11472
298.00	11367
298.25	11409
298.50	11234
298.75	11380
299.00	11160
299.25	11364
299.50	11253
299.75	11117
300.00	11117
300.25	10990
300.50	10873
300.75	10888
301.00	10841
301.25	10887
301.50	10900
301.75	10649
302.00	10588
302.25	10619
302.50	10553
302.75	10401
303.00	10356
303.25	10249
303.50	10163
303.75	10208
304.00	10095
304.25	9993.6
304.50	9802.1
304.75	9673.0
305.00	9667.4
305.25	9612.9
305.50	9620.1
305.75	9332.4
306.00	9439.0
306.25	9261.8
306.50	9317.1
306.75	9118.3
307.00	9041.4
307.25	9064.6
307.50	9066.2
307.75	8997.3
308.00	9087.9
308.25	8873.9
308.50	8769.7
308.75	8846.6
309.00	8786.5
309.25	8746.4
309.50	8549.3
309.75	8601.4
310.00	8650.2
310.25	8984.5
310.50	8099.6
310.75	8365.7
311.00	8387.3
311.25	8263.1
311.50	8094.8
311.75	8058.7
312.00	7717.3
312.25	8073.9
312.50	8240.7
312.75	8189.4
313.00	8310.4
313.25	7948.9
313.50	7898.4
313.75	7512.9
314.00	7530.5
314.25	7847.1
314.50	7725.3
314.75	8187.8
315.00	6722.5
315.25	6855.6
315.50	7068.8
315.75	7028.7
316.00	6874.8
316.25	6827.5
316.50	5893.7
316.75	6081.3
317.00	6028.4
317.25	6002.8
317.50	5948.2
317.75	6129.4
318.00	5416.0
318.25	5230.1
318.50	5987.5
318.75	5117.0
319.00	4678.6
319.25	5451.3
319.50	5130.7
319.75	5124.3
320.00	5222.0
320.25	4826.1
320.50	4345.2
320.75	4181.6
321.00	4501.5
321.25	4288.3
321.50	4224.1
321.75	3628.6
322.00	3906.7
322.25	4511.9
322.50	3804.1
322.75	4006.1
323.00	3339.2
323.25	3493.9
323.50	3344.8
323.75	3871.5
324.00	2692.4
324.25	3561.3
324.50	3708.7
324.75	3085.1
325.00	3218.2
325.25	2836.7
325.50	3532.4
325.75	2902.4
326.00	2860.7
326.25	2244.3
326.50	2919.2
326.75	2803.8
327.00	2991.4
327.25	2767.7
327.50	2532.9
327.75	2657.1
328.00	2420.7
328.25	3013.0
328.50	2746.9
328.75	2849.5
329.00	3079.5
329.25	2556.9
329.50	2454.3
329.75	2811.0
330.00	2556.9
330.25	2504.8
330.50	2520.9
330.75	2490.4
331.00	2375.8
331.25	1884.4
331.50	2190.6
331.75	1907.7
332.00	2394.2
332.25	2256.3
332.50	2492.0
332.75	2075.2
333.00	2430.3
333.25	2371.0
333.50	2688.4
333.75	2379.0
334.00	2323.7
334.25	1885.2
334.50	2087.2
334.75	2303.6
335.00	1794.7
335.25	1905.3
335.50	2100.0
335.75	1910.1
336.00	1778.6
336.25	2278.8
336.50	2143.3
336.75	2072.0
337.00	1845.2
337.25	2552.9
337.50	1798.7
337.75	2426.3
338.00	2185.8
338.25	1918.9
338.50	2052.8
338.75	2026.3
339.00	1817.9
339.25	1745.8
339.50	1720.9
339.75	1746.6
340.00	2068.8
340.25	2007.1
340.50	1909.3
340.75	2025.5
341.00	1828.3
341.25	1882.0
341.50	1809.1
341.75	1864.4
342.00	1929.3
342.25	2182.6
342.50	2005.5
342.75	1914.9
343.00	2013.5
343.25	1827.5
343.50	1785.8
343.75	1477.2
344.00	2093.6
344.25	1821.9
344.50	1799.5
344.75	1676.0
345.00	1718.5
345.25	1943.7
345.50	2327.7
345.75	2145.7
346.00	1853.2
346.25	1700.9
346.50	1976.6
346.75	1767.4
347.00	2245.1
347.25	1655.2
347.50	1752.2
347.75	1765.8
348.00	2039.9
348.25	1619.9
348.50	1982.2
348.75	1670.4
349.00	1373.8
349.25	1604.7
349.50	1938.1
349.75	1378.7
350.00	1704.1
350.25	1730.5
350.50	1668.0
350.75	1539.0
351.00	1623.1
351.25	1757.0
351.50	1586.3
351.75	1712.9
352.00	1711.3
352.25	1522.9
352.50	1757.8
352.75	1583.0
353.00	1464.4
353.25	1875.6
353.50	1510.1
353.75	2439.9
354.00	1515.7
354.25	1513.3
354.50	1654.4
354.75	2001.5
355.00	1859.6
355.25	1601.5
355.50	1461.2
355.75	2082.4
356.00	1776.2
356.25	1650.4
356.50	1728.1
356.75	1775.4
357.00	1472.4
357.25	1906.9
357.50	1723.3
357.75	1458.8
358.00	1733.7
358.25	1809.1
358.50	1649.6
358.75	1660.0
359.00	1909.3
359.25	1608.7
359.50	1889.2
359.75	1736.1
360.00	1705.7
360.25	1909.3
360.50	1925.3
360.75	1751.4
361.00	2009.5
361.25	1756.2
361.50	1784.2
361.75	1726.5
362.00	1730.5
362.25	1821.9
362.50	1535.8
362.75	1618.3
363.00	2019.1
363.25	2184.2
363.50	1906.1
363.75	1909.3
364.00	2007.9
364.25	1792.2
364.50	1891.6
364.75	1979.8
365.00	1802.7
365.25	1867.6
365.50	2027.1
365.75	2046.3
366.00	1942.9
366.25	1814.7
366.50	2004.7
366.75	1753.8
367.00	2095.2
367.25	1948.6
367.50	1999.0
367.75	1664.8
368.00	1774.6
368.25	1866.8
368.50	1938.9
368.75	1510.9
369.00	1674.4
369.25	1969.4
369.50	1821.9
369.75	1645.6
370.00	1701.7
370.25	1642.4
370.50	1598.3
370.75	1874.0
371.00	1785.8
371.25	1685.6
371.50	1851.6
371.75	1680.8
372.00	1652.8
372.25	2035.1
372.50	1821.9
372.75	1918.1
373.00	1733.7
373.25	1814.7
373.50	1775.4
373.75	2079.2
374.00	1849.2
374.25	1923.7
374.50	1940.5
374.75	1963.8
375.00	1963.8
375.25	2204.2
375.50	1784.2
375.75	1822.7
376.00	2158.6
376.25	2044.7
376.50	2201.8
376.75	1886.8
377.00	2057.6
377.25	2193.0
377.50	2089.6
377.75	1967.0
378.00	2225.9
378.25	1977.4
378.50	2065.6
378.75	1877.2
379.00	2060.8
379.25	2329.3
379.50	2003.1
379.75	2334.9
380.00	2301.2
380.25	2273.2
380.50	2223.5
380.75	2480.0
381.00	2502.4
381.25	2066.4
381.50	2257.9
381.75	2216.3
382.00	2132.1
382.25	2304.4
382.50	2122.5
382.75	2452.7
383.00	2282.0
383.25	2134.5
383.50	2153.7
383.75	2282.8
384.00	2355.7
384.25	2348.5
384.50	2134.5
384.75	2268.4
385.00	2311.6
385.25	2264.4
385.50	2476.0
385.75	2165.8
386.00	2247.5
386.25	2276.4
386.50	2039.1
386.75	2153.7
387.00	2192.2
387.25	2191.4
387.50	2076.0
387.75	2167.4
388.00	2117.7
388.25	2116.9
388.50	2237.1
388.75	2320.5
389.00	1841.9
389.25	2200.2
389.50	1839.5
389.75	1955.8
390.00	2104.0
390.25	1983.0
390.50	1724.9
390.75	2027.9
391.00	1974.2
391.25	1841.1
391.50	1894.0
391.75	1760.2
392.00	1897.3
392.25	1818.7
392.50	1935.7
392.75	1535.8
393.00	1810.7
393.25	1910.9
393.50	1702.5
393.75	1772.2
394.00	1784.2
394.25	1800.3
394.50	1627.9
394.75	1541.4
395.00	1791.4
395.25	1686.4
395.50	1651.2
395.75	1630.3
396.00	1673.6
396.25	1789.0
396.50	1755.4
396.75	1468.4
397.00	1558.2
397.25	1631.9
397.50	1492.5
397.75	1513.3
398.00	1553.4
398.25	1900.5
398.50	1657.6
398.75	1545.4
399.00	1510.1
399.25	1573.4
399.50	1597.5
399.75	1513.3
400.00	1406.7
400.25	1523.7
400.50	1593.5
400.75	1582.2
401.00	1386.7
401.25	1563.0
401.50	1506.9
401.75	1723.3
402.00	1507.7
402.25	1464.4
402.50	1481.3
402.75	1597.5
403.00	1449.2
403.25	1388.3
403.50	1569.4
403.75	1717.7
404.00	1721.7
404.25	1757.0
404.50	1434.8
404.75	1637.6
405.00	1736.9
405.25	1600.7
405.50	1762.6
405.75	1556.6
406.00	1746.6
406.25	1517.3
406.50	1539.0
406.75	1513.3
407.00	1684.8
407.25	1402.7
407.50	1495.7
407.75	1556.6
408.00	1656.0
408.25	1862.8
408.50	1713.7
408.75	1349.8
409.00	1607.1
409.25	1594.3
409.50	1648.8
409.75	1671.2
410.00	1914.1
410.25	1792.2
410.50	1760.2
410.75	1575.8
411.00	1755.4
411.25	1958.2
411.50	1846.8
411.75	2002.3
412.00	1716.1
412.25	1741.0
412.50	1845.2
412.75	1751.4
413.00	1801.9
413.25	1751.4
413.50	2021.5
413.75	1842.7
414.00	1808.3
414.25	1955.0
414.50	1882.8
414.75	1849.2
415.00	1849.2
415.25	1720.9
415.50	1833.9
415.75	1803.5
416.00	1929.3
416.25	1773.0
416.50	1827.5
416.75	1736.1
417.00	1944.5
417.25	1780.2
417.50	1858.0
417.75	2129.7
418.00	1716.1
418.25	1952.6
418.50	1769.0
418.75	1861.2
419.00	2047.1
419.25	1938.1
419.50	2001.5
419.75	2020.7
420.00	2005.5
420.25	2019.1
420.50	1992.6
420.75	2020.7
421.00	2124.1
421.25	2067.2
421.50	2099.2
421.75	2148.9
422.00	2217.9
422.25	2199.4
422.50	1987.8
422.75	2056.0
423.00	2191.4
423.25	1987.8
423.50	2050.3
423.75	2209.9
424.00	2088.0
424.25	2063.2
424.50	2113.7
424.75	2192.2
425.00	2118.5
425.25	2129.7
425.50	1964.6
425.75	1858.8
426.00	2176.2
426.25	2307.6
426.50	2241.1
426.75	2183.4
427.00	2226.7
427.25	2139.3
427.50	2238.7
427.75	2176.2
428.00	2242.7
428.25	2362.1
428.50	2199.4
428.75	2345.3
429.00	2275.6
429.25	2406.2
429.50	2113.7
429.75	2436.7
430.00	2279.6
430.25	2489.6
430.50	2420.7
430.75	2426.3
431.00	2462.3
431.25	2419.1
431.50	2593.0
431.75	2334.1
432.00	2645.9
432.25	2407.8
432.50	2491.2
432.75	2379.8
433.00	2473.6
433.25	2523.3
433.50	2440.7
433.75	2435.1
434.00	2528.1
434.25	2439.9
434.50	2485.6
434.75	2614.6
435.00	2559.3
435.25	2551.3
435.50	2599.4
435.75	2505.6
436.00	2593.0
436.25	2655.5
436.50	2564.1
436.75	2627.5
437.00	2583.4
437.25	2549.7
437.50	2439.9
437.75	2544.1
438.00	2551.3
438.25	2458.3
438.50	2500.0
438.75	2641.9
439.00	2700.4
439.25	2486.4
439.50	2632.3
439.75	2514.4
440.00	2637.1
440.25	2788.6
440.50	2649.9
440.75	2564.1
441.00	2521.7
441.25	2595.4
441.50	2693.2
441.75	2395.0
442.00	2670.7
442.25	2520.1
442.50	2614.6
442.75	2697.2
443.00	2469.6
443.25	2457.5
443.50	2595.4
443.75	2514.4
444.00	2520.9
444.25	2647.5
444.50	2466.3
444.75	2636.3
445.00	2358.9
445.25	2410.2
445.50	2633.9
445.75	2434.3
446.00	2383.8
446.25	2717.2
446.50	2427.1
446.75	2336.5
447.00	2394.2
447.25	2455.1
447.50	2267.6
447.75	2445.5
448.00	2233.1
448.25	2476.0
448.50	2361.3
448.75	2330.9
449.00	2411.0
449.25	2422.3
449.50	2431.1
449.75	2334.1
450.00	2388.6
450.25	2347.7
450.50	2135.3
450.75	2387.8
451.00	2256.3
451.25	2358.9
451.50	2210.7
451.75	2297.2
452.00	2235.5
452.25	2259.5
452.50	2208.2
452.75	1930.9
453.00	2257.1
453.25	2312.5
453.50	2193.8
453.75	2068.0
454.00	2037.5
454.25	2064.8
454.50	1961.4
454.75	2124.9
455.00	2089.6
455.25	1965.4
455.50	2013.5
455.75	2117.7
456.00	1948.6
456.25	2018.3
456.50	1984.6
456.75	1829.9
457.00	2084.0
457.25	1963.0
457.50	2058.4
457.75	1888.4
458.00	1991.0
458.25	1938.1
458.50	1894.8
458.75	1964.6
459.00	1792.2
459.25	1806.7
459.50	1774.6
459.75	2046.3
460.00	1786.6
460.25	1712.9
460.50	1767.4
460.75	1747.4
461.00	1782.6
461.25	1850.0
461.50	1692.9
461.75	1763.4
462.00	1706.5
462.25	1832.3
462.50	1644.8
462.75	1922.1
463.00	1725.7
463.25	1732.1
463.50	1702.5
463.75	1796.3
464.00	1677.6
464.25	1544.6
464.50	1819.5
464.75	1720.9
465.00	1805.9
465.25	1704.9
465.50	1605.5
465.75	1582.2
466.00	1504.5
466.25	1595.9
466.50	1756.2
466.75	1752.2
467.00	1708.1
467.25	1559.8
467.50	1586.3
467.75	1662.4
468.00	1615.9
468.25	1706.5
468.50	1726.5
468.75	1689.7
469.00	1544.6
469.25	1708.1
469.50	1409.9
469.75	1633.5
470.00	1578.2
470.25	1540.6
470.50	1521.3
470.75	1435.6
471.00	1443.6
471.25	1479.6
471.50	1634.3
471.75	1482.1
472.00	1490.1
472.25	1521.3
472.50	1569.4
472.75	1522.9
473.00	1492.5
473.25	1500.5
473.50	1497.3
473.75	1450.8
474.00	1297.7
474.25	1351.4
474.50	1414.7
474.75	1361.0
475.00	1398.7
475.25	1365.8
475.50	1418.7
475.75	1464.4
476.00	1495.7
476.25	1413.9
476.50	1173.5
476.75	1631.1
477.00	1422.7
477.25	1410.7
477.50	1240.0
477.75	1516.5
478.00	1434.0
478.25	1280.1
478.50	1479.6
478.75	1352.2
479.00	1420.3
479.25	1432.4
479.50	1486.1
479.75	1351.4
480.00	1236.0
480.25	1523.7
480.50	1316.1
480.75	1461.2
481.00	1190.3
481.25	1413.9
481.50	1357.0
481.75	1268.0
482.00	1282.5
482.25	1142.2
482.50	1423.5
482.75	1328.2
483.00	1320.9
483.25	1333.8
483.50	1308.9
483.75	1311.3
484.00	1456.4
484.25	1333.8
484.50	1270.4
484.75	1334.6
485.00	1401.9
485.25	1410.7
485.50	1416.3
485.75	1157.4
486.00	1222.4
486.25	1248.8
486.50	1329.8
486.75	1438.0
487.00	1189.5
487.25	1450.0
487.50	1191.9
487.75	1346.6
488.00	1255.2
488.25	1331.4
488.50	1441.2
488.75	1401.9
489.00	1278.5
489.25	1299.3
489.50	1324.9
489.75	1376.2
490.00	1486.1
490.25	1490.1
490.50	1300.1
490.75	1400.3
491.00	1311.3
491.25	1381.9
491.50	1256.8
491.75	1376.2
492.00	1257.6
492.25	1339.4
492.50	1219.9
492.75	1374.6
493.00	1253.6
493.25	1424.3
493.50	1114.1
493.75	1320.1
494.00	1231.2
494.25	1517.3
494.50	1239.2
494.75	1332.2
495.00	1278.5
495.25	1478.8
495.50	1228.8
495.75	1304.1
496.00	1470.0
496.25	1305.7
496.50	1438.0
496.75	1389.9
497.00	1416.3
497.25	1339.4
497.50	1282.5
497.75	1420.3
498.00	1430.0
498.25	1618.3
498.50	1324.9
498.75	1220.7
499.00	1569.4
499.25	1603.1
499.50	1388.3
499.75	1511.7
500.00	1465.2
500.25	1687.2
500.50	1586.3
500.75	1337.8
501.00	1496.5
501.25	1511.7
501.50	1398.7
501.75	1648.8
502.00	1480.4
502.25	1670.4
502.50	1572.6
502.75	1815.5
503.00	1496.5
503.25	1703.3
503.50	1665.6
503.75	1567.0
504.00	1797.1
504.25	1533.4
504.50	1688.9
504.75	1872.4
505.00	1831.5
505.25	1672.0
505.50	1718.5
505.75	1817.9
506.00	1961.4
506.25	1810.7
506.50	1803.5
506.75	1942.9
507.00	1911.7
507.25	1868.4
507.50	2066.4
507.75	1846.0
508.00	2022.3
508.25	1769.8
508.50	1959.0
508.75	1978.2
509.00	2142.5
509.25	1988.6
509.50	2048.7
509.75	2034.3
510.00	2148.9
510.25	2068.8
510.50	2121.7
510.75	2233.9
511.00	2365.4
511.25	2271.6
511.50	2411.8
511.75	2427.9
512.00	2159.4
512.25	2342.9
512.50	2328.5
512.75	2139.3
513.00	2257.1
513.25	2574.6
513.50	2375.8
513.75	2341.3
514.00	2398.2
514.25	2442.3
514.50	2623.4
514.75	2593.0
515.00	2636.3
515.25	2645.1
515.50	2667.5
515.75	2937.7
516.00	2390.2
516.25	2690.0
516.50	2706.0
516.75	2975.3
517.00	2734.1
517.25	2792.6
517.50	2859.1
517.75	3064.3
518.00	3094.8
518.25	2792.6
518.50	3166.1
518.75	3128.4
519.00	3212.6
519.25	3002.6
519.50	3240.6
519.75	3452.2
520.00	3369.7
520.25	3102.8
520.50	3247.0
520.75	3304.0
521.00	3516.4
521.25	3456.3
521.50	3400.1
521.75	3384.9
522.00	3692.7
522.25	3519.6
522.50	3655.8
522.75	3618.2
523.00	3737.6
523.25	3771.3
523.50	3741.6
523.75	3917.9
524.00	3812.1
524.25	3866.6
524.50	3911.5
524.75	3974.0
525.00	3848.2
525.25	4121.5
525.50	4215.3
525.75	4068.6
526.00	4156.8
526.25	4358.8
526.50	4166.4
526.75	4421.3
527.00	4280.2
527.25	4506.3
527.50	4497.5
527.75	4612.1
528.00	4479.8
528.25	4503.1
528.50	4616.9
528.75	4668.2
529.00	4923.1
529.25	4854.1
529.50	5036.1
529.75	4838.1
530.00	5015.3
530.25	5315.8
530.50	5017.7
530.75	5190.8
531.00	5113.8
531.25	5442.5
531.50	5408.0
531.75	5388.0
532.00	5443.3
532.25	5172.4
532.50	5729.4
532.75	5747.1
533.00	5640.5
533.25	5709.4
533.50	5973.1
533.75	6066.1
534.00	5979.5
534.25	6127.0
534.50	6039.6
534.75	6181.5
535.00	6046.8
535.25	6195.9
535.50	6482.1
535.75	6361.0
536.00	6542.2
536.25	6292.9
536.50	6684.9
536.75	6789.9
537.00	6898.9
537.25	7062.4
537.50	6961.4
537.75	7208.3
538.00	7030.3
538.25	7166.6
538.50	7233.9
538.75	7213.9
539.00	7434.3
539.25	7628.3
539.50	7419.1
539.75	7584.2
540.00	7873.6
540.25	7434.3
540.50	7913.6
540.75	7792.6
541.00	8152.5
541.25	8190.2
541.50	8472.3
541.75	8513.2
542.00	8342.5
542.25	8498.8
542.50	8631.0
542.75	8773.7
543.00	8723.2
543.25	8897.9
543.50	9075.1
543.75	8989.3
544.00	9317.9
544.25	9117.5
544.50	9332.4
544.75	9547.2
545.00	9516.7
545.25	9743.6
545.50	9577.6
545.75	10024
546.00	9726.7
546.25	9883.0
546.50	10054
546.75	9943.9
547.00	10309
547.25	10344
547.50	10587
547.75	10646
548.00	10790
548.25	10670
548.50	10905
548.75	10878
549.00	11142
549.25	11186
549.50	11167
549.75	11270
550.00	11209
550.25	11555
550.50	11700
550.75	11608
551.00	11674
551.25	11860
551.50	12096
551.75	12103
552.00	12145
552.25	12249
552.50	12121
552.75	12543
553.00	12401
553.25	12522
553.50	12781
553.75	12758
554.00	13036
554.25	13032
554.50	13077
554.75	13039
555.00	13472
555.25	13323
555.50	13823
555.75	13779
556.00	13948
556.25	14371
556.50	14039
556.75	14292
557.00	14211
557.25	14686
557.50	14592
557.75	14671
558.00	14968
558.25	14968
558.50	15197
558.75	15250
559.00	15474
559.25	15636
559.50	15693
559.75	15781
560.00	15720
560.25	16331
560.50	16114
560.75	16321
561.00	16566
561.25	16551
561.50	16844
561.75	17026
562.00	17249
562.25	17361
562.50	17327
562.75	17533
563.00	17716
563.25	18072
563.50	17897
563.75	18525
564.00	18690
564.25	18633
564.50	18824
564.75	18776
565.00	19169
565.25	19394
565.50	19777
565.75	19384
566.00	19943
566.25	19888
566.50	20257
566.75	20284
567.00	20200
567.25	20698
567.50	20876
567.75	21133
568.00	21344
568.25	21504
568.50	21909
568.75	21868
569.00	22104
569.25	22449
569.50	22547
569.75	22902
570.00	23023
570.25	23277
570.50	23612
570.75	23662
571.00	24268
571.25	24416
571.50	24245
571.75	24719
572.00	24654
572.25	25224
572.50	25375
572.75	25492
573.00	25911
573.25	25932
573.50	26612
573.75	26377
574.00	26723
574.25	26867
574.50	27256
574.75	27360
575.00	27632
575.25	28048
575.50	28107
575.75	28461
576.00	28657
576.25	29067
576.50	29166
576.75	29876
577.00	29963
577.25	30187
577.50	30557
577.75	30717
578.00	31205
578.25	31192
578.50	31743
578.75	31933
579.00	32405
579.25	32705
579.50	32838
579.75	33446
580.00	33657
580.25	33941
580.50	34285
580.75	34490
581.00	34829
581.25	35085
581.50	35693
581.75	35722
582.00	35908
582.25	36344
582.50	36614
582.75	37041
583.00	37370
583.25	37600
583.50	37951
583.75	38222
584.00	38593
584.25	38747
584.50	39147
584.75	39225
585.00	39714
585.25	39868
585.50	40179
585.75	40440
586.00	40646
586.25	41064
586.50	41002
586.75	41398
587.00	41692
587.25	42060
587.50	42051
587.75	41983
588.00	42616
588.25	42863
588.50	42974
588.75	42949
589.00	43492
589.25	43655
589.50	43717
589.75	43870
590.00	43934
590.25	44203
590.50	44339
590.75	44528
591.00	44768
591.25	44902
591.50	45193
591.75	45134
592.00	45168
592.25	45334
592.50	45621
592.75	45690
593.00	45698
593.25	45678
593.50	45924
593.75	46326
594.00	46223
594.25	46269
594.50	46391
594.75	46415
595.00	46666
595.25	46848
595.50	46809
595.75	46750
596.00	46909
596.25	46976
596.50	47022
596.75	47333
597.00	47057
597.25	47344
597.50	47430
597.75	47340
598.00	47454
598.25	47741
598.50	47455
598.75	47507
599.00	47709
599.25	47762
599.50	47803
599.75	47933
600.00	47671
600.25	47835
600.50	47691
600.75	47812
601.00	47840
601.25	48082
601.50	47874
601.75	48311
602.00	48005
602.25	48230
602.50	48287
602.75	48338
603.00	48615
603.25	48469
603.50	48852
603.75	48727
604.00	48638
604.25	48715
604.50	48933
604.75	49139
605.00	48925
605.25	49326
605.50	49473
605.75	49373
606.00	49753
606.25	49611
606.50	49801
606.75	49847
607.00	50229
607.25	50192
607.50	50512
607.75	50700
608.00	50631
608.25	50986
608.50	50977
608.75	51361
609.00	51514
609.25	51934
609.50	52023
609.75	52056
610.00	52665
610.25	52542
610.50	52960
610.75	53137
611.00	53404
611.25	53931
611.50	54011
611.75	54465
612.00	54852
612.25	55020
612.50	55350
612.75	55460
613.00	56037
613.25	56305
613.50	56744
613.75	56831
614.00	57088
614.25	57568
614.50	57633
614.75	57851
615.00	58434
615.25	58935
615.50	59417
615.75	59848
616.00	59978
616.25	60527
616.50	61134
616.75	61179
617.00	61764
617.25	62139
617.50	62874
617.75	63028
618.00	63567
618.25	64059
618.50	64288
618.75	65048
619.00	65302
619.25	65787
619.50	66121
619.75	66748
620.00	66767
620.25	67461
620.50	68029
620.75	68218
621.00	68990
621.25	69071
621.50	69604
621.75	70311
622.00	70496
622.25	71128
622.50	71416
622.75	71962
623.00	72393
623.25	72923
623.50	73203
623.75	73736
624.00	74159
624.25	74395
624.50	75147
624.75	75601
625.00	75746
625.25	76353
625.50	76964
625.75	77578
626.00	77847
626.25	78444
626.50	78842
626.75	79291
627.00	79817
627.25	80236
627.50	80861
627.75	81369
628.00	82268
628.25	82462
628.50	83178
628.75	83579
629.00	84072
629.25	84671
629.50	85485
629.75	86173
630.00	86821
630.25	87366
630.50	87781
630.75	88221
631.00	89357
631.25	89757
631.50	90885
631.75	91704
632.00	92036
632.25	92674
632.50	93754
632.75	94022
633.00	94737
633.25	95504
633.50	96277
633.75	97037
634.00	97858
634.25	98648
634.50	99374
634.75	1.0044e+05
635.00	1.0140e+05
635.25	1.0208e+05
635.50	1.0321e+05
635.75	1.0431e+05
636.00	1.0477e+05
636.25	1.0532e+05
636.50	1.0617e+05
636.75	1.0693e+05
637.00	1.0757e+05
637.25	1.0826e+05
637.50	1.0860e+05
637.75	1.0947e+05
638.00	1.1035e+05
638.25	1.1072e+05
638.50	1.1143e+05
638.75	1.1147e+05
639.00	1.1241e+05
639.25	1.1289e+05
639.50	1.1317e+05
639.75	1.1365e+05
640.00	1.1445e+05
640.25	1.1446e+05
640.50	1.1493e+05
640.75	1.1515e+05
641.00	1.1585e+05
641.25	1.1601e+05
641.50	1.1636e+05
641.75	1.1658e+05
642.00	1.1615e+05
642.25	1.1654e+05
642.50	1.1700e+05
642.75	1.1696e+05
643.00	1.1698e+05
