Wavelength (nm)	Q11 abs e
517.00	17698
518.00	16991
519.00	16052
520.00	14955
521.00	13777
522.00	12485
523.00	11129
524.00	9746.2
525.00	8503.3
526.00	7371.8
527.00	6318.7
528.00	5478.6
529.00	4684.3
530.00	4152.4
531.00	3679.0
532.00	3326.0
533.00	3067.9
534.00	2735.6
535.00	2592.2
536.00	2500.1
537.00	2565.7
538.00	2746.7
539.00	2994.1
540.00	3423.8
541.00	4087.1
542.00	4731.2
543.00	5343.9
544.00	5789.3
545.00	6069.3
546.00	6165.6
547.00	6133.4
548.00	5904.8
549.00	5559.0
550.00	5178.6
551.00	4734.9
552.00	4281.4
553.00	3816.4
554.00	3319.3
555.00	2933.6
556.00	2544.3
557.00	2207.4
558.00	1903.9
559.00	1666.5
560.00	1479.8
561.00	1314.0
562.00	1206.0
563.00	1095.8
564.00	976.50
565.00	900.37
566.00	834.61
567.00	815.35
568.00	762.57
569.00	763.55
570.00	707.10
571.00	710.61
572.00	680.64
573.00	763.18
574.00	815.14
575.00	806.37
576.00	921.60
577.00	1071.7
578.00	1157.1
579.00	1292.2
580.00	1547.2
581.00	1720.0
582.00	1704.0
583.00	1800.2
584.00	2223.7
585.00	2418.6
586.00	2617.1
587.00	3055.4
588.00	3507.9
589.00	4037.5
590.00	4688.8
591.00	5039.0
592.00	5156.2
593.00	5049.2
594.00	4852.5
595.00	4731.7
596.00	4630.0
597.00	4571.6
598.00	4406.7
599.00	4208.0
600.00	4020.2
601.00	3773.8
602.00	3466.7
603.00	3093.9
604.00	2658.2
605.00	2285.4
606.00	1981.2
607.00	1743.6
608.00	1625.0
609.00	1541.9
610.00	1513.3
611.00	1410.4
612.00	1306.2
613.00	1182.2
614.00	1030.0
615.00	910.49
616.00	819.63
617.00	716.85
618.00	612.32
619.00	577.29
620.00	498.47
621.00	424.51
622.00	406.40
623.00	381.68
624.00	318.43
625.00	279.50
626.00	278.33
627.00	302.86
628.00	291.18
629.00	288.45
630.00	334.97
631.00	348.40
632.00	369.81
633.00	481.53
634.00	565.05
635.00	584.68
636.00	601.62
637.00	655.13
638.00	800.36
639.00	856.98
640.00	948.45
641.00	983.68
642.00	1030.6
643.00	1195.6
644.00	1501.6
645.00	1788.7
646.00	2206.4
647.00	2709.1
648.00	3141.6
649.00	3356.7
650.00	3329.3
651.00	3018.2
652.00	2651.9
653.00	2221.8
654.00	1835.0
655.00	1586.7
656.00	1418.3
657.00	1123.0
658.00	744.08
659.00	643.66
660.00	606.68
661.00	518.88
662.00	420.80
663.00	423.53
664.00	343.53
665.00	321.54
666.00	261.79
667.00	219.36
668.00	162.72
669.00	139.75
670.00	112.11
671.00	83.306
672.00	68.122
673.00	72.016
674.00	87.976
675.00	84.665
676.00	64.036
677.00	78.049
678.00	57.419
679.00	78.245
680.00	80.967
681.00	85.249
682.00	67.538
683.00	63.648
684.00	85.249
685.00	60.142
686.00	42.431
687.00	26.665
688.00	59.754
689.00	97.123
690.00	102.18
691.00	95.372
692.00	65.203
693.00	55.276
694.00	76.881
695.00	58.391
696.00	79.608
697.00	87.196
698.00	75.910
699.00	91.090
700.00	103.94
