Wavelength (nm)	K11 abs e
269.50	4530.6
269.75	4387.6
270.00	4333.1
270.25	4210.3
270.50	4214.1
270.75	4254.6
271.00	4347.1
271.25	4464.8
271.50	4890.1
271.75	4530.6
272.00	4499.0
272.25	4601.5
272.50	4683.8
272.75	4761.0
273.00	4783.8
273.25	4705.3
273.50	4837.0
273.75	4506.6
274.00	4754.7
274.25	4620.5
274.50	4905.3
274.75	5172.4
275.00	5156.0
275.25	5168.6
275.50	5066.1
275.75	4920.5
276.00	5252.2
276.25	5299.0
276.50	5366.1
276.75	5518.0
277.00	5244.6
277.25	5326.9
277.50	5258.5
277.75	5316.7
278.00	5315.5
278.25	5440.8
278.50	5230.6
278.75	5118.0
279.00	5415.5
279.25	5529.4
279.50	5538.3
279.75	5081.3
280.00	5173.7
280.25	5262.3
280.50	5218.0
280.75	5230.6
281.00	5301.5
281.25	5307.9
281.50	5363.6
281.75	5309.1
282.00	5507.9
282.25	5228.1
282.50	5485.1
282.75	5599.0
283.00	5430.7
283.25	5472.4
283.50	5383.8
283.75	5376.2
284.00	5718.0
284.25	5768.6
284.50	5758.5
284.75	5628.1
285.00	5726.9
285.25	5772.4
285.50	5557.2
285.75	5731.9
286.00	5715.5
286.25	6037.0
286.50	5969.9
286.75	5771.2
287.00	5695.2
287.25	5559.8
287.50	5445.8
287.75	5502.8
288.00	5725.6
288.25	5404.1
288.50	5101.5
288.75	4743.3
289.00	4911.6
289.25	4739.5
289.50	4774.9
289.75	4818.0
290.00	4439.5
290.25	4128.1
290.50	4335.7
290.75	4133.1
291.00	3993.9
291.25	3987.5
291.50	3673.6
291.75	3606.5
292.00	3723.0
292.25	3328.0
292.50	3500.2
292.75	3339.4
293.00	3297.6
293.25	3217.9
293.50	3058.4
293.75	3159.7
294.00	3097.6
294.25	3317.9
294.50	3134.3
294.75	3176.1
295.00	3101.4
295.25	3071.0
295.50	3014.1
295.75	3049.5
296.00	3085.0
296.25	3225.5
296.50	2960.9
296.75	3112.8
297.00	3171.0
297.25	3307.8
297.50	3179.9
297.75	3260.9
298.00	2967.2
298.25	3120.4
298.50	2811.5
298.75	3274.8
299.00	3300.2
299.25	3045.7
299.50	3215.4
299.75	3181.2
300.00	3215.4
300.25	3325.5
300.50	3102.7
300.75	3183.7
301.00	3143.2
301.25	3340.7
301.50	3601.4
301.75	3358.4
302.00	3306.5
302.25	3392.6
302.50	3340.7
302.75	3319.2
303.00	3462.2
303.25	3610.3
303.50	3640.7
303.75	3369.8
304.00	3666.0
304.25	3725.5
304.50	3490.0
304.75	3702.7
305.00	3604.0
305.25	3666.0
305.50	3811.6
305.75	3879.9
306.00	3792.6
306.25	3731.8
306.50	3900.2
306.75	3969.8
307.00	3720.4
307.25	3921.7
307.50	4191.3
307.75	4147.0
308.00	4159.7
308.25	4223.0
308.50	4252.1
308.75	4281.2
309.00	3948.3
309.25	4142.0
309.50	4204.0
309.75	4242.0
310.00	4157.2
310.25	4211.6
310.50	3773.6
310.75	4467.3
311.00	4650.9
311.25	4628.1
311.50	4734.4
311.75	4404.0
312.00	3966.0
312.25	4021.7
312.50	4726.8
312.75	5002.8
313.00	4669.9
313.25	4339.5
313.50	3995.1
313.75	4363.5
314.00	4848.3
314.25	5462.3
314.50	5442.0
314.75	4433.1
315.00	4468.6
315.25	4501.5
315.50	5409.1
315.75	5020.5
316.00	5326.9
316.25	5818.0
316.50	4791.4
316.75	4444.5
317.00	5121.8
317.25	4344.5
317.50	5681.3
317.75	5190.1
318.00	4581.2
318.25	4468.6
318.50	4593.9
318.75	4512.9
319.00	4731.9
319.25	5406.6
319.50	5150.9
319.75	5377.5
320.00	5157.2
320.25	5106.6
320.50	4506.6
320.75	4668.6
321.00	4874.9
321.25	4939.5
321.50	4664.8
321.75	4388.8
322.00	4600.2
322.25	5182.5
322.50	4157.2
322.75	4923.0
323.00	4030.6
323.25	4552.1
323.50	4474.9
323.75	5757.3
324.00	4424.3
324.25	5062.3
324.50	4621.8
324.75	4454.7
325.00	5495.2
325.25	4995.2
325.50	5539.5
325.75	4754.7
326.00	5074.9
326.25	4526.8
326.50	5158.5
326.75	5721.8
327.00	4634.4
327.25	5804.1
327.50	5038.2
327.75	5083.8
328.00	4666.1
328.25	5581.3
328.50	5748.4
328.75	5452.2
329.00	5506.6
329.25	5639.5
329.50	5118.0
329.75	5233.2
330.00	5190.1
330.25	5078.7
330.50	5118.0
330.75	5199.0
331.00	4924.3
331.25	4710.4
331.50	4267.3
331.75	4495.2
332.00	4628.1
332.25	4095.1
332.50	4482.5
332.75	3591.3
333.00	4212.9
333.25	3976.1
333.50	3705.2
333.75	3977.4
334.00	3441.9
334.25	3611.6
334.50	3116.6
334.75	3721.7
335.00	3035.6
335.25	3596.4
335.50	2950.8
335.75	3139.4
336.00	2712.8
336.25	3069.8
336.50	3363.5
336.75	2663.4
337.00	2293.8
337.25	3320.4
337.50	2612.8
337.75	2919.1
338.00	3044.5
338.25	1745.7
338.50	1877.3
338.75	2064.7
339.00	1973.5
339.25	2193.8
339.50	1930.5
339.75	2098.8
340.00	2573.5
340.25	2063.4
340.50	1429.2
340.75	1819.1
341.00	1986.2
341.25	1419.1
341.50	1731.7
341.75	1743.1
342.00	1705.1
342.25	1616.5
342.50	1269.7
342.75	2177.3
343.00	2150.7
343.25	2202.6
343.50	2112.8
343.75	1631.7
344.00	1940.6
344.25	1591.2
344.50	1343.1
344.75	1655.8
345.00	1672.2
345.25	2771.0
345.50	2716.6
345.75	1836.8
346.00	2154.5
346.25	1945.7
346.50	2082.4
346.75	1108.9
347.00	2243.2
347.25	2063.4
347.50	1936.8
347.75	1678.6
348.00	2092.5
348.25	2221.6
348.50	1653.2
348.75	1801.4
349.00	1397.5
349.25	1848.2
349.50	1853.3
349.75	1508.9
350.00	1708.9
350.25	2122.9
350.50	2217.8
350.75	1821.6
351.00	2019.1
351.25	2158.3
351.50	1948.2
351.75	1943.1
352.00	2073.5
352.25	2043.1
352.50	1676.0
352.75	1644.4
353.00	1743.1
353.25	2202.6
353.50	1991.2
353.75	2514.1
354.00	1878.6
354.25	1726.7
354.50	1745.7
354.75	2684.9
355.00	2554.6
355.25	2241.9
355.50	1925.4
355.75	2234.3
356.00	2379.9
356.25	2428.0
356.50	2419.1
356.75	2057.1
357.00	2041.9
357.25	1836.8
357.50	2360.9
357.75	2150.7
358.00	2234.3
358.25	2484.9
358.50	2278.6
358.75	1782.4
359.00	2733.0
359.25	1960.9
359.50	2710.3
359.75	2554.6
360.00	2658.4
360.25	2468.5
360.50	2290.0
360.75	2277.3
361.00	2312.8
361.25	2491.3
361.50	2552.0
361.75	2324.2
362.00	2591.3
362.25	2817.9
362.50	2369.7
362.75	2564.7
363.00	2614.1
363.25	2506.5
363.50	2436.8
363.75	2550.8
364.00	2382.4
364.25	3276.1
364.50	2498.9
364.75	2326.7
365.00	2440.6
365.25	3030.5
365.50	2702.7
365.75	2777.4
366.00	2606.5
366.25	2759.6
366.50	2806.5
366.75	2384.9
367.00	2658.4
367.25	2306.4
367.50	2990.0
367.75	2224.2
368.00	2498.9
368.25	2505.2
368.50	2582.4
368.75	2106.4
369.00	2078.6
369.25	2885.0
369.50	2524.2
369.75	2569.7
370.00	2246.9
370.25	2110.2
370.50	2307.7
370.75	2749.5
371.00	2231.8
371.25	2393.8
371.50	2492.5
371.75	2360.9
372.00	2264.7
372.25	2753.3
372.50	2241.9
372.75	2278.6
373.00	2205.2
373.25	2471.0
373.50	2174.8
373.75	2795.1
374.00	2616.6
374.25	2487.5
374.50	2547.0
374.75	2365.9
375.00	2868.5
375.25	2967.2
375.50	2452.0
375.75	2398.9
376.00	2484.9
376.25	2633.0
376.50	2421.6
376.75	2269.7
377.00	2439.4
377.25	2044.4
377.50	2621.7
377.75	2139.3
378.00	2476.1
378.25	2374.8
378.50	2328.0
378.75	2409.0
379.00	2626.7
379.25	2609.0
379.50	2235.6
379.75	1950.7
380.00	2239.4
380.25	2359.6
380.50	2669.8
380.75	2771.0
381.00	2628.0
381.25	2182.4
381.50	2838.1
381.75	2496.3
382.00	1903.9
382.25	2235.6
382.50	2382.4
382.75	2595.1
383.00	2135.6
383.25	1909.0
383.50	2005.2
383.75	2053.3
384.00	2510.3
384.25	2159.6
384.50	2220.4
384.75	2030.5
385.00	2021.6
385.25	2010.2
385.50	2057.1
385.75	1784.9
386.00	1987.4
386.25	1884.9
386.50	2200.1
386.75	1741.9
387.00	1992.5
387.25	1873.5
387.50	1700.1
387.75	2022.9
388.00	1874.8
388.25	1787.4
388.50	2228.0
388.75	1648.2
389.00	1586.2
389.25	1668.4
389.50	1625.4
389.75	1240.6
390.00	1493.7
390.25	1552.0
390.50	1295.0
390.75	1458.3
391.00	1145.6
391.25	1068.4
391.50	1517.8
391.75	1239.3
392.00	1538.1
392.25	1421.6
392.50	1443.1
392.75	1086.1
393.00	1252.0
393.25	1054.5
393.50	897.51
393.75	1048.2
394.00	1108.9
394.25	1025.4
394.50	1188.7
394.75	1246.9
395.00	1184.9
395.25	1153.2
395.50	1354.5
395.75	812.70
396.00	1055.7
396.25	1088.7
396.50	698.77
396.75	1041.8
397.00	643.07
397.25	1095.0
397.50	500.03
397.75	948.15
398.00	740.54
398.25	1125.4
398.50	885.89
398.75	944.35
399.00	715.23
399.25	639.27
399.50	868.40
399.75	654.46
400.00	327.86
400.25	867.13
400.50	493.70
400.75	754.47
401.00	239.25
401.25	549.39
401.50	608.89
401.75	1154.5
402.00	635.47
402.25	677.25
402.50	678.52
402.75	524.08
403.00	864.60
403.25	311.41
403.50	582.31
403.75	727.88
404.00	757.00
404.25	654.46
404.50	581.04
404.75	843.08
405.00	470.91
405.25	817.76
405.50	762.06
405.75	511.42
406.00	641.80
406.25	350.65
406.50	197.48
406.75	401.29
407.00	521.55
407.25	475.97
407.50	451.92
407.75	481.04
408.00	358.25
408.25	587.37
408.50	727.88
408.75	365.84
409.00	322.80
409.25	429.14
409.50	739.28
409.75	639.27
410.00	505.09
410.25	611.42
410.50	769.66
410.75	378.50
411.00	896.25
411.25	606.36
411.50	565.85
411.75	825.36
412.00	551.93
412.25	441.79
412.50	558.26
412.75	294.95
413.00	510.15
413.25	532.94
413.50	510.15
413.75	296.22
414.00	368.37
414.25	501.29
414.50	562.05
414.75	643.07
415.00	556.99
415.25	300.02
415.50	382.30
415.75	325.33
416.00	451.92
416.25	426.60
416.50	251.91
416.75	354.45
417.00	248.11
417.25	153.17
417.50	467.11
417.75	367.11
418.00	277.23
418.25	643.07
418.50	450.66
418.75	351.92
419.00	405.08
419.25	524.08
419.50	583.57
419.75	622.82
420.00	365.84
420.25	207.61
420.50	388.63
420.75	494.96
421.00	672.19
421.25	617.75
421.50	400.02
421.75	719.02
422.00	553.19
422.25	162.03
422.50	144.31
422.75	201.28
423.00	344.32
423.25	51.901
423.50	234.19
423.75	481.04
424.00	379.77
424.25	319.00
424.50	248.11
424.75	422.81
425.00	464.58
425.25	321.54
425.50	127.85
425.75	132.92
426.00	91.144
426.25	575.98
426.50	494.96
426.75	319.00
427.00	327.86
427.25	322.80
427.50	175.96
427.75	205.07
428.00	292.42
428.25	260.77
428.50	317.74
428.75	420.27
429.00	217.73
429.25	364.58
429.50	26.584
429.75	421.54
430.00	459.52
430.25	282.29
430.50	600.03
430.75	381.03
431.00	498.76
431.25	307.61
431.50	298.75
431.75	282.29
432.00	606.36
432.25	438.00
432.50	118.99
432.75	221.53
433.00	494.96
433.25	348.12
433.50	317.74
433.75	312.67
434.00	243.05
434.25	302.55
434.50	183.55
434.75	131.65
435.00	301.28
435.25	203.81
435.50	503.82
435.75	444.33
436.00	279.76
436.25	603.83
436.50	392.42
436.75	348.12
437.00	297.48
437.25	477.24
437.50	146.84
437.75	179.76
438.00	330.40
438.25	121.53
438.50	237.99
438.75	346.85
439.00	593.70
439.25	75.953
439.50	382.30
439.75	259.51
440.00	374.70
440.25	758.27
440.50	297.48
440.75	293.69
441.00	226.59
441.25	37.977
441.50	492.43
441.75	269.63
442.00	287.36
442.25	343.06
442.50	312.67
442.75	519.01
443.00	506.35
443.25	227.86
443.50	350.65
443.75	256.97
444.00	449.39
444.25	278.49
444.50	426.60
444.75	469.64
445.00	202.54
445.25	222.80
445.50	529.14
445.75	270.90
446.00	367.11
446.25	531.67
446.50	337.99
446.75	221.53
447.00	663.32
447.25	378.50
447.50	391.16
447.75	319.00
448.00	372.17
448.25	343.06
448.50	335.46
448.75	302.55
449.00	424.07
449.25	440.53
449.50	253.18
449.75	496.23
450.00	568.38
450.25	389.89
450.50	67.092
450.75	487.37
451.00	393.69
451.25	407.62
451.50	546.86
451.75	670.92
452.00	319.00
452.25	369.64
452.50	473.44
452.75	321.54
453.00	370.90
453.25	757.00
453.50	267.10
453.75	421.54
454.00	419.01
454.25	546.86
454.50	383.56
454.75	632.94
455.00	415.21
455.25	524.08
455.50	425.34
455.75	896.25
456.00	510.15
456.25	393.69
456.50	678.52
456.75	384.83
457.00	515.22
457.25	517.75
457.50	673.45
457.75	459.52
458.00	759.53
458.25	575.98
458.50	349.38
458.75	372.17
459.00	492.43
459.25	550.66
459.50	513.95
459.75	491.16
460.00	715.23
460.25	307.61
460.50	668.39
460.75	721.56
461.00	824.09
461.25	602.56
461.50	551.93
461.75	631.68
462.00	603.83
462.25	693.71
462.50	440.53
462.75	892.45
463.00	503.82
463.25	696.24
463.50	432.93
463.75	550.66
464.00	712.69
464.25	402.55
464.50	759.53
464.75	692.44
465.00	943.09
465.25	634.21
465.50	762.06
465.75	916.50
466.00	755.73
466.25	697.50
466.50	717.76
466.75	874.73
467.00	634.21
467.25	813.96
467.50	644.34
467.75	988.66
468.00	655.73
468.25	872.20
468.50	927.89
468.75	774.72
469.00	705.10
469.25	877.26
469.50	443.06
469.75	872.20
470.00	853.21
470.25	748.14
470.50	779.79
470.75	616.49
471.00	510.15
471.25	577.24
471.50	693.71
471.75	725.35
472.00	858.27
472.25	812.70
472.50	775.99
472.75	697.50
473.00	934.22
473.25	938.02
473.50	911.44
473.75	602.56
474.00	601.30
474.25	819.03
474.50	657.00
474.75	755.73
475.00	792.44
475.25	798.77
475.50	797.51
475.75	1174.7
476.00	1035.5
476.25	877.26
476.50	717.76
476.75	972.20
477.00	725.35
477.25	898.78
477.50	982.33
477.75	831.69
478.00	748.14
478.25	744.34
478.50	1082.3
478.75	778.52
479.00	1234.2
479.25	1072.2
479.50	934.22
479.75	1130.4
480.00	883.59
480.25	1195.0
480.50	882.32
480.75	1214.0
481.00	826.62
481.25	972.20
481.50	1106.4
481.75	929.16
482.00	1057.0
482.25	994.99
482.50	1087.4
482.75	807.64
483.00	1208.9
483.25	1016.5
483.50	1200.1
483.75	1083.6
484.00	1040.6
484.25	1264.6
484.50	1039.3
484.75	1135.5
485.00	1274.7
485.25	1383.6
485.50	1329.2
485.75	1096.3
486.00	1179.8
486.25	1288.7
486.50	1492.5
486.75	1410.2
487.00	1002.6
487.25	1431.7
487.50	1236.8
487.75	1296.3
488.00	1216.5
488.25	1245.6
488.50	1408.9
488.75	1527.9
489.00	1297.5
489.25	1206.4
489.50	1376.0
489.75	1405.1
490.00	1435.5
490.25	1498.8
490.50	1335.5
490.75	1287.4
491.00	1560.8
491.25	1515.3
491.50	1105.1
491.75	1620.3
492.00	1578.6
492.25	1557.0
492.50	1571.0
492.75	1568.4
493.00	1501.3
493.25	1741.9
493.50	1449.4
493.75	1511.5
494.00	1503.9
494.25	1810.2
494.50	1757.1
494.75	1708.9
495.00	1791.2
495.25	1841.9
495.50	1559.6
495.75	1741.9
496.00	1883.6
496.25	1678.6
496.50	1982.4
496.75	1708.9
497.00	1635.5
497.25	1858.3
497.50	1978.6
497.75	1965.9
498.00	1871.0
498.25	2176.1
498.50	2006.4
498.75	1630.5
499.00	2096.3
499.25	2224.2
499.50	2134.3
499.75	2073.5
500.00	2157.1
500.25	2009.0
500.50	2405.2
500.75	1998.8
501.00	2216.6
501.25	2235.6
501.50	2263.4
501.75	2468.5
502.00	2103.9
502.25	2676.1
502.50	2549.5
502.75	2409.0
503.00	2514.1
503.25	2578.6
503.50	2802.7
503.75	2238.1
504.00	2593.8
504.25	2424.2
504.50	2573.5
504.75	2712.8
505.00	2796.3
505.25	2802.7
505.50	2810.3
505.75	2512.8
506.00	2941.9
506.25	2758.4
506.50	2810.3
506.75	2857.1
507.00	2971.0
507.25	3082.4
507.50	3295.1
507.75	3362.2
508.00	3306.5
508.25	2964.7
508.50	3157.1
508.75	3201.4
509.00	3134.3
509.25	2958.4
509.50	3241.9
509.75	3298.9
510.00	3454.6
510.25	3406.5
510.50	3131.8
510.75	3221.7
511.00	3462.2
511.25	3672.3
511.50	3600.2
511.75	3749.6
512.00	3533.1
512.25	3611.6
512.50	3509.0
512.75	3621.7
513.00	3706.5
513.25	3996.4
513.50	3723.0
513.75	3562.2
514.00	3724.2
514.25	4020.5
514.50	4272.4
514.75	3952.1
515.00	3731.8
515.25	4348.3
515.50	4110.3
515.75	4369.8
516.00	4012.9
516.25	4297.7
516.50	4290.1
516.75	4673.7
517.00	4553.4
517.25	4307.8
517.50	4249.6
517.75	4680.0
518.00	4387.6
518.25	4192.6
518.50	4562.3
518.75	4814.2
519.00	4762.3
519.25	4649.6
519.50	4696.4
519.75	5209.1
520.00	4923.0
520.25	4945.8
520.50	4812.9
520.75	5176.2
521.00	5315.5
521.25	5240.8
521.50	5215.5
521.75	5178.7
522.00	5664.8
522.25	5662.3
522.50	5310.4
522.75	5406.6
523.00	6010.4
523.25	5794.0
523.50	5482.6
523.75	5791.4
524.00	5557.2
524.25	6537.0
524.50	6092.7
524.75	5745.9
525.00	6044.6
525.25	6300.3
525.50	6242.1
525.75	6173.7
526.00	6409.2
526.25	6492.7
526.50	6478.8
526.75	6643.4
527.00	6662.4
527.25	6907.9
527.50	7171.2
527.75	6853.5
528.00	6729.5
528.25	7124.4
528.50	7197.8
528.75	7273.8
529.00	7399.1
529.25	7210.5
529.50	7618.1
529.75	7475.1
530.00	7644.7
530.25	7916.9
530.50	7575.1
530.75	8344.7
531.00	7919.4
531.25	8373.8
531.50	8102.9
531.75	8548.5
532.00	8370.0
532.25	8044.7
532.50	8801.7
532.75	8816.9
533.00	8984.0
533.25	8987.8
533.50	9246.0
533.75	9247.3
534.00	9149.8
534.25	9516.9
534.50	9539.7
534.75	9497.9
535.00	9389.1
535.25	9690.4
535.50	9839.7
535.75	10061
536.00	9829.6
536.25	10017
536.50	10313
536.75	10292
537.00	10414
537.25	10633
537.50	11247
537.75	11045
538.00	10995
538.25	10978
538.50	11259
538.75	11118
539.00	11383
539.25	11778
539.50	11584
539.75	12068
540.00	12132
540.25	11921
540.50	12215
540.75	12347
541.00	12808
541.25	12822
541.50	13075
541.75	12974
542.00	12991
542.25	13177
542.50	13515
542.75	13302
543.00	13708
543.25	13964
543.50	13988
543.75	14091
544.00	14194
544.25	14141
544.50	14421
544.75	14608
545.00	14221
545.25	15192
545.50	15043
545.75	15424
546.00	15018
546.25	15092
546.50	15575
546.75	15096
547.00	15788
547.25	15682
547.50	16246
547.75	15959
548.00	16283
548.25	16320
548.50	16679
548.75	16777
549.00	16968
549.25	17098
549.50	17270
549.75	17382
550.00	17426
550.25	17407
550.50	17831
550.75	17635
551.00	18009
551.25	17721
551.50	18279
551.75	18416
552.00	18601
552.25	18620
552.50	18548
552.75	19214
553.00	18858
553.25	19271
553.50	19526
553.75	19424
554.00	19520
554.25	19705
554.50	19972
554.75	19739
555.00	20276
555.25	20269
555.50	20840
555.75	20702
556.00	20804
556.25	21238
556.50	21134
556.75	21642
557.00	21123
557.25	21806
557.50	21740
557.75	22104
558.00	22102
558.25	22228
558.50	22506
558.75	22845
559.00	22904
559.25	22847
559.50	23271
559.75	23381
560.00	23540
560.25	23856
560.50	23937
560.75	24146
561.00	24619
561.25	24385
561.50	24775
561.75	24995
562.00	25481
562.25	25356
562.50	25214
562.75	25829
563.00	25963
563.25	26703
563.50	26146
563.75	26846
564.00	27355
564.25	27360
564.50	27771
564.75	27418
565.00	28205
565.25	28317
565.50	28971
565.75	28552
566.00	29275
566.25	29475
566.50	29707
566.75	30061
567.00	29988
567.25	30718
567.50	30869
567.75	31589
568.00	31553
568.25	32095
568.50	32459
568.75	32413
569.00	33059
569.25	33312
569.50	33883
569.75	34383
570.00	34793
570.25	34795
570.50	35445
570.75	35763
571.00	36577
571.25	36873
571.50	36896
571.75	37616
572.00	37498
572.25	38597
572.50	38955
572.75	39058
573.00	39675
573.25	40065
573.50	40721
573.75	40469
574.00	41089
574.25	41165
574.50	41753
574.75	42368
575.00	42781
575.25	43326
575.50	43949
575.75	44202
576.00	44714
576.25	45158
576.50	45812
576.75	46549
577.00	46939
577.25	47240
577.50	47907
577.75	48368
578.00	48952
578.25	49215
578.50	49790
578.75	50471
579.00	50956
579.25	51501
579.50	51786
579.75	52381
580.00	53127
580.25	53750
580.50	54303
580.75	54893
581.00	55045
581.25	55833
581.50	56203
581.75	56775
582.00	57276
582.25	57831
582.50	58164
582.75	58941
583.00	59600
583.25	60171
583.50	60059
583.75	60874
584.00	61288
584.25	61709
584.50	62261
584.75	62688
585.00	63210
585.25	63612
585.50	64030
585.75	64531
586.00	65036
586.25	65610
586.50	65662
586.75	66197
587.00	66484
587.25	67105
587.50	67414
587.75	67636
588.00	68249
588.25	68605
588.50	68946
588.75	69119
589.00	69488
589.25	69936
589.50	69728
589.75	70420
590.00	70416
590.25	71047
590.50	71342
590.75	71542
591.00	71707
591.25	72030
591.50	72412
591.75	72500
592.00	72645
592.25	73016
592.50	73280
592.75	73544
593.00	73537
593.25	73611
593.50	73873
593.75	74447
594.00	74267
594.25	74700
594.50	74791
594.75	74886
595.00	74951
595.25	75044
595.50	75281
595.75	75110
596.00	75492
596.25	75292
596.50	75625
596.75	76168
597.00	75744
597.25	76076
597.50	76244
597.75	76118
598.00	76470
598.25	76471
598.50	76404
598.75	76676
599.00	76785
599.25	77079
599.50	76966
599.75	76848
600.00	77043
600.25	77274
600.50	77048
600.75	77139
601.00	77237
601.25	77555
601.50	77191
601.75	78084
602.00	77758
602.25	77775
602.50	77662
602.75	77866
603.00	78414
603.25	78420
603.50	78696
603.75	78884
604.00	78501
604.25	78820
604.50	79465
604.75	79623
605.00	79508
605.25	80079
605.50	79905
605.75	80608
606.00	80600
606.25	81023
606.50	81188
606.75	81628
607.00	81629
607.25	81969
607.50	82435
607.75	82898
608.00	83017
608.25	83313
608.50	83800
608.75	84317
609.00	84900
609.25	85171
609.50	85412
609.75	85732
610.00	86690
610.25	86855
610.50	87071
610.75	87783
611.00	88150
611.25	89189
611.50	89477
611.75	90288
612.00	90940
612.25	91448
612.50	91938
612.75	92359
613.00	93576
613.25	93810
613.50	94624
613.75	95234
614.00	95735
614.25	96572
614.50	97399
614.75	97661
615.00	98762
615.25	99835
615.50	1.0070e+05
615.75	1.0162e+05
616.00	1.0235e+05
616.25	1.0323e+05
616.50	1.0424e+05
616.75	1.0517e+05
617.00	1.0668e+05
617.25	1.0745e+05
617.50	1.0869e+05
617.75	1.0964e+05
618.00	1.1057e+05
618.25	1.1165e+05
618.50	1.1312e+05
618.75	1.1406e+05
619.00	1.1565e+05
619.25	1.1688e+05
619.50	1.1791e+05
619.75	1.1915e+05
620.00	1.2015e+05
620.25	1.2138e+05
620.50	1.2310e+05
620.75	1.2414e+05
621.00	1.2579e+05
621.25	1.2689e+05
621.50	1.2847e+05
621.75	1.2963e+05
622.00	1.3117e+05
622.25	1.3282e+05
622.50	1.3408e+05
622.75	1.3570e+05
623.00	1.3690e+05
623.25	1.3881e+05
623.50	1.3975e+05
623.75	1.4143e+05
624.00	1.4301e+05
624.25	1.4406e+05
624.50	1.4566e+05
624.75	1.4742e+05
625.00	1.4902e+05
625.25	1.5036e+05
625.50	1.5209e+05
625.75	1.5327e+05
626.00	1.5463e+05
626.25	1.5613e+05
626.50	1.5794e+05
626.75	1.5936e+05
627.00	1.6067e+05
627.25	1.6207e+05
627.50	1.6367e+05
627.75	1.6483e+05
628.00	1.6667e+05
628.25	1.6805e+05
628.50	1.6959e+05
628.75	1.7051e+05
629.00	1.7231e+05
629.25	1.7342e+05
629.50	1.7517e+05
629.75	1.7647e+05
630.00	1.7748e+05
630.25	1.7972e+05
630.50	1.7978e+05
630.75	1.8075e+05
631.00	1.8246e+05
631.25	1.8343e+05
631.50	1.8524e+05
631.75	1.8653e+05
632.00	1.8696e+05
