Wavelength (nm)	Q17 abs e
450.00	4266.6
451.00	3944.5
452.00	3698.9
453.00	3549.8
454.00	3375.9
455.00	3218.9
456.00	3152.1
457.00	3021.3
458.00	2883.3
459.00	2797.5
460.00	2803.0
461.00	2754.2
462.00	2655.3
463.00	2775.7
464.00	2653.6
465.00	2656.6
466.00	2639.2
467.00	2644.7
468.00	2729.5
469.00	2810.6
470.00	2799.2
471.00	2791.5
472.00	2870.9
473.00	2965.2
474.00	2876.4
475.00	3064.9
476.00	2928.8
477.00	2885.6
478.00	3046.5
479.00	3074.7
480.00	3030.2
481.00	3178.4
482.00	3040.2
483.00	3029.7
484.00	3168.1
485.00	3446.7
486.00	3476.5
487.00	3579.4
488.00	3627.1
489.00	4235.8
490.00	4670.3
491.00	5306.4
492.00	6035.9
493.00	7074.0
494.00	7962.5
495.00	9123.0
496.00	10414
497.00	11549
498.00	12511
499.00	13570
500.00	14562
501.00	15377
502.00	16188
503.00	17049
504.00	17642
505.00	18255
506.00	18950
507.00	19356
508.00	19533
509.00	19627
510.00	19314
511.00	18759
512.00	18168
513.00	17553
514.00	16442
515.00	15559
516.00	14257
517.00	13209
518.00	11847
519.00	10682
520.00	9682.1
521.00	8595.6
522.00	7573.2
523.00	6738.1
524.00	5922.9
525.00	5173.5
526.00	4726.3
527.00	4273.6
528.00	3789.7
529.00	3372.7
530.00	3161.9
531.00	2811.4
532.00	2672.2
533.00	2670.4
534.00	2559.3
535.00	2464.3
536.00	2469.4
537.00	2535.6
538.00	2616.8
539.00	2447.7
540.00	2393.0
541.00	2355.3
542.00	2237.8
543.00	2247.6
544.00	2167.4
545.00	2134.2
546.00	2007.2
547.00	1900.1
548.00	1803.5
549.00	1698.1
550.00	1438.1
551.00	1476.8
552.00	1460.7
553.00	1225.1
554.00	1148.7
555.00	1080.7
556.00	1059.7
557.00	1054.2
558.00	968.78
559.00	916.00
560.00	879.89
561.00	847.12
562.00	825.01
563.00	903.11
564.00	886.67
565.00	880.12
566.00	977.45
567.00	1143.4
568.00	1220.7
569.00	1420.3
570.00	1655.3
571.00	1783.1
572.00	1932.4
573.00	2115.3
574.00	2376.0
575.00	2590.8
576.00	2850.6
577.00	3228.8
578.00	3661.8
579.00	4051.6
580.00	4575.4
581.00	5179.7
582.00	5713.1
583.00	5898.5
584.00	6184.4
585.00	6478.3
586.00	6414.7
587.00	6339.6
588.00	6357.9
589.00	6183.5
590.00	6011.4
591.00	5889.8
592.00	5700.8
593.00	5586.2
594.00	5276.5
595.00	4922.5
596.00	4505.8
597.00	4039.2
598.00	3707.6
599.00	3417.7
600.00	3073.9
601.00	2811.5
602.00	2579.3
603.00	2398.7
604.00	2207.2
605.00	2076.1
606.00	1985.5
607.00	1792.1
608.00	1675.2
609.00	1523.8
610.00	1447.9
611.00	1315.8
612.00	1209.7
613.00	1122.4
614.00	1042.7
615.00	970.22
616.00	913.23
617.00	786.12
618.00	713.34
619.00	680.68
620.00	713.90
621.00	650.68
622.00	579.90
623.00	658.46
624.00	666.68
625.00	605.24
626.00	598.35
627.00	631.57
628.00	597.13
629.00	559.24
630.00	662.35
631.00	619.68
632.00	665.68
633.00	672.90
634.00	717.90
635.00	768.01
636.00	829.78
637.00	883.12
638.00	886.89
639.00	1065.7
640.00	937.11
641.00	852.56
642.00	730.12
643.00	546.90
644.00	424.24
645.00	480.02
646.00	317.47
647.00	190.14
648.00	238.36
649.00	250.69
650.00	266.36
651.00	234.25
652.00	200.92
653.00	128.70
654.00	172.14
655.00	128.36
656.00	179.18
657.00	132.05
658.00	140.12
659.00	109.14
660.00	141.81
661.00	28.145
662.00	122.81
663.00	169.14
664.00	84.921
665.00	35.812
666.00	56.366
667.00	29.034
668.00	68.588
669.00	61.477
670.00	98.032
671.00	50.144
672.00	111.81
673.00	152.14
674.00	98.143
675.00	112.81
676.00	72.255
677.00	29.034
678.00	61.700
679.00	183.92
680.00	110.03
681.00	98.809
682.00	92.365
683.00	30.256
684.00	74.144
685.00	147.03
686.00	111.48
687.00	100.70
688.00	131.47
689.00	112.70
690.00	149.59
691.00	110.03
692.00	102.25
693.00	132.70
694.00	107.48
695.00	53.144
696.00	86.699
697.00	120.14
698.00	109.03
699.00	126.36
700.00	81.921
