Wavelength (nm)	Q30 abs e
533.00	4063.7
534.00	4111.1
535.00	4144.5
536.00	4183.1
537.00	4230.6
538.00	4241.1
539.00	4300.8
540.00	4321.9
541.00	4372.9
542.00	4429.1
543.00	4471.3
544.00	4539.8
545.00	4557.3
546.00	4634.7
547.00	4673.3
548.00	4740.1
549.00	4836.7
550.00	4931.6
551.00	5045.8
552.00	5182.8
553.00	5314.6
554.00	5488.5
555.00	5688.8
556.00	5918.9
557.00	6154.4
558.00	6410.9
559.00	6693.7
560.00	7020.5
561.00	7391.2
562.00	7763.7
563.00	8187.1
564.00	8598.2
565.00	9056.7
566.00	9531.1
567.00	9996.7
568.00	10473
569.00	10952
570.00	11450
571.00	11931
572.00	12386
573.00	12816
574.00	13212
575.00	13593
576.00	13918
577.00	14254
578.00	14493
579.00	14726
580.00	14867
581.00	15013
582.00	15056
583.00	15093
584.00	15053
585.00	14974
586.00	14830
587.00	14679
588.00	14450
589.00	14259
590.00	13946
591.00	13637
592.00	13308
593.00	12976
594.00	12574
595.00	12230
596.00	11843
597.00	11472
598.00	11081
599.00	10708
600.00	10329
601.00	10005
602.00	9647.0
603.00	9306.2
604.00	9007.5
605.00	8712.4
606.00	8466.4
607.00	8206.4
608.00	7983.3
609.00	7804.1
610.00	7624.9
611.00	7473.8
612.00	7371.9
613.00	7255.9
614.00	7185.6
615.00	7124.2
616.00	7083.7
617.00	7048.6
618.00	7046.8
619.00	7018.7
620.00	7046.8
621.00	7038.1
622.00	7103.1
623.00	7108.3
624.00	7145.2
625.00	7173.3
626.00	7226.1
627.00	7243.6
628.00	7308.6
629.00	7322.7
630.00	7349.0
631.00	7368.4
632.00	7387.7
633.00	7408.8
634.00	7429.8
635.00	7407.0
636.00	7370.1
637.00	7354.3
638.00	7278.8
639.00	7236.6
640.00	7148.7
641.00	7071.4
642.00	6976.6
643.00	6862.4
644.00	6749.9
645.00	6598.8
646.00	6463.6
647.00	6316.0
648.00	6166.7
649.00	5996.2
650.00	5811.8
651.00	5671.2
652.00	5458.6
653.00	5290.0
654.00	5093.2
655.00	4905.2
656.00	4704.9
657.00	4502.9
658.00	4309.6
659.00	4126.9
660.00	3947.7
661.00	3794.9
662.00	3610.4
663.00	3434.7
664.00	3267.8
665.00	3123.7
666.00	2992.0
667.00	2828.6
668.00	2663.4
669.00	2552.7
670.00	2408.7
671.00	2287.5
672.00	2178.5
673.00	2059.1
674.00	1951.9
675.00	1844.7
676.00	1741.1
677.00	1670.8
678.00	1574.2
679.00	1493.3
680.00	1410.8
681.00	1352.8
682.00	1298.3
683.00	1231.6
684.00	1168.3
685.00	1124.4
686.00	1068.2
687.00	1020.7
688.00	980.34
689.00	941.69
690.00	890.74
691.00	859.11
692.00	834.52
693.00	790.60
694.00	780.06
695.00	750.19
696.00	686.94
697.00	690.45
698.00	655.32
699.00	639.50
700.00	602.61
701.00	588.56
702.00	560.45
703.00	560.45
704.00	530.58
705.00	498.95
706.00	486.66
707.00	474.36
708.00	439.22
709.00	437.46
710.00	426.92
711.00	414.62
712.00	390.03
713.00	368.95
714.00	374.22
715.00	351.38
716.00	330.29
717.00	332.05
718.00	300.43
719.00	295.16
720.00	291.64
721.00	284.61
722.00	274.07
723.00	254.75
724.00	240.69
725.00	237.18
726.00	223.12
727.00	221.37
728.00	231.91
729.00	223.12
730.00	214.34
731.00	223.12
732.00	221.37
733.00	198.53
734.00	193.26
735.00	187.99
736.00	198.53
737.00	189.74
738.00	207.31
739.00	198.53
740.00	165.15
741.00	200.28
742.00	210.83
743.00	203.80
744.00	195.01
745.00	214.34
746.00	217.85
747.00	212.58
748.00	247.72
749.00	235.42
750.00	238.94
751.00	260.02
752.00	265.29
753.00	258.26
754.00	252.99
755.00	238.94
756.00	238.94
757.00	261.78
758.00	265.29
759.00	252.99
760.00	237.18
761.00	244.21
762.00	252.99
763.00	263.53
764.00	238.94
765.00	242.45
766.00	219.61
767.00	245.96
768.00	237.18
769.00	219.61
770.00	216.10
771.00	221.37
772.00	203.80
773.00	195.01
774.00	193.26
775.00	149.33
776.00	149.33
777.00	142.31
778.00	152.67
779.00	128.25
780.00	128.25
781.00	144.06
782.00	131.77
783.00	121.22
784.00	129.83
785.00	114.20
786.00	101.90
787.00	94.872
788.00	105.41
789.00	99.967
790.00	103.66
791.00	91.358
792.00	89.601
793.00	79.060
794.00	80.817
795.00	103.66
796.00	94.872
797.00	107.17
798.00	107.17
799.00	98.385
800.00	108.93
