Wavelength (nm)	Q33 abs e
746.00	736.45
747.00	673.78
748.00	615.02
749.00	662.02
750.00	615.02
751.00	579.76
752.00	544.51
753.00	497.50
754.00	485.75
755.00	540.59
756.00	489.66
757.00	426.99
758.00	481.83
759.00	415.23
760.00	407.40
761.00	426.99
762.00	426.99
763.00	383.90
764.00	442.66
765.00	391.73
766.00	340.81
767.00	309.47
768.00	305.55
769.00	325.14
770.00	301.63
771.00	258.54
772.00	258.54
773.00	234.65
774.00	207.62
775.00	282.05
776.00	141.02
777.00	207.62
778.00	262.46
779.00	238.96
780.00	258.54
781.00	219.37
782.00	238.96
783.00	250.71
784.00	254.62
785.00	227.20
786.00	242.87
787.00	215.45
788.00	246.79
789.00	219.37
790.00	223.29
791.00	215.45
792.00	234.65
793.00	223.29
794.00	258.54
795.00	223.29
796.00	254.62
797.00	266.38
798.00	227.20
799.00	238.96
800.00	176.28
