Wavelength (nm) FL108 [12] 520-18-3, Kaempferol [M]
210.00	22688
211.00	21638
212.00	20627
213.00	19708
214.00	18921
215.00	18349
216.00	17938
217.00	17697
218.00	17595
219.00	17481
220.00	17328
221.00	17141
222.00	16923
223.00	16694
224.00	16476
225.00	16223
226.00	15944
227.00	15624
228.00	15263
229.00	14904
230.00	14543
231.00	14213
232.00	13909
233.00	13599
234.00	13308
235.00	13040
236.00	12783
237.00	12599
238.00	12473
239.00	12443
240.00	12511
241.00	12652
242.00	12838
243.00	13035
244.00	13202
245.00	13328
246.00	13425
247.00	13511
248.00	13605
249.00	13743
250.00	13907
251.00	14073
252.00	14228
253.00	14352
254.00	14439
255.00	14521
256.00	14624
257.00	14793
258.00	15014
259.00	15278
260.00	15562
261.00	15798
262.00	16019
263.00	16162
264.00	16302
265.00	16418
266.00	16489
267.00	16462
268.00	16323
269.00	16023
270.00	15520
271.00	14756
272.00	13765
273.00	12625
274.00	11421
275.00	10307
276.00	9351.2
277.00	8601.2
278.00	8056.9
279.00	7692.9
280.00	7461.0
281.00	7329.9
282.00	7288.4
283.00	7296.6
284.00	7340.3
285.00	7420.9
286.00	7514.0
287.00	7627.0
288.00	7758.7
289.00	7894.0
290.00	8014.3
291.00	8125.3
292.00	8232.4
293.00	8304.3
294.00	8356.3
295.00	8398.5
296.00	8446.5
297.00	8495.4
298.00	8531.6
299.00	8581.7
300.00	8625.2
301.00	8683.6
302.00	8742.6
303.00	8805.4
304.00	8871.0
305.00	8938.8
306.00	9008.3
307.00	9065.1
308.00	9137.0
309.00	9218.9
310.00	9307.2
311.00	9396.8
312.00	9490.2
313.00	9605.0
314.00	9723.6
315.00	9832.5
316.00	9926.5
317.00	10015
318.00	10097
319.00	10175
320.00	10254
321.00	10296
322.00	10332
323.00	10361
324.00	10372
325.00	10362
326.00	10356
327.00	10331
328.00	10309
329.00	10289
330.00	10284
331.00	10298
332.00	10337
333.00	10401
334.00	10494
335.00	10618
336.00	10793
337.00	10989
338.00	11223
339.00	11492
340.00	11799
341.00	12123
342.00	12470
343.00	12826
344.00	13200
345.00	13583
346.00	13988
347.00	14380
348.00	14801
349.00	15211
350.00	15634
351.00	16063
352.00	16458
353.00	16887
354.00	17273
355.00	17669
356.00	18036
357.00	18401
358.00	18731
359.00	19028
360.00	19279
361.00	19523
362.00	19744
363.00	19929
364.00	20008
365.00	20100
366.00	20069
367.00	19976
368.00	20030
369.00	19951
370.00	19868
371.00	19711
372.00	19558
373.00	19459
374.00	19233
375.00	18949
376.00	18647
377.00	18342
378.00	18021
379.00	17616
380.00	17227
381.00	16698
382.00	16123
383.00	15495
384.00	14832
385.00	14119
386.00	13353
387.00	12569
388.00	11746
389.00	10977
390.00	10136
391.00	9308.5
392.00	8526.0
393.00	7776.2
394.00	7074.6
395.00	6400.9
396.00	5759.8
397.00	5138.7
398.00	4595.4
399.00	4112.8
400.00	3669.5
401.00	3255.8
402.00	2883.4
403.00	2553.7
404.00	2250.2
405.00	1977.2
406.00	1757.8
407.00	1562.3
408.00	1373.7
409.00	1204.7
410.00	1059.5
411.00	929.27
412.00	816.44
413.00	722.90
414.00	639.78
415.00	575.60
416.00	499.63
417.00	449.32
418.00	394.91
419.00	362.58
420.00	326.34
421.00	294.38
422.00	275.03
423.00	240.79
424.00	214.98
425.00	203.11
426.00	188.76
427.00	184.13
428.00	172.45
429.00	157.46
430.00	152.05
431.00	157.03
432.00	140.77
433.00	134.46
434.00	122.70
435.00	111.18
436.00	116.76
437.00	120.63
438.00	120.17
439.00	111.83
440.00	98.898
441.00	103.53
442.00	102.38
443.00	88.499
444.00	82.367
445.00	75.224
446.00	79.426
447.00	60.032
448.00	66.059
449.00	59.310
450.00	55.528
451.00	61.188
452.00	63.289
453.00	43.567
454.00	39.431
455.00	41.269
456.00	46.626
457.00	39.352
458.00	45.615
459.00	36.030
460.00	33.837
461.00	17.463
462.00	36.804
463.00	44.945
464.00	30.292
465.00	23.871
466.00	24.829
467.00	38.459
468.00	31.907
469.00	23.845
470.00	35.019
471.00	42.542
472.00	69.302
473.00	51.169
474.00	36.240
475.00	15.481
476.00	42.595
477.00	20.733
478.00	19.236
479.00	28.440
480.00	46.416
481.00	45.221
482.00	19.722
483.00	17.818
484.00	17.647
485.00	16.964
486.00	21.363
487.00	4.9106
488.00	35.281
489.00	51.839
490.00	41.584
491.00	33.758
492.00	42.923
493.00	56.106
494.00	55.765
495.00	47.453
496.00	28.270
497.00	26.510
498.00	52.298
499.00	47.072
500.00	41.098
