Wavelength (nm)	Q06 abs e
448.00	2354.6
449.00	2344.0
450.00	2352.1
451.00	2316.5
452.00	2312.8
453.00	2278.9
454.00	2277.9
455.00	2279.1
456.00	2253.8
457.00	2239.3
458.00	2226.3
459.00	2218.9
460.00	2211.0
461.00	2197.9
462.00	2200.8
463.00	2181.9
464.00	2156.9
465.00	2152.2
466.00	2137.7
467.00	2127.9
468.00	2098.7
469.00	2097.5
470.00	2063.1
471.00	2101.2
472.00	2089.6
473.00	2110.1
474.00	2194.2
475.00	2224.6
476.00	2309.0
477.00	2389.5
478.00	2436.0
479.00	2433.4
480.00	2482.9
481.00	2526.4
482.00	2532.1
483.00	2557.9
484.00	2592.3
485.00	2548.9
486.00	2677.8
487.00	2779.9
488.00	2686.8
489.00	2676.7
490.00	2682.8
491.00	2709.5
492.00	2702.1
493.00	2706.1
494.00	2717.4
495.00	2725.4
496.00	2742.5
497.00	2779.3
498.00	2774.1
499.00	2794.4
500.00	2832.0
501.00	2862.9
502.00	2902.3
503.00	2991.9
504.00	3097.8
505.00	3203.6
506.00	3361.5
507.00	3590.3
508.00	3831.5
509.00	4122.2
510.00	4489.0
511.00	4926.8
512.00	5435.9
513.00	6044.6
514.00	6737.0
515.00	7505.0
516.00	8351.0
517.00	9195.8
518.00	10042
519.00	10834
520.00	11535
521.00	12152
522.00	12654
523.00	13111
524.00	13423
525.00	13590
526.00	13640
527.00	13551
528.00	13271
529.00	12891
530.00	12326
531.00	11660
532.00	10890
533.00	10076
534.00	9276.9
535.00	8543.0
536.00	7912.6
537.00	7367.2
538.00	6941.4
539.00	6629.9
540.00	6374.7
541.00	6174.7
542.00	6009.3
543.00	5907.5
544.00	5892.7
545.00	5931.6
546.00	6093.5
547.00	6374.3
548.00	6814.8
549.00	7429.2
550.00	8216.0
551.00	9239.7
552.00	10463
553.00	11970
554.00	13675
555.00	15729
556.00	18092
557.00	20754
558.00	23539
559.00	26322
560.00	28778
561.00	30503
562.00	31300
563.00	31008
564.00	29640
565.00	27390
566.00	24550
567.00	21361
568.00	18296
569.00	15275
570.00	12720
571.00	10514
572.00	8714.6
573.00	7142.4
574.00	5888.0
575.00	4965.7
576.00	4141.5
577.00	3466.5
578.00	2984.6
579.00	2603.1
580.00	2209.9
581.00	1923.9
582.00	1724.5
583.00	1606.6
584.00	1383.1
585.00	1229.9
586.00	1167.3
587.00	1035.8
588.00	956.87
589.00	903.49
590.00	833.54
591.00	759.26
592.00	688.35
593.00	632.72
594.00	607.15
595.00	560.84
596.00	536.56
597.00	484.63
598.00	454.72
599.00	415.16
600.00	406.80
601.00	376.41
602.00	360.01
603.00	332.84
604.00	330.27
605.00	302.77
606.00	288.46
607.00	270.93
608.00	266.27
609.00	250.35
610.00	215.94
611.00	214.98
612.00	206.94
613.00	184.59
614.00	182.50
615.00	176.55
616.00	160.47
617.00	142.14
618.00	133.78
619.00	131.69
620.00	111.75
621.00	117.54
622.00	100.98
623.00	97.440
624.00	93.420
625.00	94.063
626.00	90.686
627.00	68.980
628.00	77.180
629.00	84.094
630.00	84.094
631.00	70.105
632.00	55.955
633.00	76.215
634.00	86.667
635.00	104.03
636.00	111.11
637.00	82.968
638.00	53.544
639.00	93.352
640.00	124.08
641.00	112.56
642.00	44.378
643.00	74.929
644.00	93.259
645.00	112.23
646.00	117.06
647.00	107.73
648.00	91.008
649.00	88.918
650.00	93.098
651.00	87.310
652.00	71.070
653.00	76.376
654.00	69.462
655.00	105.02
656.00	121.42
657.00	93.328
658.00	123.17
659.00	87.631
660.00	84.898
661.00	84.094
662.00	90.365
663.00	103.87
664.00	100.82
665.00	95.349
666.00	94.706
667.00	102.26
668.00	92.938
669.00	111.27
670.00	113.52
671.00	117.54
672.00	116.57
673.00	109.34
674.00	116.73
675.00	130.56
676.00	119.79
677.00	132.81
678.00	145.52
679.00	148.09
680.00	146.96
681.00	163.04
682.00	162.08
683.00	164.17
684.00	162.88
685.00	164.97
686.00	166.10
687.00	160.47
688.00	169.15
689.00	161.76
690.00	160.95
691.00	152.91
692.00	147.45
693.00	144.07
694.00	141.50
695.00	120.11
696.00	136.83
697.00	123.01
698.00	122.84
699.00	125.58
700.00	110.14
