Wavelength (nm)	I03 abs e
266.50	46187
266.75	46542
267.00	46834
267.25	47183
267.50	47405
267.75	47614
268.00	47844
268.25	47971
268.50	48184
268.75	48088
269.00	48583
269.25	48673
269.50	48689
269.75	48844
270.00	48929
270.25	48953
270.50	49140
270.75	49109
271.00	49109
271.25	48825
271.50	48852
271.75	48906
272.00	48829
272.25	48403
272.50	48289
272.75	47874
273.00	47660
273.25	47430
273.50	46964
273.75	46709
274.00	46223
274.25	45867
274.50	45351
274.75	44690
275.00	44251
275.25	43620
275.50	42946
275.75	42502
276.00	41643
276.25	41037
276.50	40540
276.75	40043
277.00	39255
277.25	38842
277.50	38305
277.75	37784
278.00	37248
278.25	36826
278.50	36404
278.75	35809
279.00	35297
279.25	34879
279.50	34643
279.75	34230
280.00	33758
280.25	33400
280.50	32959
280.75	32830
281.00	32471
281.25	32271
281.50	31865
281.75	31812
282.00	31645
282.25	31347
282.50	31148
282.75	31121
283.00	30920
283.25	30867
283.50	30770
283.75	30544
284.00	30550
284.25	30502
284.50	30442
284.75	30473
285.00	30485
285.25	30500
285.50	30476
285.75	30576
286.00	30523
286.25	30688
286.50	30708
286.75	30827
287.00	30895
287.25	31041
287.50	31282
287.75	31405
288.00	31547
288.25	31757
288.50	32102
288.75	32271
289.00	32447
289.25	32739
289.50	33057
289.75	33451
290.00	33761
290.25	34074
290.50	34381
290.75	34790
291.00	35074
291.25	35757
291.50	36169
291.75	36717
292.00	37040
292.25	37511
292.50	38027
292.75	38407
293.00	39067
293.25	39415
293.50	39971
293.75	40347
294.00	40720
294.25	41189
294.50	41582
294.75	41720
295.00	41920
295.25	42454
295.50	42792
295.75	43265
296.00	43541
296.25	43891
296.50	44294
296.75	44829
297.00	44751
297.25	45014
297.50	45059
297.75	45308
298.00	45084
298.25	45443
298.50	45363
298.75	45362
299.00	45341
299.25	45288
299.50	45207
299.75	45196
300.00	45059
300.25	45047
300.50	45193
300.75	45228
301.00	45167
301.25	45072
301.50	45184
301.75	45193
302.00	45353
302.25	45327
302.50	45492
302.75	45497
303.00	45781
303.25	46027
303.50	46128
303.75	46653
304.00	46763
304.25	47004
304.50	46912
304.75	47376
305.00	47733
305.25	48051
305.50	47907
305.75	48167
306.00	48116
306.25	48254
306.50	48451
306.75	48580
307.00	48636
307.25	48304
307.50	48113
307.75	47930
308.00	47561
308.25	47002
308.50	46487
308.75	45725
309.00	44967
309.25	44294
309.50	43527
309.75	41611
310.00	40511
310.25	39704
310.50	38341
310.75	36895
311.00	35459
311.25	34461
311.50	32232
311.75	31245
312.00	29517
312.25	27868
312.50	26054
312.75	24734
313.00	23661
313.25	21830
313.50	20401
313.75	19010
314.00	17780
314.25	16717
314.50	15487
314.75	14434
315.00	12890
315.25	11661
315.50	10736
315.75	9825.6
316.00	8920.5
316.25	8165.5
316.50	7695.7
316.75	7149.1
317.00	6477.6
317.25	6131.5
317.50	5779.5
317.75	5148.2
318.00	5130.5
318.25	4824.8
318.50	4529.9
318.75	4220.8
319.00	4080.1
319.25	3862.0
319.50	3544.2
319.75	3445.3
320.00	3441.2
320.25	3107.5
320.50	2968.5
320.75	3055.0
321.00	2791.9
321.25	2869.3
321.50	2620.5
321.75	2670.9
322.00	2299.5
322.25	2577.9
322.50	2418.6
322.75	2262.0
323.00	2332.3
323.25	2241.0
323.50	2339.9
323.75	2163.6
324.00	2111.1
324.25	2123.7
324.50	1956.3
324.75	2041.2
325.00	2066.6
325.25	2079.8
325.50	1910.2
325.75	1813.5
326.00	1738.5
326.25	1763.9
326.50	1736.1
326.75	1732.6
327.00	1812.1
327.25	1841.0
327.50	1768.2
327.75	1721.3
328.00	1699.2
328.25	1697.8
328.50	1678.4
328.75	1634.2
329.00	1547.7
329.25	1562.0
329.50	1589.8
329.75	1710.5
330.00	1481.9
330.25	1416.2
330.50	1713.7
330.75	1508.4
331.00	1464.4
331.25	1499.7
331.50	1575.7
331.75	1332.1
332.00	1527.5
332.25	1513.7
332.50	1493.8
332.75	1507.3
333.00	1423.2
333.25	1473.6
333.50	1483.3
333.75	1569.0
334.00	1423.2
334.25	1465.8
334.50	1483.6
334.75	1567.7
335.00	1423.5
335.25	1414.3
335.50	1190.3
335.75	1484.1
336.00	1473.0
336.25	1451.2
336.50	1349.1
336.75	1498.9
337.00	1520.8
337.25	1491.4
337.50	1398.7
337.75	1326.7
338.00	1453.4
338.25	1500.8
338.50	1504.6
338.75	1430.7
339.00	1446.1
339.25	1513.2
339.50	1560.1
339.75	1449.1
340.00	1572.8
340.25	1428.0
340.50	1481.1
340.75	1507.5
341.00	1353.9
341.25	1658.5
341.50	1447.4
341.75	1508.4
342.00	1604.9
342.25	1525.1
342.50	1558.0
342.75	1446.6
343.00	1572.5
343.25	1505.4
343.50	1607.3
343.75	1514.8
344.00	1619.9
344.25	1486.5
344.50	1573.3
344.75	1507.3
345.00	1460.4
345.25	1644.7
345.50	1556.3
345.75	1600.8
346.00	1564.7
346.25	1668.7
346.50	1705.9
346.75	1669.3
347.00	1648.2
347.25	1619.1
347.50	1666.0
347.75	1708.6
348.00	1698.7
348.25	1672.0
348.50	1712.9
348.75	1710.0
349.00	1766.3
349.25	1742.3
349.50	1717.8
349.75	1783.6
350.00	1809.7
350.25	1874.1
350.50	1893.0
350.75	1947.4
351.00	1908.9
351.25	1874.4
351.50	1959.0
351.75	1922.6
352.00	1921.8
352.25	1926.1
352.50	2028.3
352.75	1983.0
353.00	1939.1
353.25	2090.0
353.50	2188.7
353.75	2053.1
354.00	2041.2
354.25	2069.0
354.50	2160.1
354.75	2154.4
355.00	2196.5
355.25	2142.6
355.50	2232.3
355.75	2246.6
356.00	2359.3
356.25	2273.0
356.50	2362.3
356.75	2407.0
357.00	2373.0
357.25	2406.7
357.50	2428.8
357.75	2515.9
358.00	2553.4
358.25	2590.8
358.50	2586.8
358.75	2554.4
359.00	2603.0
359.25	2558.8
359.50	2617.0
359.75	2735.8
360.00	2694.6
360.25	2687.9
360.50	2716.2
360.75	2826.7
361.00	2834.0
361.25	2865.8
361.50	2946.4
361.75	2967.9
362.00	2996.5
362.25	2956.3
362.50	3022.4
362.75	2925.3
363.00	3086.5
363.25	3141.5
363.50	3164.4
363.75	3125.3
364.00	3129.9
364.25	3290.6
364.50	3249.9
364.75	3239.9
365.00	3294.9
365.25	3361.5
365.50	3513.7
365.75	3489.2
366.00	3560.4
366.25	3677.9
366.50	3594.6
366.75	3601.3
367.00	3576.8
367.25	3561.2
367.50	3669.8
367.75	3790.3
368.00	3766.8
368.25	3795.7
368.50	3944.2
368.75	3984.9
369.00	3990.8
369.25	4017.5
369.50	4142.9
369.75	4101.6
370.00	4163.1
370.25	4180.1
370.50	4312.4
370.75	4367.7
371.00	4316.2
371.25	4425.3
371.50	4432.9
371.75	4543.1
372.00	4497.8
372.25	4584.6
372.50	4620.5
372.75	4655.0
373.00	4751.2
373.25	4791.1
373.50	4802.4
373.75	4955.5
374.00	4899.5
374.25	4884.9
374.50	4957.1
374.75	5046.4
375.00	4989.2
375.25	5163.9
375.50	5079.2
375.75	5201.3
376.00	5358.2
376.25	5367.4
376.50	5427.0
376.75	5481.4
377.00	5561.2
377.25	5705.7
377.50	5659.8
377.75	5751.8
378.00	5759.0
378.25	5894.9
378.50	5927.0
378.75	6065.0
379.00	6072.5
379.25	6217.5
379.50	6242.0
379.75	6291.6
380.00	6403.0
380.25	6409.4
380.50	6526.4
380.75	6527.5
381.00	6611.1
381.25	6683.0
381.50	6806.7
381.75	6805.7
382.00	6827.2
382.25	6957.7
382.50	7053.1
382.75	7109.7
383.00	7277.4
383.25	7253.4
383.50	7373.9
383.75	7445.8
384.00	7423.7
384.25	7582.5
384.50	7678.4
384.75	7711.1
385.00	7819.7
385.25	7930.2
385.50	7951.8
385.75	8073.3
386.00	8110.8
386.25	8214.3
386.50	8300.8
386.75	8361.2
387.00	8475.5
387.25	8515.6
387.50	8573.6
387.75	8696.8
388.00	8835.8
388.25	8868.5
388.50	8980.9
388.75	9045.3
389.00	9234.8
389.25	9239.4
389.50	9354.7
389.75	9422.9
390.00	9473.9
390.25	9583.8
390.50	9793.3
390.75	9843.1
391.00	9924.5
391.25	9997.8
391.50	10120
391.75	10254
392.00	10260
392.25	10336
392.50	10525
392.75	10697
393.00	10678
393.25	10797
393.50	10975
393.75	11029
394.00	11163
394.25	11151
394.50	11266
394.75	11379
395.00	11467
395.25	11598
395.50	11715
395.75	11941
396.00	11930
396.25	12243
396.50	12328
396.75	12378
397.00	12508
397.25	12546
397.50	12718
397.75	12827
398.00	12944
398.25	13060
398.50	13181
398.75	13295
399.00	13477
399.25	13513
399.50	13679
399.75	13737
400.00	13823
400.25	13925
400.50	14080
400.75	14170
401.00	14324
401.25	14399
401.50	14503
401.75	14703
402.00	14798
402.25	14877
402.50	15017
402.75	15244
403.00	15324
403.25	15334
403.50	15482
403.75	15625
404.00	15735
404.25	15880
404.50	15965
404.75	16076
405.00	16150
405.25	16349
405.50	16402
405.75	16571
406.00	16638
406.25	16794
406.50	16958
406.75	17138
407.00	17230
407.25	17339
407.50	17423
407.75	17646
408.00	17639
408.25	17845
408.50	17981
408.75	17980
409.00	18273
409.25	18257
409.50	18445
409.75	18524
410.00	18670
410.25	18944
410.50	18881
410.75	19095
411.00	19098
411.25	19419
411.50	19424
411.75	19529
412.00	19664
412.25	19831
412.50	19962
412.75	20057
413.00	20073
413.25	20301
413.50	20292
413.75	20550
414.00	20573
414.25	20790
414.50	20848
414.75	20828
415.00	21001
415.25	21103
415.50	21327
415.75	21302
416.00	21469
416.25	21691
416.50	21761
416.75	21817
417.00	21922
417.25	21978
417.50	22146
417.75	22289
418.00	22538
418.25	22427
418.50	22633
418.75	22766
419.00	22870
419.25	23084
419.50	23205
419.75	23341
420.00	23395
420.25	23597
420.50	23592
420.75	23744
421.00	23860
421.25	24046
421.50	24175
421.75	24203
422.00	24350
422.25	24409
422.50	24618
422.75	24687
423.00	24769
423.25	24920
423.50	25102
423.75	25112
424.00	25151
424.25	25284
424.50	25400
424.75	25483
425.00	25536
425.25	25613
425.50	25685
425.75	25880
426.00	25898
426.25	25868
426.50	26054
426.75	26187
427.00	26233
427.25	26249
427.50	26436
427.75	26423
428.00	26504
428.25	26581
428.50	26501
428.75	26672
429.00	26616
429.25	26793
429.50	26759
429.75	26811
430.00	26889
430.25	26798
430.50	26822
430.75	27001
431.00	26902
431.25	26915
431.50	26939
431.75	26871
432.00	26898
432.25	26797
432.50	26784
432.75	26782
433.00	26674
433.25	26729
433.50	26570
433.75	26590
434.00	26489
434.25	26480
434.50	26423
434.75	26332
435.00	26257
435.25	26167
435.50	25983
435.75	25900
436.00	25766
436.25	25609
436.50	25439
436.75	25379
437.00	25236
437.25	25078
437.50	25019
437.75	24813
438.00	24665
438.25	24529
438.50	24395
438.75	24168
439.00	24090
439.25	23904
439.50	23794
439.75	23566
440.00	23326
440.25	23177
440.50	22981
440.75	22934
441.00	22533
441.25	22472
441.50	22223
441.75	22022
442.00	21835
442.25	21516
442.50	21337
442.75	21206
443.00	20945
443.25	20812
443.50	20542
443.75	20322
444.00	20119
444.25	19847
444.50	19605
444.75	19409
445.00	19244
445.25	19025
445.50	18717
445.75	18498
446.00	18301
446.25	18069
446.50	17777
446.75	17630
447.00	17402
447.25	17136
447.50	17007
447.75	16760
448.00	16505
448.25	16277
448.50	16043
448.75	15870
449.00	15598
449.25	15449
449.50	15221
449.75	14909
450.00	14659
450.25	14507
450.50	14283
450.75	14175
451.00	13937
451.25	13723
451.50	13488
451.75	13367
452.00	13091
452.25	12911
452.50	12780
452.75	12591
453.00	12282
453.25	12121
453.50	11919
453.75	11826
454.00	11621
454.25	11499
454.50	11352
454.75	11226
455.00	11142
455.25	10932
455.50	10746
455.75	10543
456.00	10427
456.25	10278
456.50	10133
456.75	9876.3
457.00	9769.3
457.25	9693.8
457.50	9508.6
457.75	9375.5
458.00	9209.7
458.25	9052.6
458.50	8953.9
458.75	8755.0
459.00	8690.3
459.25	8558.2
459.50	8399.5
459.75	8303.0
460.00	8080.1
460.25	7987.9
460.50	7853.1
460.75	7773.3
461.00	7673.6
461.25	7514.3
461.50	7398.7
461.75	7366.6
462.00	7233.4
462.25	7108.9
462.50	7017.5
462.75	6944.7
463.00	6844.5
463.25	6695.4
463.50	6603.5
463.75	6522.9
464.00	6416.2
464.25	6318.9
464.50	6252.8
464.75	6124.0
465.00	6034.8
465.25	6001.9
465.50	5900.3
465.75	5827.2
466.00	5660.4
466.25	5674.4
466.50	5590.6
466.75	5458.0
467.00	5444.5
467.25	5298.1
467.50	5295.1
467.75	5177.9
468.00	5131.8
468.25	5053.1
468.50	4942.3
468.75	4949.3
469.00	4879.5
469.25	4805.1
469.50	4756.3
469.75	4646.9
470.00	4561.5
470.25	4516.2
470.50	4445.0
470.75	4380.1
471.00	4290.6
471.25	4257.1
471.50	4236.1
471.75	4145.8
472.00	4068.7
472.25	4024.0
472.50	3928.0
472.75	3897.8
473.00	3836.9
473.25	3805.7
473.50	3721.6
473.75	3641.2
474.00	3637.2
474.25	3506.7
474.50	3519.4
474.75	3421.3
475.00	3390.3
475.25	3350.1
475.50	3296.5
475.75	3223.4
476.00	3154.7
476.25	3121.8
476.50	3061.5
476.75	2942.9
477.00	2934.5
477.25	2874.7
477.50	2885.2
477.75	2822.6
478.00	2759.0
478.25	2695.7
478.50	2631.8
478.75	2603.5
479.00	2559.3
479.25	2498.7
479.50	2537.5
479.75	2451.2
480.00	2457.1
480.25	2380.1
480.50	2358.2
480.75	2298.7
481.00	2329.9
481.25	2271.4
481.50	2186.5
481.75	2239.4
482.00	2141.2
482.25	2106.2
482.50	2049.9
482.75	2056.3
483.00	1977.4
483.25	2002.7
483.50	1935.6
483.75	1946.1
484.00	1884.6
484.25	1870.1
484.50	1860.6
484.75	1745.3
485.00	1814.8
485.25	1731.5
485.50	1737.5
485.75	1688.4
486.00	1658.2
486.25	1656.3
486.50	1549.1
486.75	1554.2
487.00	1503.0
487.25	1529.6
487.50	1478.2
487.75	1442.6
488.00	1458.0
488.25	1451.2
488.50	1483.3
488.75	1378.4
489.00	1328.0
489.25	1365.2
489.50	1331.8
489.75	1349.3
490.00	1267.7
490.25	1276.3
490.50	1264.4
490.75	1162.3
491.00	1227.5
491.25	1100.8
491.50	1234.0
491.75	1156.3
492.00	1113.5
492.25	1134.2
492.50	1094.9
492.75	1099.2
493.00	1024.5
493.25	1079.0
493.50	1077.4
493.75	1057.4
494.00	1019.1
494.25	1051.8
494.50	968.73
494.75	1035.3
495.00	1044.2
495.25	976.01
495.50	928.57
495.75	936.39
496.00	906.74
496.25	922.91
496.50	889.49
496.75	936.12
497.00	856.87
497.25	891.11
497.50	833.96
497.75	858.76
498.00	800.27
498.25	857.95
498.50	842.05
498.75	795.96
499.00	780.59
499.25	797.57
499.50	784.37
499.75	745.82
500.00	777.36
500.25	751.21
500.50	773.05
500.75	707.28
501.00	654.99
501.25	722.37
501.50	686.79
501.75	671.43
502.00	678.98
502.25	687.60
502.50	772.24
502.75	642.59
503.00	660.38
503.25	636.39
503.50	616.71
503.75	604.31
504.00	642.32
504.25	616.17
504.50	536.93
504.75	579.25
505.00	524.53
505.25	532.61
505.50	595.69
505.75	542.59
506.00	577.36
506.25	520.22
506.50	551.75
506.75	505.66
507.00	574.12
507.25	540.97
507.50	494.34
507.75	513.75
508.00	483.56
508.25	534.23
508.50	502.43
508.75	443.13
509.00	484.64
509.25	462.53
509.50	493.53
509.75	470.08
510.00	446.09
510.25	472.51
510.50	476.82
510.75	503.23
511.00	434.23
511.25	432.08
511.50	420.49
511.75	442.86
512.00	430.46
512.25	442.86
512.50	455.80
512.75	434.77
513.00	385.44
513.25	381.94
513.50	419.95
513.75	459.30
514.00	377.90
514.25	344.20
514.50	382.48
514.75	459.84
515.00	353.37
515.25	456.60
515.50	361.99
515.75	377.36
516.00	401.08
516.25	330.46
516.50	295.15
516.75	301.35
517.00	380.32
517.25	317.79
517.50	313.21
517.75	297.30
518.00	283.02
518.25	347.71
518.50	258.76
518.75	374.66
519.00	270.35
519.25	350.67
519.50	331.27
519.75	259.30
520.00	310.24
520.25	281.13
520.50	324.53
520.75	240.70
521.00	254.45
521.25	265.23
521.50	252.56
521.75	288.41
522.00	261.73
522.25	248.79
522.50	254.72
522.75	297.84
523.00	217.79
523.25	247.44
523.50	286.25
523.75	289.76
524.00	281.40
524.25	163.07
524.50	289.49
524.75	250.40
525.00	252.56
525.25	276.28
525.50	210.78
525.75	266.58
526.00	226.95
526.25	309.97
526.50	217.25
526.75	282.75
527.00	239.08
527.25	205.12
527.50	223.72
527.75	211.86
528.00	257.95
528.25	264.15
528.50	238.27
528.75	167.12
529.00	196.23
529.25	215.90
529.50	228.03
529.75	244.47
530.00	202.70
530.25	209.16
530.50	205.39
530.75	188.41
531.00	164.96
531.25	178.17
531.50	215.63
531.75	160.11
532.00	221.29
532.25	208.36
532.50	287.06
532.75	225.88
533.00	166.58
533.25	181.40
533.50	130.19
533.75	238.27
534.00	149.06
534.25	210.51
534.50	227.49
534.75	214.56
535.00	221.29
535.25	166.04
535.50	172.51
535.75	200.81
536.00	189.76
536.25	153.10
536.50	166.58
536.75	178.17
537.00	190.57
537.25	192.99
537.50	142.32
537.75	161.19
538.00	172.78
538.25	164.96
538.50	214.02
538.75	168.46
539.00	214.82
539.25	185.18
539.50	181.67
539.75	142.59
540.00	133.42
540.25	220.49
540.50	175.74
540.75	190.30
541.00	194.61
541.25	173.85
541.50	183.29
541.75	109.97
542.00	163.61
542.25	81.671
542.50	182.48
542.75	127.22
543.00	188.14
543.25	181.94
543.50	173.05
543.75	172.78
544.00	84.906
544.25	164.69
544.50	164.69
544.75	223.99
545.00	102.70
545.25	145.82
545.50	217.25
545.75	135.31
546.00	181.13
546.25	151.48
546.50	118.87
546.75	171.70
547.00	177.36
547.25	212.40
547.50	111.05
547.75	179.51
548.00	53.369
548.25	118.87
548.50	177.09
548.75	132.88
549.00	154.18
549.25	170.89
549.50	202.96
549.75	107.28
550.00	147.44
550.25	119.68
550.50	120.22
550.75	223.45
551.00	124.26
551.25	216.71
551.50	169.00
551.75	253.37
552.00	140.97
552.25	133.69
552.50	160.92
552.75	169.81
553.00	169.54
553.25	114.82
553.50	168.73
553.75	154.99
554.00	101.35
554.25	148.25
554.50	216.17
554.75	180.32
555.00	117.25
555.25	143.40
555.50	99.461
555.75	170.35
556.00	168.19
556.25	112.40
556.50	191.91
556.75	223.45
557.00	99.461
557.25	134.77
557.50	74.933
557.75	164.42
558.00	60.647
558.25	142.59
558.50	60.108
558.75	122.37
559.00	110.24
559.25	121.83
559.50	171.70
559.75	137.74
560.00	114.82
560.25	84.367
560.50	184.10
560.75	120.22
561.00	125.61
561.25	108.63
561.50	101.89
561.75	107.28
562.00	4.3127
562.25	184.37
562.50	116.17
562.75	122.37
563.00	129.65
563.25	63.342
563.50	232.61
563.75	93.261
564.00	78.167
564.25	111.59
564.50	53.639
564.75	137.20
565.00	72.237
565.25	129.11
565.50	95.687
565.75	197.04
566.00	133.42
566.25	105.12
566.50	75.741
566.75	122.37
567.00	177.09
567.25	74.933
567.50	154.99
567.75	95.418
568.00	183.83
568.25	66.846
568.50	38.544
568.75	173.05
569.00	155.80
569.25	169.54
569.50	98.652
569.75	111.86
570.00	148.25
570.25	168.73
570.50	77.628
570.75	151.48
571.00	73.315
571.25	99.191
571.50	171.16
571.75	147.71
572.00	96.496
572.25	61.995
572.50	147.44
572.75	60.916
573.00	73.854
573.25	93.531
573.50	99.191
573.75	145.28
574.00	115.90
574.25	132.88
574.50	80.054
574.75	128.03
575.00	87.601
575.25	46.900
575.50	107.28
575.75	120.22
576.00	106.47
576.25	86.523
576.50	152.02
576.75	168.73
577.00	92.453
577.25	125.88
577.50	115.63
577.75	119.41
578.00	90.027
578.25	125.61
578.50	61.995
578.75	99.191
579.00	102.43
579.25	50.674
579.50	64.420
579.75	73.585
580.00	120.49
580.25	158.22
580.50	68.464
580.75	100.00
581.00	81.671
581.25	116.98
581.50	46.631
581.75	115.36
582.00	49.596
582.25	98.113
582.50	163.61
582.75	87.062
583.00	126.95
583.25	95.687
583.50	130.73
583.75	96.766
584.00	125.34
584.25	63.073
584.50	114.82
584.75	157.68
585.00	112.40
585.25	145.28
585.50	74.124
585.75	93.261
586.00	76.280
586.25	55.256
586.50	97.844
586.75	36.658
587.00	131.27
587.25	111.05
587.50	126.95
587.75	120.49
588.00	147.17
588.25	98.113
588.50	76.819
588.75	109.43
589.00	76.011
589.25	139.62
589.50	66.307
589.75	69.811
590.00	118.33
590.25	140.70
590.50	132.08
590.75	173.85
591.00	179.78
591.25	58.221
591.50	90.566
591.75	132.88
592.00	76.280
592.25	118.60
592.50	72.237
592.75	177.63
593.00	96.226
593.25	65.768
593.50	108.09
593.75	60.916
594.00	176.82
594.25	100.00
594.50	114.82
594.75	115.63
595.00	123.99
595.25	110.78
595.50	35.040
595.75	67.116
596.00	90.566
596.25	106.74
596.50	88.140
596.75	113.21
597.00	112.40
597.25	135.31
597.50	114.56
597.75	41.509
598.00	156.33
598.25	95.687
598.50	122.37
598.75	133.69
599.00	114.29
599.25	117.79
599.50	45.553
599.75	109.70
600.00	82.749
