Wavelength (nm)	K03 abs e
455.00	2946.0
456.00	2647.8
457.00	2576.9
458.00	2430.4
459.00	2257.7
460.00	2084.2
461.00	1917.3
462.00	1773.0
463.00	1559.2
464.00	1479.4
465.00	1485.2
466.00	1376.2
467.00	1295.5
468.00	1235.8
469.00	1197.8
470.00	1295.3
471.00	1131.0
472.00	967.94
473.00	1121.5
474.00	1010.1
475.00	1098.8
476.00	1170.9
477.00	1136.7
478.00	1034.6
479.00	995.61
480.00	1018.5
481.00	1010.5
482.00	1009.6
483.00	980.24
484.00	961.91
485.00	880.85
486.00	922.18
487.00	737.67
488.00	606.79
489.00	723.16
490.00	621.80
491.00	622.41
492.00	637.30
493.00	501.37
494.00	393.74
495.00	454.63
496.00	471.48
497.00	460.78
498.00	383.29
499.00	318.22
500.00	582.44
501.00	374.55
502.00	552.67
503.00	605.19
504.00	564.48
505.00	532.74
506.00	537.17
507.00	507.28
508.00	497.68
509.00	656.85
510.00	645.54
511.00	598.92
512.00	711.35
513.00	648.86
514.00	701.51
515.00	838.54
516.00	746.77
517.00	808.03
518.00	863.51
519.00	811.84
520.00	802.74
521.00	1029.7
522.00	1031.9
523.00	1017.6
524.00	889.83
525.00	953.79
526.00	935.71
527.00	1202.0
528.00	1160.7
529.00	1232.5
530.00	1297.5
531.00	1312.8
532.00	1362.3
533.00	1552.7
534.00	1741.0
535.00	1800.1
536.00	1869.5
537.00	1842.0
538.00	1804.4
539.00	1931.7
540.00	2164.8
541.00	2240.6
542.00	2274.4
543.00	2454.6
544.00	2427.2
545.00	2575.1
546.00	2695.6
547.00	2816.7
548.00	2910.0
549.00	3037.6
550.00	3132.6
551.00	3240.0
552.00	3423.6
553.00	3458.5
554.00	3495.5
555.00	3659.2
556.00	3745.3
557.00	3867.4
558.00	3986.4
559.00	4005.0
560.00	4229.9
561.00	4374.2
562.00	4485.2
563.00	4609.7
564.00	4809.9
565.00	4876.1
566.00	5212.6
567.00	5214.6
568.00	5491.0
569.00	5705.4
570.00	5910.1
571.00	6122.9
572.00	6366.9
573.00	6612.0
574.00	6945.6
575.00	7263.5
576.00	7590.6
577.00	8037.1
578.00	8383.0
579.00	8717.8
580.00	9173.2
581.00	9660.9
582.00	10035
583.00	10450
584.00	10976
585.00	11490
586.00	11916
587.00	12455
588.00	12972
589.00	13408
590.00	13945
591.00	14473
592.00	14964
593.00	15416
594.00	15782
595.00	16246
596.00	16625
597.00	16987
598.00	17440
599.00	17763
600.00	18097
601.00	18426
602.00	18773
603.00	19012
604.00	19229
605.00	19550
606.00	19846
607.00	20101
608.00	20345
609.00	20676
610.00	21086
611.00	21429
612.00	21788
613.00	22253
614.00	22792
615.00	23362
616.00	23936
617.00	24619
618.00	25345
619.00	26291
620.00	27242
621.00	28307
622.00	29490
623.00	30702
624.00	32016
625.00	33472
626.00	35018
627.00	36747
628.00	38557
629.00	40395
630.00	42300
631.00	44201
632.00	46425
633.00	48462
634.00	50673
635.00	52869
636.00	55192
637.00	57381
638.00	59895
639.00	62075
640.00	64106
641.00	66518
642.00	68822
643.00	70644
644.00	72467
645.00	74312
646.00	75436
647.00	76810
648.00	78033
649.00	79167
650.00	79526
651.00	80178
652.00	80472
653.00	80809
654.00	80876
655.00	80520
656.00	80171
657.00	79512
658.00	78556
659.00	78163
660.00	77334
661.00	76420
662.00	75424
663.00	74725
664.00	73700
665.00	72865
666.00	72152
667.00	71670
668.00	70828
669.00	70638
670.00	70709
671.00	70914
672.00	71222
673.00	71825
674.00	72653
675.00	73854
676.00	75415
677.00	76999
678.00	79082
679.00	81402
680.00	84112
681.00	87091
682.00	90458
683.00	94163
684.00	98358
685.00	1.0267e+05
686.00	1.0724e+05
687.00	1.1213e+05
688.00	1.1753e+05
689.00	1.2309e+05
690.00	1.2927e+05
691.00	1.3531e+05
692.00	1.4129e+05
693.00	1.4763e+05
694.00	1.5416e+05
695.00	1.6091e+05
696.00	1.6767e+05
697.00	1.7395e+05
698.00	1.8017e+05
699.00	1.8573e+05
700.00	1.9264e+05
701.00	1.9785e+05
702.00	2.0307e+05
703.00	2.0869e+05
704.00	2.1261e+05
705.00	2.1649e+05
706.00	2.2032e+05
707.00	2.2354e+05
708.00	2.2548e+05
709.00	2.2610e+05
710.00	2.2603e+05
711.00	2.2700e+05
712.00	2.2617e+05
713.00	2.2467e+05
714.00	2.2219e+05
715.00	2.1953e+05
716.00	2.1605e+05
717.00	2.1173e+05
718.00	2.0725e+05
719.00	2.0096e+05
720.00	1.9549e+05
721.00	1.8921e+05
722.00	1.8301e+05
723.00	1.7532e+05
724.00	1.6777e+05
725.00	1.6034e+05
726.00	1.5301e+05
727.00	1.4504e+05
728.00	1.3730e+05
729.00	1.2937e+05
730.00	1.2141e+05
731.00	1.1393e+05
732.00	1.0689e+05
733.00	99452
734.00	92327
735.00	85818
736.00	79299
737.00	73301
738.00	67621
739.00	61918
740.00	57023
741.00	52303
742.00	47694
743.00	43658
744.00	39755
745.00	36260
746.00	32906
747.00	29891
748.00	27191
749.00	24637
750.00	22444
751.00	20370
752.00	18473
753.00	16684
754.00	15122
755.00	13742
756.00	12382
757.00	11138
758.00	10173
759.00	9217.6
760.00	8278.6
761.00	7553.1
762.00	6876.1
763.00	6271.7
764.00	5681.8
765.00	5159.9
766.00	4677.8
767.00	4247.4
768.00	3904.8
769.00	3468.0
770.00	3215.0
771.00	2860.9
772.00	2687.6
773.00	2390.8
774.00	2211.7
775.00	2060.0
776.00	1802.8
777.00	1697.0
778.00	1561.7
779.00	1516.1
780.00	1355.2
781.00	1255.5
782.00	1168.1
783.00	1029.1
784.00	969.05
785.00	1024.2
786.00	825.13
787.00	773.22
788.00	743.21
789.00	689.45
790.00	664.85
791.00	631.15
792.00	576.78
793.00	638.28
794.00	554.51
795.00	495.59
796.00	489.44
797.00	489.44
798.00	343.80
799.00	441.96
800.00	359.42
801.00	357.09
802.00	336.79
803.00	264.71
804.00	396.33
805.00	322.40
806.00	236.66
807.00	223.50
808.00	161.51
809.00	275.41
810.00	238.02
811.00	343.19
812.00	268.89
813.00	349.83
814.00	161.02
815.00	338.14
816.00	304.20
817.00	253.89
818.00	106.40
819.00	198.16
820.00	170.73
821.00	217.48
822.00	245.27
823.00	147.61
824.00	266.31
825.00	296.08
826.00	290.54
827.00	194.35
828.00	164.71
829.00	188.57
830.00	190.17
831.00	278.86
832.00	291.89
833.00	254.99
834.00	196.07
835.00	236.30
836.00	154.99
837.00	251.55
838.00	311.45
839.00	194.60
840.00	159.91
841.00	121.78
842.00	195.70
843.00	198.53
844.00	119.44
845.00	194.97
846.00	137.89
847.00	59.412
848.00	203.58
849.00	121.78
850.00	232.85
851.00	189.68
852.00	174.30
853.00	191.89
854.00	215.02
855.00	229.28
856.00	227.93
857.00	183.03
858.00	275.41
859.00	132.60
860.00	105.42
861.00	341.59
862.00	172.46
863.00	142.44
864.00	149.33
865.00	143.79
866.00	345.53
867.00	253.89
868.00	238.26
869.00	76.264
870.00	227.81
871.00	78.478
872.00	175.04
873.00	208.50
874.00	152.77
875.00	344.42
876.00	245.64
877.00	135.06
878.00	133.09
879.00	97.790
880.00	190.78
881.00	173.81
882.00	237.89
883.00	141.83
884.00	235.43
885.00	126.33
886.00	157.20
887.00	249.95
888.00	317.23
889.00	101.11
890.00	208.25
891.00	131.74
892.00	219.44
893.00	179.96
894.00	210.46
895.00	47.111
896.00	157.33
897.00	328.67
898.00	187.34
899.00	180.70
900.00	0.86105
