Wavelength (nm)	N02 abs e
387.00	1316.6
388.00	1324.3
389.00	1332.4
390.00	1330.5
391.00	1348.6
392.00	1353.4
393.00	1348.5
394.00	1341.6
395.00	1340.6
396.00	1349.2
397.00	1368.9
398.00	1363.0
399.00	1351.1
400.00	1353.8
401.00	1375.6
402.00	1382.2
403.00	1375.4
404.00	1386.3
405.00	1389.7
406.00	1413.2
407.00	1430.5
408.00	1454.4
409.00	1469.8
410.00	1473.1
411.00	1492.6
412.00	1499.6
413.00	1532.7
414.00	1546.1
415.00	1572.1
416.00	1605.8
417.00	1663.7
418.00	1682.4
419.00	1732.5
420.00	1792.9
421.00	1856.3
422.00	1927.5
423.00	2006.9
424.00	2071.7
425.00	2189.1
426.00	2303.7
427.00	2433.8
428.00	2556.7
429.00	2722.8
430.00	2893.6
431.00	3037.5
432.00	3216.7
433.00	3430.8
434.00	3632.4
435.00	3835.5
436.00	4058.5
437.00	4300.7
438.00	4531.1
439.00	4754.2
440.00	5006.9
441.00	5218.7
442.00	5456.4
443.00	5695.1
444.00	5948.1
445.00	6214.6
446.00	6534.0
447.00	6818.6
448.00	7167.0
449.00	7574.4
450.00	7951.7
451.00	8411.4
452.00	8914.7
453.00	9474.7
454.00	10089
455.00	10739
456.00	11450
457.00	12277
458.00	13129
459.00	13970
460.00	14872
461.00	15833
462.00	16794
463.00	17871
464.00	18890
465.00	19805
466.00	20754
467.00	21622
468.00	22461
469.00	23184
470.00	23904
471.00	24593
472.00	25193
473.00	25649
474.00	26139
475.00	26602
476.00	26996
477.00	27456
478.00	28022
479.00	28648
480.00	29367
481.00	30246
482.00	31332
483.00	32577
484.00	33941
485.00	36197
486.00	37544
487.00	38839
488.00	41215
489.00	44003
490.00	46571
491.00	49372
492.00	52301
493.00	55285
494.00	58227
495.00	61096
496.00	64087
497.00	66585
498.00	69085
499.00	71108
500.00	72653
501.00	74033
502.00	75003
503.00	74738
504.00	73830
505.00	72613
506.00	70545
507.00	68138
508.00	65082
509.00	61323
510.00	57634
511.00	53688
512.00	49329
513.00	44900
514.00	40503
515.00	36198
516.00	32018
517.00	28213
518.00	24580
519.00	21233
520.00	18362
521.00	15754
522.00	13373
523.00	11283
524.00	9528.5
525.00	8051.5
526.00	6713.5
527.00	5669.7
528.00	4720.4
529.00	3911.7
530.00	3253.7
531.00	2715.0
532.00	2260.9
533.00	1884.7
534.00	1570.3
535.00	1315.6
536.00	1136.1
537.00	982.93
538.00	810.80
539.00	685.32
540.00	567.84
541.00	538.81
542.00	469.33
543.00	410.75
544.00	352.63
545.00	350.05
546.00	319.61
547.00	286.58
548.00	258.11
549.00	242.44
550.00	231.58
551.00	236.57
552.00	212.41
553.00	195.24
554.00	163.68
555.00	184.85
556.00	183.49
557.00	154.98
558.00	167.91
559.00	161.22
560.00	164.57
561.00	161.25
562.00	152.49
563.00	145.07
564.00	149.15
565.00	142.95
566.00	141.11
567.00	143.40
568.00	156.82
569.00	150.97
570.00	150.81
571.00	150.19
572.00	131.82
573.00	139.31
574.00	135.08
575.00	131.06
576.00	130.02
577.00	135.40
578.00	137.48
579.00	140.86
580.00	142.46
581.00	133.63
582.00	124.00
583.00	119.66
584.00	134.79
585.00	128.60
586.00	114.79
587.00	130.10
588.00	123.06
589.00	124.83
590.00	125.86
591.00	127.24
592.00	132.69
593.00	122.46
594.00	122.30
595.00	123.86
596.00	121.77
597.00	119.29
598.00	115.65
599.00	127.52
600.00	124.73
