200	0.2665
201	0.25704
202	0.24965
203	0.24081
204	0.23401
205	0.22611
206	0.21987
207	0.21299
208	0.20771
209	0.2021
210	0.1959
211	0.19247
212	0.18857
213	0.18411
214	0.17971
215	0.17642
216	0.17479
217	0.17134
218	0.1682
219	0.16412
220	0.16156
221	0.15892
222	0.15717
223	0.15425
224	0.15059
225	0.14928
226	0.14846
227	0.14681
228	0.14562
229	0.1447
230	0.14402
231	0.13983
232	0.14183
233	0.14078
234	0.14012
235	0.13849
236	0.14129
237	0.14
238	0.13914
239	0.14019
240	0.13904
241	0.14071
242	0.14106
243	0.14191
244	0.14317
245	0.14502
246	0.14508
247	0.14715
248	0.14932
249	0.15061
250	0.15363
251	0.15532
252	0.15528
253	0.15829
254	0.16131
255	0.15755
256	0.16334
257	0.16358
258	0.16426
259	0.16427
260	0.16344
261	0.16183
262	0.15988
263	0.15678
264	0.1524
265	0.14936
266	0.1455
267	0.13758
268	0.13155
269	0.12508
270	0.123
271	0.11481
272	0.10923
273	0.10428
274	0.09569
275	0.09418
276	0.08998
277	0.08711
278	0.08314
279	0.07936
280	0.07696
281	0.07541
282	0.07264
283	0.07149
284	0.07121
285	0.07033
286	0.07033
287	0.06762
288	0.06921
289	0.06978
290	0.07037
291	0.06995
292	0.0702
293	0.07103
294	0.0708
295	0.07124
296	0.07177
297	0.07197
298	0.07125
299	0.07198
300	0.07114
301	0.07132
302	0.07143
303	0.06897
304	0.06977
305	0.06838
306	0.06887
307	0.06594
308	0.06451
309	0.06264
310	0.06151
311	0.05803
312	0.05734
313	0.05407
314	0.04921
315	0.0511
316	0.04848
317	0.04478
318	0.04747
319	0.03962
320	0.03876
321	0.03636
322	0.03364
323	0.03021
324	0.02652
325	0.02575
326	0.02338
327	0.02114
328	0.01829
329	0.01593
330	0.01282
331	0.0133
332	0.01154
333	0.01022
334	0.00982
335	0.00665
336	0.00615
337	0.0055
338	0.00533
339	0.00393
340	0.0035
341	0.00365
342	0.00393
343	0.00201
344	0.00227
345	0.00253
346	0.00209
347	0.00325
348	0.00217
349	0.00172
350	0.0032
351	0.00102
352	0.00215
353	0.00378
354	0.00255
355	0.00118
356	0.00315
357	0.00727
358	0.00423
359	0.00377
360	0.00328
361	0.00522
362	0.00656
363	0.00615
364	0.00669
365	0.00772
366	0.00797
367	0.00707
368	0.00922
369	0.01022
370	0.01253
371	0.01317
372	0.01374
373	0.01229
374	0.01497
375	0.01491
376	0.01687
377	0.0188
378	0.02019
379	0.02058
380	0.02201
381	0.02423
382	0.02638
383	0.02869
384	0.03034
385	0.032
386	0.0336
387	0.03526
388	0.03836
389	0.04164
390	0.04256
391	0.04747
392	0.04912
393	0.05274
394	0.05714
395	0.05982
396	0.06374
397	0.06806
398	0.07207
399	0.07712
400	0.08218
401	0.08677
402	0.09124
403	0.09666
404	0.10391
405	0.1104
406	0.1164
407	0.12214
408	0.12981
409	0.13829
410	0.14852
411	0.15514
412	0.16126
413	0.1723
414	0.18271
415	0.19368
416	0.20466
417	0.2152
418	0.22557
419	0.23964
420	0.2535
421	0.26761
422	0.27808
423	0.29029
424	0.3062
425	0.32039
426	0.33692
427	0.35127
428	0.36357
429	0.38015
430	0.39849
431	0.42014
432	0.43367
433	0.45187
434	0.46774
435	0.48734
436	0.50634
437	0.5325
438	0.54759
439	0.56549
440	0.58656
441	0.61389
442	0.63781
443	0.6606
444	0.67602
445	0.69894
446	0.72426
447	0.74707
448	0.7691
449	0.78242
450	0.79852
451	0.81588
452	0.83544
453	0.84878
454	0.85935
455	0.86549
456	0.87609
457	0.88524
458	0.89452
459	0.89837
460	0.90426
461	0.90993
462	0.91413
463	0.92166
464	0.92883
465	0.93237
466	0.93989
467	0.94502
468	0.95465
469	0.96119
470	0.96977
471	0.97745
472	0.98298
473	0.99375
474	0.99457
475	0.99976
476	1
477	0.9989
478	0.99522
479	0.98609
480	0.9718
481	0.95127
482	0.93034
483	0.90682
484	0.8753
485	0.84572
486	0.80094
487	0.75015
488	0.7125
489	0.67781
490	0.61949
491	0.56941
492	0.51439
493	0.48669
494	0.4464
495	0.39643
496	0.35289
497	0.30565
498	0.27552
499	0.24652
500	0.22069
501	0.18958
502	0.16077
503	0.13888
504	0.12041
505	0.10797
506	0.09057
507	0.07578
508	0.06455
509	0.05486
510	0.04922
511	0.04234
512	0.03485
513	0.02842
514	0.02481
515	0.02133
516	0.01757
517	0.01643
518	0.01311
519	0.01196
520	0.00967
521	0.00816
522	0.00646
523	0.0073
524	0.00526
525	0.00419
526	0.00432
527	0.00304
528	0.00281
529	0.00254
530	0.00193
531	0.00185
532	0.00163
533	0.00204
534	0.00195
535	0.00119
536	7.58486E-4
537	8.78004E-4
538	-3.21342E-4
539	0.00105
540	0.00161
541	8.95334E-4
542	9.30393E-4
543	0.00129
544	7.27839E-4
545	4.46473E-4
546	2.78456E-4
547	9.17049E-4
548	-1.84809E-4
